y,default,age,balance,loan,day,duration,campaign,pdays,previous
0,0,42,2111,0,7,86,2,-1,0
0,0,48,5366,0,21,248,3,-1,0
0,0,33,181,1,28,265,2,-1,0
0,0,31,-452,0,26,182,5,-1,0
0,0,56,1770,0,5,916,3,-1,0
0,0,58,0,0,4,506,1,-1,0
0,0,37,-296,0,20,81,1,-1,0
0,0,59,2358,0,17,30,1,-1,0
1,0,50,1200,0,14,904,3,-1,0
0,0,39,109,0,6,699,3,-1,0
0,0,30,616,0,6,19,1,-1,0
0,0,47,4906,0,14,389,1,-1,0
0,0,44,313,0,6,211,4,-1,0
0,0,38,290,0,16,283,1,-1,0
0,0,50,1240,0,12,474,2,-1,0
0,0,27,3672,0,15,157,2,351,5
0,0,73,19,0,5,509,2,-1,0
0,0,46,143,0,7,279,1,-1,0
0,0,56,212,1,17,27,1,-1,0
1,0,36,9,0,11,386,4,-1,0
0,0,33,3074,0,18,679,1,-1,0
0,0,40,1734,0,2,169,1,-1,0
0,0,52,575,0,3,315,1,-1,0
0,0,51,397,0,20,293,2,-1,0
0,0,33,640,0,3,439,3,-1,0
0,0,54,158,0,19,198,1,-1,0
0,0,44,2984,0,15,770,2,-1,0
0,0,50,1011,0,30,340,2,-1,0
1,0,45,0,0,26,1472,1,192,4
1,0,36,1133,0,4,293,1,181,2
1,0,42,4945,0,2,311,2,-1,0
0,0,37,712,0,18,291,2,-1,0
0,0,28,-427,1,21,965,2,-1,0
0,0,56,2146,1,9,594,1,-1,0
0,0,59,92,0,12,139,2,350,1
0,0,32,10,0,6,501,4,-1,0
0,0,57,1238,0,15,274,1,-1,0
0,0,49,981,0,21,10,3,-1,0
0,0,56,575,0,20,18,2,-1,0
0,0,48,-70,0,14,243,1,-1,0
1,0,27,3733,0,22,198,1,98,6
0,0,31,574,0,16,410,2,-1,0
0,0,28,43,0,19,190,1,-1,0
0,0,36,428,0,28,121,1,-1,0
0,0,58,0,0,9,148,1,-1,0
0,0,46,0,1,20,239,2,259,2
0,0,32,474,0,7,90,3,-1,0
0,0,39,-540,0,6,29,1,-1,0
0,0,35,560,0,2,58,1,136,1
1,0,31,325,0,18,1139,2,-1,0
1,0,29,437,0,5,504,1,92,1
0,0,48,574,0,5,348,1,-1,0
0,0,60,0,0,30,130,3,-1,0
0,0,74,935,0,26,100,1,104,1
0,0,30,699,0,29,544,1,-1,0
0,0,52,0,0,19,182,11,-1,0
0,0,24,-220,0,2,90,1,-1,0
0,0,29,11417,0,28,272,2,-1,0
0,0,33,212,0,11,260,2,-1,0
0,0,34,67,1,8,672,3,-1,0
1,0,45,0,0,29,264,1,-1,0
0,0,31,0,1,15,275,2,-1,0
0,0,45,1673,0,23,76,1,-1,0
0,0,27,-1202,0,4,749,2,-1,0
0,0,30,4213,0,25,142,4,-1,0
0,0,45,0,0,26,454,2,-1,0
0,0,57,1521,1,18,102,2,178,5
0,0,34,1310,0,30,521,3,158,7
0,0,40,0,1,17,57,1,-1,0
0,0,39,399,0,9,504,1,-1,0
0,0,46,405,0,11,138,3,-1,0
1,0,55,9756,0,5,103,2,95,1
1,0,25,2506,0,17,485,1,-1,0
0,0,34,697,0,5,166,1,-1,0
0,0,37,403,0,8,318,2,338,1
0,0,64,890,0,3,531,3,-1,0
0,0,45,809,0,13,155,2,363,4
0,0,57,158,0,10,73,1,-1,0
0,0,21,137,0,12,198,3,-1,0
0,0,58,2705,0,14,137,1,-1,0
1,0,41,75,0,1,479,9,-1,0
0,0,41,2457,0,9,285,1,-1,0
0,0,58,541,0,8,98,1,-1,0
0,0,33,287,0,15,199,2,274,3
0,0,32,273,1,18,97,3,-1,0
0,0,44,0,0,4,389,5,-1,0
0,0,47,677,0,7,384,1,99,4
0,0,41,340,0,6,37,3,-1,0
0,0,54,98,0,8,420,4,-1,0
0,0,47,477,0,7,973,1,366,1
0,0,32,2629,0,28,77,4,-1,0
0,0,59,0,1,29,376,2,-1,0
1,0,29,2325,0,2,125,1,-1,0
0,1,48,-20,0,20,142,2,-1,0
1,0,32,230,0,18,442,1,266,8
0,0,46,-852,1,29,728,2,-1,0
0,0,31,-280,0,21,281,3,-1,0
1,0,53,25,0,22,528,2,-1,0
0,0,34,9851,0,20,128,5,-1,0
0,0,48,5095,0,16,71,1,-1,0
0,0,32,687,0,20,161,4,-1,0
0,0,31,1368,0,12,129,4,-1,0
0,0,27,-179,0,15,54,2,-1,0
0,0,60,-396,0,11,443,1,350,1
0,0,34,1011,0,6,136,1,-1,0
0,0,52,9,1,6,44,1,-1,0
0,0,48,1159,1,15,1181,9,-1,0
0,0,45,-322,0,9,225,2,-1,0
0,0,54,1114,0,30,81,1,-1,0
0,0,52,2072,0,10,224,1,-1,0
0,0,47,459,0,29,189,4,-1,0
0,0,54,1157,0,26,98,2,-1,0
0,0,34,8309,1,19,50,1,-1,0
0,0,39,1043,0,18,195,10,-1,0
0,0,46,2098,0,7,110,2,-1,0
0,0,26,461,0,28,214,1,-1,0
0,0,37,61,0,19,182,8,-1,0
0,0,47,1203,0,17,239,2,-1,0
0,0,35,1067,1,12,179,6,-1,0
0,0,57,0,0,9,540,1,-1,0
0,0,34,1657,0,18,566,2,356,4
1,0,47,1219,0,18,697,4,-1,0
0,0,27,7,0,15,98,2,-1,0
1,0,40,-839,1,16,1018,2,-1,0
0,0,39,994,0,5,221,1,241,1
0,0,36,6,0,30,246,1,-1,0
0,0,42,0,0,21,656,2,-1,0
0,0,23,8627,0,3,281,1,-1,0
0,0,34,133,0,8,65,1,-1,0
0,0,34,247,1,26,193,5,-1,0
0,0,49,1114,0,17,283,1,-1,0
0,0,57,1592,1,20,78,4,-1,0
0,0,59,0,0,8,425,6,-1,0
0,0,57,46,0,7,238,2,-1,0
0,0,34,1221,0,6,182,1,90,8
1,0,61,985,0,18,998,6,-1,0
0,0,35,0,0,8,477,1,-1,0
0,0,42,520,0,4,158,1,-1,0
0,0,57,10,0,8,320,3,-1,0
0,0,42,2157,0,13,149,1,364,2
0,0,53,6095,1,14,410,5,-1,0
0,0,63,133,0,13,104,2,-1,0
0,0,47,1121,0,20,454,6,-1,0
0,0,54,88,0,13,190,1,-1,0
0,0,45,0,0,19,145,10,-1,0
0,0,28,-328,0,2,318,2,-1,0
0,0,58,610,0,29,246,2,-1,0
0,0,48,414,0,21,761,2,-1,0
1,0,35,0,0,29,171,1,-1,0
0,0,37,0,0,6,143,1,-1,0
0,0,37,685,0,6,968,1,-1,0
0,0,37,22856,0,2,154,1,388,1
0,0,25,-352,0,15,246,1,-1,0
0,0,58,602,0,13,201,1,-1,0
0,0,52,-588,0,22,81,4,-1,0
1,0,19,302,0,16,205,1,-1,0
0,0,59,5314,0,5,200,3,-1,0
0,0,41,64,1,8,210,2,-1,0
0,0,34,632,0,22,215,10,-1,0
0,0,35,5731,0,4,164,2,167,4
0,0,41,902,0,16,35,6,-1,0
0,0,28,6307,0,28,615,1,-1,0
0,0,53,112,1,11,246,3,-1,0
0,0,35,0,1,9,42,1,-1,0
0,0,33,621,0,8,217,1,-1,0
0,0,37,435,0,26,210,1,-1,0
0,0,32,782,0,26,116,4,-1,0
0,0,32,478,0,3,200,1,-1,0
0,0,54,7864,0,15,145,4,-1,0
0,0,44,1910,0,5,41,1,-1,0
0,0,36,1174,0,18,192,2,-1,0
0,0,56,1270,0,17,80,2,165,2
0,0,30,18,0,20,121,11,-1,0
0,0,36,141,0,23,106,3,-1,0
0,0,43,2886,0,20,230,1,-1,0
0,0,40,2715,0,29,125,2,-1,0
0,0,32,1100,1,11,67,1,-1,0
0,0,34,516,1,2,26,1,-1,0
0,0,37,1,0,15,395,2,-1,0
0,0,28,775,0,29,603,2,-1,0
0,0,35,634,0,7,185,2,-1,0
0,0,53,5715,0,28,287,2,-1,0
0,0,60,1088,0,26,149,1,-1,0
0,0,40,1532,1,18,173,7,-1,0
0,0,57,75,0,28,118,2,-1,0
0,0,29,103,0,19,314,1,-1,0
0,0,44,134,0,7,378,1,-1,0
0,0,41,748,0,21,94,7,130,3
0,0,47,1990,1,25,108,4,-1,0
0,0,43,192,0,5,203,2,-1,0
0,0,37,267,0,13,121,1,-1,0
0,0,34,586,0,16,489,2,-1,0
0,0,30,648,1,8,287,1,-1,0
0,1,57,25,0,11,652,1,370,4
0,0,26,96,0,13,612,2,348,3
0,0,34,1116,0,25,53,5,-1,0
1,0,46,-90,1,17,270,1,-1,0
1,0,38,170,0,18,442,1,-1,0
1,0,37,3665,0,12,664,3,-1,0
0,0,28,2380,0,14,394,2,-1,0
0,0,57,179,0,9,230,3,-1,0
1,0,39,763,0,11,877,7,300,2
1,0,49,320,0,9,1971,4,-1,0
0,0,38,1960,0,21,161,2,-1,0
0,0,27,818,0,3,188,5,-1,0
0,0,30,2678,0,18,23,5,-1,0
0,0,38,1980,0,5,176,2,-1,0
0,0,36,1582,0,3,26,2,197,1
0,0,38,62,0,19,212,1,-1,0
0,0,59,235,0,13,119,2,-1,0
0,0,37,489,0,7,205,5,-1,0
0,0,29,3931,0,3,73,4,-1,0
1,0,43,699,1,20,1258,2,122,2
0,0,33,58,0,29,57,2,-1,0
0,0,54,1327,0,5,115,2,-1,0
0,0,55,557,0,19,58,1,-1,0
0,0,32,741,0,11,238,1,-1,0
0,0,48,3230,0,20,207,3,-1,0
0,0,33,1439,0,3,178,2,-1,0
0,0,46,120,0,14,20,11,-1,0
1,0,44,1058,0,11,188,3,-1,0
0,0,47,881,0,14,143,1,370,2
1,0,38,6728,0,25,232,1,96,4
0,0,80,462,0,7,127,2,-1,0
0,0,40,167,1,8,380,4,295,1
0,0,43,1574,0,19,167,3,-1,0
1,0,32,1625,0,22,796,1,109,1
0,0,39,562,0,13,303,2,-1,0
0,0,33,9305,0,17,407,2,-1,0
0,0,31,35,1,16,229,1,-1,0
0,0,36,0,0,11,108,2,-1,0
0,0,35,2486,0,25,265,1,-1,0
0,0,25,368,0,25,168,1,-1,0
0,0,33,1558,0,17,97,1,-1,0
0,0,23,8627,0,15,169,1,346,1
0,0,31,2590,0,23,103,2,484,2
0,0,36,0,1,3,599,3,-1,0
0,0,44,900,0,29,322,2,-1,0
0,0,31,385,0,21,304,1,-1,0
0,0,55,1649,0,12,52,3,-1,0
1,0,51,9228,0,18,655,4,-1,0
0,0,36,0,1,9,101,2,-1,0
0,0,27,1,0,3,65,2,-1,0
0,0,40,771,0,15,173,4,-1,0
0,0,49,280,0,14,162,3,-1,0
0,0,59,46,0,14,78,2,-1,0
1,0,32,2431,0,14,646,5,-1,0
0,0,42,308,0,30,114,2,-1,0
0,0,35,160,0,4,141,6,-1,0
0,0,29,555,0,15,133,4,-1,0
0,0,29,778,0,6,1994,2,-1,0
0,0,37,48,0,6,140,2,-1,0
0,0,49,169,0,15,82,3,-1,0
0,0,51,12,0,17,150,1,-1,0
0,0,61,848,0,27,605,1,187,1
0,0,43,481,0,18,164,1,110,2
0,0,42,12223,0,19,36,1,-1,0
0,0,24,-254,1,27,290,2,-1,0
0,0,46,1148,0,29,104,2,-1,0
0,0,23,5,0,12,413,1,-1,0
0,0,26,50,0,12,153,1,-1,0
0,0,43,92,0,15,237,2,-1,0
1,0,35,470,0,25,743,13,-1,0
0,0,38,0,0,28,82,4,-1,0
0,0,56,109,0,15,924,4,-1,0
0,0,31,440,0,17,117,3,-1,0
1,0,32,0,0,5,550,4,-1,0
0,0,28,2685,1,24,5,1,-1,0
0,1,26,-3,0,13,181,5,-1,0
0,0,49,7007,0,17,325,2,-1,0
0,0,33,220,0,27,345,1,-1,0
0,0,80,1548,0,6,331,2,-1,0
0,0,40,326,1,7,112,1,-1,0
0,0,42,0,0,30,115,6,-1,0
0,0,46,123,0,20,381,3,-1,0
0,0,32,697,0,7,119,1,99,3
0,0,37,223,0,28,25,1,-1,0
0,0,32,1694,0,28,929,1,-1,0
0,0,53,4446,0,14,429,1,-1,0
0,0,39,894,0,20,491,1,326,1
0,0,31,202,0,18,146,1,-1,0
0,0,34,0,0,21,191,2,-1,0
0,0,44,1707,0,8,406,3,-1,0
0,0,35,13658,0,9,220,2,-1,0
0,0,39,406,0,30,253,5,-1,0
0,0,55,96,0,30,340,2,-1,0
1,0,34,0,0,30,154,1,-1,0
0,0,39,-276,1,11,121,4,-1,0
0,0,58,413,0,27,104,5,-1,0
0,0,37,655,0,5,127,2,258,4
1,0,56,694,0,29,144,1,102,1
0,0,32,10218,0,19,149,2,-1,0
1,0,41,1646,0,4,261,1,184,6
0,0,29,14,0,29,87,1,120,1
0,0,44,7635,0,21,719,5,-1,0
0,0,24,9,0,27,292,7,-1,0
0,0,43,1029,0,2,145,1,-1,0
0,0,26,2855,0,30,52,3,-1,0
0,0,39,260,0,17,146,1,281,1
1,0,49,2039,0,6,451,1,169,2
0,0,52,-97,1,9,167,4,-1,0
0,0,33,1465,0,19,98,4,-1,0
0,0,30,125,0,29,238,2,-1,0
0,0,32,930,0,27,85,7,-1,0
0,0,27,0,0,30,323,4,-1,0
0,0,58,73,0,17,116,1,-1,0
0,0,46,-35,0,7,304,3,-1,0
0,0,28,1351,0,10,267,1,-1,0
0,0,39,1601,0,23,201,2,-1,0
0,0,41,88,0,11,105,1,336,2
0,0,38,435,0,23,193,2,-1,0
0,0,50,717,0,30,113,1,-1,0
0,0,56,705,0,29,151,2,-1,0
0,0,34,1553,0,20,200,2,-1,0
0,0,33,-131,0,16,145,1,-1,0
1,0,61,1191,0,21,214,4,-1,0
0,0,36,47,1,9,36,6,-1,0
0,0,34,544,1,18,58,2,-1,0
0,0,36,688,0,6,174,2,-1,0
1,0,45,242,0,30,587,1,-1,0
0,0,27,118,0,25,112,1,-1,0
0,0,45,-388,0,14,175,2,-1,0
0,0,40,1603,0,17,279,1,-1,0
1,0,36,1511,0,16,270,1,-1,0
0,0,46,147,0,6,116,2,169,3
0,0,37,836,0,27,129,2,-1,0
0,0,36,55,0,13,38,2,369,4
0,0,37,1123,1,28,138,1,-1,0
1,0,22,691,0,19,338,1,-1,0
0,0,51,0,1,26,565,3,-1,0
0,0,49,12531,0,13,77,8,-1,0
0,0,35,552,1,19,314,2,124,1
0,0,50,0,0,20,179,2,-1,0
0,0,31,309,1,7,294,1,-1,0
0,0,47,33,0,5,298,1,-1,0
0,0,59,681,0,14,427,2,-1,0
0,0,32,1787,0,12,87,4,357,4
1,0,71,14220,0,9,397,1,-1,0
1,0,31,12569,0,9,344,1,295,1
0,0,41,4,0,23,74,5,-1,0
0,0,35,3587,0,30,148,4,-1,0
0,0,36,254,0,6,161,3,-1,0
0,0,46,1712,0,19,110,1,-1,0
0,0,46,4855,0,10,1529,1,397,1
0,0,47,2408,0,12,236,1,104,1
0,0,35,252,0,8,89,2,-1,0
0,0,37,346,0,17,390,1,316,1
1,0,56,45,0,5,1467,1,-1,0
1,0,46,556,1,15,646,3,-1,0
0,0,44,-710,0,10,183,1,-1,0
0,0,48,-551,0,11,168,2,-1,0
0,0,28,56,0,23,66,1,-1,0
0,0,38,1514,1,21,160,3,120,3
0,0,34,178,0,15,14,2,-1,0
0,0,56,359,0,6,220,4,-1,0
1,0,55,1580,1,19,1007,1,-1,0
0,0,44,221,0,30,149,13,-1,0
0,0,38,1161,0,8,665,1,-1,0
0,0,53,1278,0,15,174,3,-1,0
0,0,41,982,0,23,105,1,-1,0
1,0,34,16,0,13,990,1,-1,0
0,0,34,1,0,19,582,1,-1,0
0,0,35,128,0,12,136,1,-1,0
1,0,38,2543,0,10,223,1,414,4
0,0,42,42045,0,8,205,2,-1,0
0,0,56,828,0,14,214,1,349,1
0,0,37,0,0,11,217,6,-1,0
0,0,47,3940,0,9,171,2,96,5
0,0,29,125,0,13,50,1,-1,0
0,0,41,140,0,5,65,3,-1,0
0,0,43,593,0,5,55,1,-1,0
0,0,38,746,0,20,256,3,-1,0
0,0,31,589,1,21,151,1,-1,0
0,0,32,2343,0,18,226,1,-1,0
0,0,40,294,0,23,97,5,-1,0
0,0,45,644,1,22,92,1,-1,0
0,0,43,-26,0,16,343,1,-1,0
0,0,27,3354,0,14,493,5,-1,0
0,0,33,23,0,20,216,3,-1,0
0,0,37,7,0,27,224,7,105,1
1,0,60,3735,0,22,190,1,188,9
1,0,51,2094,0,8,458,6,-1,0
0,0,44,508,0,20,222,1,154,1
0,0,48,0,0,8,612,1,344,1
0,0,57,93,0,17,137,1,-1,0
0,0,29,0,0,7,104,2,-1,0
0,0,50,26394,0,25,206,4,-1,0
0,0,36,-11,0,30,172,28,-1,0
1,0,49,523,0,3,152,2,-1,0
0,1,49,-74,0,19,114,1,-1,0
0,0,35,0,0,11,89,1,-1,0
0,0,39,122,0,2,158,1,-1,0
0,0,34,351,1,14,326,11,-1,0
0,0,57,35,1,26,215,3,-1,0
0,0,37,2610,0,13,53,1,-1,0
0,0,25,64,0,21,71,11,-1,0
0,0,43,60,0,8,487,2,367,2
0,0,37,342,0,12,340,2,175,1
0,0,36,1830,0,14,183,1,91,11
0,0,49,1904,1,17,131,2,-1,0
0,0,38,16957,0,29,208,1,247,2
0,0,39,26,0,18,311,5,-1,0
1,0,40,0,0,10,147,1,96,8
0,0,34,79,0,23,83,1,-1,0
1,0,39,2303,0,17,775,3,-1,0
0,0,53,65,0,28,25,18,-1,0
0,0,44,332,0,23,497,5,-1,0
0,0,32,-399,0,2,180,1,-1,0
1,0,50,-54,1,13,698,2,292,1
0,0,29,-102,0,4,134,1,-1,0
0,0,55,4809,0,21,223,2,186,3
1,0,73,279,0,28,399,3,-1,0
0,0,52,11,0,13,420,1,-1,0
0,0,49,2201,0,15,233,3,-1,0
0,0,63,8044,0,12,702,1,-1,0
1,0,34,2374,0,9,161,1,209,2
0,0,32,92,0,18,110,1,315,2
0,0,49,443,0,8,27,6,-1,0
0,0,40,1397,0,12,58,2,334,1
0,0,53,7,0,20,68,1,-1,0
0,0,53,3177,0,8,92,2,-1,0
0,0,43,232,1,15,45,1,-1,0
0,0,35,81,0,29,79,1,-1,0
0,0,35,414,0,20,11,5,319,2
0,0,25,1433,0,15,520,1,-1,0
0,0,31,187,0,17,86,1,-1,0
0,0,48,0,0,28,16,16,-1,0
0,0,40,4610,0,14,154,2,-1,0
0,0,46,1429,0,14,91,1,-1,0
0,0,30,334,0,29,389,2,-1,0
0,0,47,2,1,21,71,15,-1,0
0,0,23,500,0,4,111,3,-1,0
0,0,29,43,0,20,68,2,-1,0
0,0,38,4030,0,19,75,2,177,5
0,0,56,306,1,8,212,1,-1,0
0,0,52,0,0,22,91,2,275,1
0,0,55,168,0,19,79,2,-1,0
0,0,43,210,0,29,646,2,-1,0
0,0,34,518,0,11,206,1,-1,0
1,0,43,1696,0,26,257,1,474,3
0,0,55,-31,1,13,81,2,-1,0
0,0,34,856,0,20,470,1,150,5
0,0,34,318,0,9,133,2,-1,0
0,0,43,64,0,6,230,2,-1,0
0,0,39,800,0,19,76,6,-1,0
0,0,39,75,0,6,26,1,-1,0
0,0,34,347,0,6,154,2,197,6
0,0,55,2366,1,30,94,4,-1,0
1,0,67,701,0,6,254,2,-1,0
0,0,34,475,1,9,1156,1,-1,0
0,0,47,3285,0,31,248,5,-1,0
0,0,33,925,0,20,884,3,-1,0
0,0,45,128,1,18,275,2,-1,0
0,0,36,1587,0,28,200,2,-1,0
0,0,59,879,0,26,228,1,-1,0
1,0,33,478,0,30,475,2,-1,0
0,0,52,280,0,14,393,5,-1,0
0,0,53,1868,0,8,156,4,-1,0
0,0,41,819,0,9,244,3,-1,0
0,0,45,4646,0,13,118,1,-1,0
0,0,60,27,0,22,40,2,-1,0
0,0,32,736,0,23,700,3,-1,0
0,0,28,224,0,2,97,3,-1,0
1,0,31,2544,0,15,252,1,184,3
0,0,53,427,1,14,360,4,-1,0
0,0,58,2764,0,17,235,1,-1,0
0,0,38,376,0,7,1521,1,-1,0
0,0,46,523,0,6,105,4,366,2
0,0,53,71,1,29,86,1,-1,0
0,0,56,3948,0,3,484,1,135,3
0,0,52,1810,0,19,117,1,-1,0
0,0,38,994,0,9,119,1,-1,0
0,0,37,52,0,7,359,1,-1,0
0,0,37,11,0,30,109,8,-1,0
0,1,37,0,0,18,236,1,-1,0
0,0,66,747,0,28,203,3,93,1
0,0,44,2657,0,20,202,2,-1,0
0,0,61,313,1,3,42,1,-1,0
0,0,34,61,1,5,21,1,-1,0
0,0,33,2557,0,18,186,1,-1,0
0,0,30,0,0,13,172,1,-1,0
0,0,27,10,0,22,527,1,-1,0
0,0,37,658,0,23,175,1,-1,0
0,0,38,1679,0,20,21,18,-1,0
0,0,35,0,1,14,370,4,-1,0
0,0,50,841,0,29,54,2,-1,0
0,0,39,0,0,27,63,3,-1,0
0,0,35,1160,0,27,116,3,-1,0
0,0,36,-37,0,27,151,1,-1,0
0,0,28,94,0,16,300,1,-1,0
0,0,39,585,0,18,48,1,181,3
0,0,39,235,0,9,217,1,-1,0
1,0,30,2145,0,18,727,2,-1,0
0,0,32,1464,0,3,193,1,-1,0
0,0,28,232,1,29,72,1,261,1
0,0,47,187,0,9,165,1,-1,0
0,0,53,12,0,27,345,10,-1,0
0,0,57,318,0,27,206,2,-1,0
1,0,47,405,1,8,994,2,-1,0
0,0,56,334,0,15,127,2,-1,0
0,0,38,0,0,2,29,32,-1,0
0,0,52,2,0,9,70,3,-1,0
0,0,46,966,1,19,40,2,-1,0
0,1,57,195,1,30,185,4,-1,0
0,0,42,0,0,7,64,2,-1,0
0,0,57,0,0,19,97,1,-1,0
0,0,51,260,0,27,316,5,-1,0
0,0,53,451,0,2,125,1,249,2
0,0,37,3242,0,21,233,1,-1,0
0,0,47,8515,0,20,14,7,112,4
1,0,48,1808,0,26,245,1,-1,0
0,0,39,20,0,7,109,1,-1,0
0,0,42,3068,1,11,429,2,-1,0
0,0,36,23,0,26,133,11,-1,0
0,0,34,1076,0,8,70,2,-1,0
0,0,61,1060,0,13,118,1,-1,0
1,0,32,678,0,4,1579,1,246,4
0,0,35,1147,1,7,29,1,-1,0
0,0,54,-630,0,23,173,1,-1,0
0,0,31,459,0,28,13,14,-1,0
0,0,45,976,0,17,183,1,338,2
0,0,32,357,0,18,175,2,-1,0
0,0,52,-9,0,9,123,1,-1,0
0,0,36,1927,0,18,288,1,137,1
0,0,31,500,0,6,19,18,-1,0
0,0,53,9146,0,13,136,4,-1,0
0,0,43,59,0,13,437,2,-1,0
0,0,47,0,0,10,1225,2,-1,0
0,0,46,328,0,21,526,8,-1,0
0,0,34,291,0,7,91,2,-1,0
0,0,55,-703,0,8,123,3,-1,0
0,0,23,589,0,6,62,1,-1,0
0,0,75,6053,0,11,865,2,190,1
0,0,58,1142,0,4,82,3,-1,0
0,0,35,725,0,20,219,7,133,1
1,0,27,802,0,22,569,1,-1,0
1,0,24,556,0,18,460,2,-1,0
0,0,48,191,0,5,238,3,-1,0
0,0,31,373,0,22,346,5,-1,0
0,0,57,6164,0,19,161,2,-1,0
0,0,53,37,0,28,51,9,-1,0
0,0,42,1156,0,20,37,1,-1,0
0,0,50,806,1,7,141,8,297,2
0,0,59,2381,0,30,173,2,-1,0
0,0,38,-314,0,28,66,2,-1,0
0,0,39,285,1,6,209,1,-1,0
0,0,28,1199,0,30,1011,20,-1,0
0,0,55,481,0,8,147,2,298,3
0,0,33,137,0,25,88,4,-1,0
0,0,36,168,0,12,52,1,-1,0
0,0,38,156,0,17,544,3,-1,0
1,0,28,4745,0,12,360,1,181,5
0,0,32,11797,0,11,95,2,-1,0
0,0,35,786,1,25,322,1,-1,0
0,0,58,4015,0,20,106,3,-1,0
0,0,30,0,0,9,20,1,-1,0
0,0,33,331,0,14,178,7,365,5
0,0,36,1554,0,12,325,4,-1,0
0,0,32,132,1,19,343,2,-1,0
1,0,34,5086,0,25,213,4,-1,0
0,0,42,529,1,19,193,3,-1,0
0,0,41,4824,1,18,168,7,-1,0
1,0,63,474,0,25,423,1,-1,0
0,0,38,86,0,6,218,1,-1,0
0,0,54,2281,0,20,158,1,-1,0
0,0,39,186,0,17,433,1,-1,0
0,0,46,137,0,20,252,3,-1,0
0,0,37,6968,0,1,175,1,-1,0
0,0,76,86,0,12,192,1,-1,0
0,0,28,81,1,8,158,1,-1,0
0,0,33,6904,0,20,114,2,-1,0
0,0,46,137,1,5,246,1,-1,0
0,0,30,25,0,30,44,1,-1,0
0,0,60,759,0,14,136,2,-1,0
0,0,56,1922,0,24,247,2,-1,0
0,0,24,3298,0,28,227,1,-1,0
0,0,58,764,0,12,219,4,-1,0
1,0,79,8556,0,18,326,2,272,2
0,0,32,3514,0,20,226,2,-1,0
0,0,33,0,0,18,351,2,-1,0
0,0,77,680,0,27,341,4,94,3
0,0,60,0,1,22,124,1,-1,0
0,0,54,2819,0,7,123,3,-1,0
0,0,30,-518,1,28,244,6,-1,0
0,0,50,60,1,27,151,8,-1,0
0,0,50,732,0,7,736,7,-1,0
0,0,37,2707,0,16,109,1,-1,0
0,0,41,177,0,11,117,2,-1,0
0,0,49,13229,1,8,77,2,-1,0
0,0,41,-204,1,6,42,1,-1,0
0,0,40,990,0,6,252,3,-1,0
0,0,38,648,0,3,179,1,-1,0
0,0,34,50,0,11,106,3,-1,0
0,0,49,1916,1,14,281,3,-1,0
1,0,72,763,0,24,384,2,-1,0
0,0,34,470,1,20,217,1,-1,0
0,0,31,0,1,19,144,4,-1,0
0,0,33,5739,1,21,374,1,-1,0
0,0,31,0,0,14,298,1,-1,0
1,0,55,-375,0,30,814,2,-1,0
0,0,25,157,0,28,33,31,-1,0
0,0,34,1518,0,20,128,2,-1,0
0,0,53,1343,0,5,129,4,-1,0
0,1,39,-401,0,19,274,4,-1,0
1,0,41,5310,0,17,984,1,-1,0
0,0,32,2285,0,14,413,2,-1,0
0,0,29,22171,0,18,44,1,355,3
0,0,56,856,1,4,70,4,7,7
0,0,19,1169,0,6,463,18,-1,0
0,0,39,3797,0,2,96,2,-1,0
0,0,32,53,0,18,276,1,195,1
0,0,43,2519,0,16,257,2,146,9
0,0,32,795,0,8,131,3,-1,0
0,0,53,0,1,30,586,2,-1,0
1,0,52,2087,0,31,267,1,474,1
0,0,43,34,0,30,29,1,-1,0
0,0,48,5,0,9,65,6,-1,0
0,0,27,15,0,25,67,3,-1,0
0,0,27,390,0,28,190,1,82,1
0,0,51,712,0,13,287,2,-1,0
0,0,39,2600,0,17,77,1,-1,0
0,0,33,-241,1,27,169,1,-1,0
0,0,50,1545,0,20,25,1,-1,0
1,0,59,1026,0,5,669,1,-1,0
0,0,58,435,0,28,122,6,-1,0
1,0,54,876,0,27,269,3,541,3
0,0,60,1801,0,29,167,1,-1,0
0,0,38,2278,1,13,244,1,-1,0
0,0,39,157,0,30,99,6,-1,0
0,0,40,1327,1,26,76,2,-1,0
0,0,55,284,1,14,252,4,-1,0
1,0,36,495,0,12,213,3,182,6
0,0,31,1588,0,3,14,1,-1,0
0,0,38,0,0,28,121,2,-1,0
0,0,52,428,0,30,153,1,-1,0
0,0,45,542,0,11,8,5,350,3
0,0,32,66,0,19,244,1,-1,0
0,0,58,314,0,25,67,2,-1,0
0,0,35,24,0,8,169,1,231,2
0,0,36,613,0,7,86,2,-1,0
0,0,55,1467,1,29,277,2,-1,0
0,0,45,192,0,13,154,5,176,1
0,0,49,321,0,9,135,3,-1,0
0,0,44,788,0,17,392,1,-1,0
0,0,37,48,0,8,133,2,-1,0
0,0,35,262,0,2,96,2,109,4
1,0,36,4438,0,20,446,1,-1,0
0,0,44,5045,0,21,20,6,175,15
0,0,32,3014,0,7,291,2,-1,0
0,0,56,21664,0,17,214,8,-1,0
0,0,32,5878,0,19,159,2,-1,0
0,0,35,2723,1,8,275,4,-1,0
0,0,44,576,0,8,128,3,-1,0
0,0,59,0,0,19,207,2,153,1
0,0,31,2197,0,23,146,3,-1,0
0,0,60,104,0,5,22,1,-1,0
0,0,33,1279,0,18,239,2,349,3
