Loan Status,Term,Current Loan Amount,Annual Income
1,1,264572,1378277
1,1,246994,1378277
1,1,395406,1378277
1,1,449724,1378277
1,1,667568,1378277
1,1,755920,1378277
1,1,520982,1378277
1,1,755304,1378277
1,1,232298,1378277
1,1,651156,1378277
1,1,657492,1378277
1,1,265452,1378277
1,1,337502,1378277
1,1,433180,1378277
1,1,431200,1378277
1,1,329978,1378277
1,1,200178,1378277
1,1,266134,1378277
1,1,435424,1378277
1,1,309870,1378277
1,1,554026,1378277
1,1,531388,1378277
1,1,764852,1378277
1,1,356444,1378277
1,1,260854,1378277
1,1,231198,1378277
1,1,510730,1378277
1,1,331034,1378277
1,1,637956,1378277
1,1,223718,1378277
1,1,468556,1378277
1,1,326502,1378277
1,1,505494,1378277
1,1,109076,1378277
1,1,265738,1378277
1,1,645832,1378277
1,1,460680,1378277
1,1,555940,1378277
1,1,516582,1378277
1,1,534072,1378277
1,1,762080,1378277
1,1,224598,1378277
1,1,602514,1378277
1,1,621478,1378277
1,1,327382,1378277
1,1,397276,1378277
1,1,354068,1378277
1,1,508926,1378277
1,1,469062,1378277
1,1,388168,1378277
1,1,540826,1378277
1,1,676368,1378277
1,1,393932,1378277
1,1,290202,1378277
1,1,267014,1378277
1,1,377256,1378277
1,1,381172,1378277
1,1,376838,1378277
1,1,314402,1378277
1,1,536492,1378277
1,1,536316,1378277
1,1,521686,1378277
1,1,394372,1378277
1,1,348150,1378277
1,1,329604,1378277
1,1,336006,1378277
1,1,275946,1378277
1,1,266948,1378277
1,1,295790,1378277
1,1,325314,1378277
1,1,474738,1378277
1,1,447524,1378277
0,1,525910,1378277
0,1,480238,1378277
0,1,326964,1378277
0,1,252164,1378277
0,1,373758,1378277
0,1,222706,1378277
0,1,302434,1378277
0,1,374726,1378277
0,1,445346,1378277
0,1,484880,1378277
0,1,637032,1378277
0,1,443696,1378277
0,1,667964,1378277
0,1,787556,1378277
0,1,540782,1378277
0,1,251196,1378277
0,1,422774,1378277
0,1,458128,1378277
0,1,392326,1378277
0,1,445192,1378277
0,1,219956,1378277
0,1,448712,1378277
0,1,446138,1378277
0,1,771540,1378277
0,1,349536,1378277
0,1,139832,1378277
0,1,426162,1378277
0,1,338118,1378277
0,1,219868,1378277
0,1,333234,1378277
0,1,318186,1378277
0,1,381722,1378277
0,1,528066,1378277
0,1,285186,1378277
0,1,543576,1378277
0,1,674960,1378277
0,1,245212,1378277
0,1,308418,1378277
0,1,415668,1378277
0,1,442860,1378277
0,1,556182,1378277
0,1,153758,1378277
0,1,261646,1378277
0,1,529122,1378277
0,1,384384,1378277
0,1,265826,1378277
0,1,538296,1378277
0,1,783794,1378277
0,1,358974,1378277
0,1,655314,1378277
0,1,260128,1378277
0,1,356334,1378277
0,1,529474,1378277
0,1,270226,1378277
0,1,476960,1378277
0,1,371008,1378277
0,1,351186,1378277
0,1,135212,1378277
0,1,445698,1378277
0,1,682880,1378277
0,1,429770,1378277
0,1,327008,1378277
0,1,405020,1378277
0,1,311344,1378277
0,1,360140,1378277
0,1,406208,1378277
0,1,377190,1378277
0,1,560956,1378277
0,1,360228,1378277
0,1,307296,1378277
0,1,440660,1378277
0,1,263076,1378277
0,1,422114,1378277
0,1,396572,1378277
0,1,296758,1378277
0,1,649044,1378277
0,1,328482,1378277
0,1,479050,1378277
0,0,456126,1378277
0,0,280588,1378277
0,0,232540,1378277
0,0,103686,1378277
0,0,197692,1378277
0,0,444092,1378277
0,0,334730,1378277
0,0,530486,1378277
0,0,214764,1378277
0,0,174570,1378277
0,0,167442,1378277
0,0,458128,1378277
0,0,412566,1378277
0,0,195844,1378277
0,0,177188,1378277
0,0,288002,1378277
0,0,207878,1378277
0,0,176748,1378277
0,0,283888,1378277
0,0,451792,1378277
0,0,123860,1378277
0,0,784014,1378277
0,0,140624,1378277
0,0,349118,1378277
0,0,258632,1378277
0,0,87318,1378277
0,0,443036,1378277
0,0,330132,1378277
0,0,379720,1378277
0,0,771848,1378277
0,0,263516,1378277
0,0,474892,1378277
0,0,420024,1378277
0,0,225214,1378277
0,0,155254,1378277
0,0,763312,1378277
0,0,156464,1378277
0,0,254914,1378277
0,0,219296,1378277
0,0,222178,1378277
0,0,217272,1378277
0,0,781176,1378277
0,0,261206,1378277
0,0,216986,1378277
0,0,309562,1378277
0,0,325424,1378277
0,0,220616,1378277
0,0,156486,1378277
0,0,271546,1378277
0,0,275594,1378277
0,0,302698,1378277
0,0,180642,1378277
0,0,219010,1378277
0,0,463166,1378277
0,0,253352,1378277
0,0,216942,1378277
0,0,246554,1378277
0,0,224884,1378277
0,0,287826,1378277
0,0,374088,1378277
0,0,259534,1378277
0,0,602096,1378277
0,0,257994,1378277
0,0,320452,1378277
0,0,141680,1378277
0,0,775852,1378277
0,0,549560,1378277
0,0,573672,1378277
0,0,214808,1378277
0,0,154594,1378277
0,0,234762,1378277
0,0,221430,1378277
0,0,218812,1378277
0,0,200420,1378277
0,0,129602,1378277
0,0,100408,1378277
0,0,108702,1378277
0,0,254958,1378277
0,0,155870,1378277
0,0,663916,1378277
0,0,175648,1378277
0,0,107382,1378277
0,0,215908,1378277
0,0,448932,1378277
0,0,247258,1378277
0,0,153076,1378277
0,0,266464,1378277
0,0,129096,1378277
0,0,177892,1378277
0,0,216656,1378277
0,0,563530,1378277
0,0,109890,1378277
0,0,165154,1378277
0,0,452716,1378277
0,0,466114,1378277
0,0,360316,1378277
0,0,211706,1378277
0,0,262812,1378277
0,0,319088,1378277
0,0,473594,1378277
0,0,197670,1378277
0,0,706398,1378277
0,0,232122,1378277
0,0,174020,1378277
0,0,265870,1378277
0,0,183128,1378277
0,0,261514,1378277
0,0,265012,1378277
0,0,227458,1378277
0,0,270138,1378277
0,0,429022,1378277
0,0,470778,1378277
0,0,205612,1378277
0,0,429000,1378277
0,0,353716,1378277
0,0,117678,1378277
0,0,221848,1378277
0,0,215556,1378277
0,0,338404,1378277
0,0,238546,1378277
0,0,381502,1378277
0,0,209176,1378277
0,0,136334,1378277
1,0,336908,1378277
1,0,393668,1378277
1,0,64988,1378277
1,0,522500,1378277
1,0,303050,1378277
1,0,197516,1378277
1,0,263274,1378277
1,0,139832,1378277
1,0,185702,1378277
1,0,330198,1378277
1,0,196988,1378277
1,0,132968,1378277
1,0,112662,1378277
1,0,447568,1378277
1,0,153384,1378277
1,0,264132,1378277
1,0,338228,1378277
1,0,62568,1378277
1,0,548790,1378277
1,0,224950,1378277
1,0,125444,1378277
1,0,750838,1378277
1,0,266948,1378277
1,0,245146,1378277
1,0,215490,1378277
1,0,561946,1378277
1,0,268004,1378277
1,0,65648,1378277
1,0,310376,1378277
1,0,266112,1378277
1,0,124014,1378277
1,0,133034,1378277
1,0,80454,1378277
1,0,323972,1378277
1,0,534930,1378277
1,0,131318,1378277
1,0,132440,1378277
1,0,266244,1378277
1,0,139348,1378277
1,0,224026,1378277
1,0,383724,1378277
1,0,211882,1378277
1,0,392436,1378277
1,0,121022,1378277
1,0,322124,1378277
1,0,215182,1378277
1,0,444796,1378277
1,0,206756,1378277
1,0,449240,1378277
1,0,465190,1378277
1,0,216392,1378277
1,0,166078,1378277
1,0,178860,1378277
1,0,157014,1378277
1,0,215864,1378277
1,0,454102,1378277
1,0,120648,1378277
1,0,430232,1378277
1,0,317614,1378277
1,0,61578,1378277
1,0,261580,1378277
1,0,58630,1378277
1,0,323774,1378277
1,0,282502,1378277
1,0,244112,1378277
1,0,337854,1378277
1,0,314468,1378277
1,0,261052,1378277
1,0,432652,1378277
1,0,338228,1378277
1,0,177452,1378277
1,0,444444,1378277
1,0,236016,1378277
1,0,296824,1378277
1,0,534512,1378277
1,0,261250,1378277
1,0,220418,1378277
1,0,432564,1378277
1,0,449592,1378277
1,0,324214,1378277
1,0,270226,1378277
1,0,201014,1378277
1,0,228866,1378277
1,0,108790,1378277
1,0,223300,1378277
1,0,551716,1378277
1,0,130834,1378277
1,0,571164,1378277
1,0,280830,1378277
1,0,782870,1378277
1,0,77726,1378277
1,0,569426,1378277
1,0,365706,1378277
1,0,430452,1378277
1,0,214830,1378277
1,0,255332,1378277
1,0,787710,1378277
1,0,42922,1378277
1,0,133760,1378277
1,0,268796,1378277
1,0,160402,1378277
1,0,191422,1378277
1,0,140338,1378277
1,0,124498,1378277
1,0,262636,1378277
1,0,173844,1378277
1,0,450736,1378277
1,0,263318,1378277
1,0,230956,1378277
1,0,448976,1378277
1,0,150436,1378277
1,0,337040,1378277
1,0,471526,1378277
1,0,224576,1378277
1,0,404360,1378277
1,0,177188,1378277
1,0,197824,1378277
1,0,83446,1378277
1,0,186472,1378277
1,0,409926,1378277
1,0,389114,1378277
1,0,219186,1378277
1,0,216238,1378277
1,0,43846,1378277
1,0,318516,1378277
1,0,217954,1378277
1,0,222332,1378277
1,0,216436,1378277
1,0,187044,1378277
1,0,447304,1378277
1,0,725208,1378277
1,0,224554,1378277
1,0,210408,1378277
1,0,481096,1378277
1,0,532774,1378277
1,0,201168,1378277
1,0,177188,1378277
1,0,194370,1378277
1,0,221496,1378277
1,0,541860,1378277
1,0,131032,1378277
1,0,536140,1378277
1,0,333762,1378277
1,0,459558,1378277
1,0,260964,1378277
1,0,269302,1378277
1,0,159896,1378277
1,0,277882,1378277
1,0,278806,1378277
1,0,308616,1378277
1,0,33066,1378277
1,0,352660,1378277
1,0,217624,1378277
1,0,445456,1378277
1,0,211508,1378277
1,0,265606,1378277
1,0,236368,1378277
1,0,241296,1378277
1,0,223696,1378277
1,0,221716,1378277
1,0,165044,1378277
1,0,327690,1378277
1,0,397738,1378277
1,0,21604,1378277
1,0,355124,1378277
1,0,217228,1378277
1,0,224994,1378277
1,0,397672,1378277
1,0,401676,1378277
1,0,138556,1378277
1,0,217404,1378277
1,0,391798,1378277
1,0,417472,1378277
1,0,126434,1378277
1,0,222376,1378277
1,0,154770,1378277
1,0,694034,1378277
1,0,183348,1378277
1,0,159280,1378277
1,0,357170,1378277
1,0,177540,1378277
1,0,53504,1378277
1,0,87802,1378277
1,0,426294,1378277
1,0,144518,1378277
1,0,502700,1378277
1,0,436084,1378277
1,0,598642,1378277
1,0,218636,1378277
1,0,200398,1378277
1,0,219362,1378277
1,0,323576,1378277
1,0,204776,1378277
1,0,270358,1378277
1,0,346258,1378277
1,0,92620,1378277
1,0,259864,1378277
1,0,622424,1378277
1,0,305228,1378277
1,0,329186,1378277
1,0,134068,1378277
1,0,426118,1378277
1,0,218944,1378277
1,0,288948,1378277
1,0,324962,1378277
1,0,130966,1378277
1,0,394548,1378277
1,0,430012,1378277
1,0,310200,1378277
1,0,438504,1378277
1,0,153736,1378277
1,0,131582,1378277
1,0,268972,1378277
1,0,223564,1378277
1,0,154858,1378277
1,0,200068,1378277
1,0,322762,1378277
1,0,350020,1378277
1,0,97812,1378277
1,0,735152,1378277
1,0,243188,1378277
1,0,208912,1378277
1,0,151074,1378277
1,0,263428,1378277
1,0,193424,1378277
1,0,351890,1378277
1,0,402644,1378277
1,0,376838,1378277
1,0,430056,1378277
1,0,258478,1378277
1,0,22198,1378277
1,0,257818,1378277
1,0,420816,1378277
1,0,188518,1378277
1,0,418946,1378277
1,0,224620,1378277
1,0,154528,1378277
1,0,260040,1378277
1,0,171842,1378277
1,0,363770,1378277
1,0,357676,1378277
1,0,184250,1378277
1,0,182402,1378277
1,0,89980,1378277
1,0,333212,1378277
1,0,186868,1378277
1,0,174548,1378277
1,0,403612,1378277
1,0,104214,1378277
1,0,387882,1378277
1,0,336776,1378277
1,0,668690,1378277
1,0,195514,1378277
1,0,431244,1378277
1,0,223652,1378277
1,0,80762,1378277
1,0,270292,1378277
1,0,440616,1378277
1,0,66308,1378277
1,0,221056,1378277
1,0,224972,1378277
1,0,265540,1378277
1,0,294998,1378277
1,0,21560,1378277
1,0,108878,1378277
1,0,120186,1378277
1,0,334466,1378277
1,0,459492,1378277
1,0,356642,1378277
1,0,303380,1378277
1,0,350504,1378277
1,0,272008,1378277
1,0,222904,1378277
1,0,447480,1378277
1,0,368324,1378277
1,0,369182,1378277
1,0,551760,1378277
1,0,278652,1378277
1,0,244068,1378277
1,0,394680,1378277
1,0,132088,1378277
1,0,325820,1378277
1,0,666930,1378277
1,0,255706,1378277
1,0,305624,1378277
1,0,263758,1378277
1,0,249920,1378277
1,0,257224,1378277
1,0,349954,1378277
1,0,366894,1378277
1,0,170412,1378277
1,0,283646,1378277
1,0,570592,1378277
1,0,765534,1378277
1,0,523776,1378277
1,0,135102,1378277
1,0,130768,1378277
1,0,430188,1378277
1,0,543180,1378277
1,0,388278,1378277
1,0,247302,1378277
1,0,471526,1378277
1,0,259952,1378277
1,0,175186,1378277
1,0,108944,1378277
1,0,220176,1378277
1,0,672936,1378277
1,0,88704,1378277
1,0,216766,1378277
1,0,414040,1378277
1,0,262768,1378277
1,0,300916,1378277
1,0,585266,1378277
1,0,21538,1378277
1,0,175384,1378277
1,0,145156,1378277
1,0,486904,1378277
1,0,222134,1378277
1,0,129998,1378277
1,0,289652,1378277
1,0,483428,1378277
1,0,154594,1378277
1,0,453508,1378277
1,0,434632,1378277
1,0,518452,1378277
1,0,81136,1378277
1,0,222904,1378277
1,0,236874,1378277
1,0,182908,1378277
1,0,193160,1378277
1,0,587994,1378277
1,0,323576,1378277
1,0,268752,1378277
1,0,155650,1378277
1,0,265826,1378277
1,0,106392,1378277
1,0,191048,1378277
1,0,259182,1378277
1,0,174328,1378277
1,0,329802,1378277
1,0,619564,1378277
1,0,26686,1378277
1,0,387442,1378277
1,0,777942,1378277
1,0,397342,1378277
1,0,266002,1378277
1,0,129206,1378277
1,0,787182,1378277
1,0,84524,1378277
1,0,351648,1378277
1,0,431464,1378277
1,0,137038,1378277
1,0,129910,1378277
1,0,206954,1378277
1,0,459052,1378277
1,0,215182,1378277
1,0,265430,1378277
1,0,407858,1378277
1,0,79970,1378277
1,0,388366,1378277
1,0,448096,1378277
1,0,437976,1378277
1,0,788876,1378277
1,0,389664,1378277
1,0,138864,1378277
1,0,42922,1378277
1,0,432476,1378277
1,0,351428,1378277
1,0,128370,1378277
1,0,134090,1378277
1,0,188342,1378277
1,0,389554,1378277
1,0,329582,1378277
1,0,328262,1378277
1,0,219626,1378277
1,0,552706,1378277
1,0,395714,1378277
1,0,387442,1378277
1,0,77638,1378277
1,0,337700,1378277
1,0,227634,1378277
1,0,213554,1378277
1,0,131252,1378277
1,0,157388,1378277
1,0,262680,1378277
1,0,212982,1378277
1,0,199958,1378277
1,0,129998,1378277
1,0,309100,1378277
1,0,77506,1378277
1,0,307604,1378277
1,0,351230,1378277
1,0,605704,1378277
1,0,152746,1378277
1,0,199298,1378277
1,0,448536,1378277
1,0,411686,1378277
1,0,437360,1378277
1,0,114708,1378277
1,0,471196,1378277
1,0,494164,1378277
1,0,231880,1378277
1,0,262680,1378277
1,0,643236,1378277
1,0,512358,1378277
1,0,435292,1378277
1,0,387332,1378277
1,0,78782,1378277
1,0,213818,1378277
1,0,109406,1378277
1,0,192126,1378277
1,0,266354,1378277
1,0,391490,1378277
1,0,154022,1378277
1,0,219516,1378277
1,0,278740,1378277
1,0,752752,1378277
1,0,199540,1378277
1,0,350394,1378277
1,0,253088,1378277
1,0,782100,1378277
1,0,195008,1378277
1,0,437624,1378277
1,0,132242,1378277
1,0,400158,1378277
1,0,336204,1378277
1,0,333630,1378277
1,1,267872,1378277
1,1,264418,1378277
1,1,259886,1378277
1,1,695332,1378277
1,1,262922,1378277
1,1,755766,1378277
1,1,109846,1378277
1,1,335522,1378277
1,1,556006,1378277
1,1,400114,1378277
1,1,429352,1378277
1,1,451550,1378277
1,1,401896,1378277
1,1,620312,1378277
1,1,667062,1378277
1,1,685630,1378277
1,1,221100,1378277
1,1,758450,1378277
1,1,755370,1378277
1,1,590568,1378277
1,1,419210,1378277
1,1,543906,1378277
1,1,524370,1378277
1,1,666336,1378277
1,1,422730,1378277
1,1,531762,1378277
1,1,190058,1378277
1,1,475398,1378277
1,1,608652,1378277
1,1,349118,1378277
1,1,518012,1378277
1,1,351010,1378277
1,1,501776,1378277
1,1,423852,1378277
1,1,563596,1378277
1,1,782562,1378277
0,0,327404,1378277
0,0,211728,1378277
0,1,266552,1378277
0,0,193138,1378277
0,0,220198,1378277
0,0,75108,1378277
0,1,471042,1378277
0,1,328460,1378277
0,0,216788,1378277
0,0,521026,1378277
0,0,359282,1378277
0,0,89254,1378277
0,1,568634,1378277
0,0,708510,1378277
0,0,737550,1378277
0,0,348018,1378277
0,1,539264,1378277
0,0,72776,1378277
0,0,162184,1378277
0,1,257510,1378277
0,0,306746,1378277
0,0,772244,1378277
0,0,66858,1378277
0,1,429880,1378277
0,0,68420,1378277
0,0,219450,1378277
0,0,391204,1378277
0,0,324456,1378277
0,1,224818,1378277
0,1,446556,1378277
0,1,451792,1378277
0,0,261206,1378277
0,0,175164,1378277
0,1,606518,1378277
0,1,653994,1378277
0,1,419364,1378277
0,1,424336,1378277
0,0,302764,1378277
0,1,513788,1378277
0,0,250382,1378277
0,0,191158,1378277
0,0,219868,1378277
0,0,331056,1378277
0,0,778712,1378277
0,1,572572,1378277
0,1,603966,1378277
0,1,336336,1378277
0,1,541662,1378277
0,1,508222,1378277
0,1,477598,1378277
0,0,388608,1378277
0,1,276188,1378277
1,1,449020,1378277
0,1,475002,1378277
1,1,398024,1378277
1,1,771232,1378277
1,1,756140,1378277
1,1,472406,1378277
1,1,440924,1378277
0,1,396000,1378277
0,1,326810,1378277
0,1,718300,1378277
0,1,272844,1378277
1,1,334158,1378277
1,1,630718,1378277
0,1,602426,1378277
0,1,554136,1378277
0,1,435204,1378277
1,1,778316,1378277
0,1,547316,1378277
0,1,433576,1378277
1,1,540716,1378277
1,1,279642,1378277
1,1,338030,1378277
0,1,337502,1378277
0,1,466928,1378277
1,1,753676,1378277
1,1,401522,1378277
1,1,430232,1378277
1,1,337040,1378277
1,1,333014,1378277
0,1,656678,1378277
1,1,757218,1378277
1,1,376530,1378277
0,1,534974,1378277
0,1,330792,1378277
0,1,348018,1378277
1,1,220792,1378277
1,1,401302,1378277
0,1,276760,1378277
1,1,387530,1378277
0,1,400510,1378277
1,1,589072,1378277
0,1,258830,1378277
1,1,438680,1378277
0,1,285428,1378277
0,1,391248,1378277
1,1,294052,1378277
1,1,261140,1378277
1,1,615934,1378277
1,1,337568,1378277
0,1,344212,1378277
1,1,329934,1378277
0,1,526636,1378277
0,1,392018,1378277
0,1,612524,1378277
1,1,627946,1378277
1,1,259226,1378277
1,1,362296,1378277
0,1,362692,1378277
1,1,754226,1378277
1,1,358226,1378277
0,1,671198,1378277
0,1,322674,1378277
1,1,550176,1378277
1,1,295504,1378277
0,1,353760,1378277
1,1,265188,1378277
1,1,388784,1378277
1,1,352264,1378277
1,1,374594,1378277
1,1,431244,1378277
1,1,271172,1378277
1,1,435028,1378277
0,1,123618,1378277
1,1,265452,1378277
1,1,349602,1378277
1,1,332508,1378277
0,1,346412,1378277
0,1,348590,1378277
0,1,371822,1378277
0,1,429858,1378277
0,1,345818,1378277
0,1,354354,1378277
0,1,237600,1378277
1,1,640354,1378277
1,1,422796,1378277
0,1,555610,1378277
0,1,756536,1378277
1,1,242286,1378277
0,1,752224,1378277
0,1,218306,1378277
1,1,780164,1378277
0,1,493944,1378277
0,1,215248,1378277
0,1,598818,1378277
1,1,439824,1378277
0,1,422312,1378277
0,1,315612,1378277
1,1,396154,1378277
0,1,329274,1378277
1,1,317592,1378277
1,1,268752,1378277
1,1,431068,1378277
1,1,523094,1378277
0,1,385990,1378277
0,1,335346,1378277
1,1,168344,1378277
1,1,593516,1378277
1,1,355102,1378277
0,1,394504,1378277
0,1,463012,1378277
1,1,354398,1378277
1,1,443476,1378277
0,0,214698,1378277
0,0,534556,1378277
0,0,177144,1378277
0,0,447260,1378277
0,0,224026,1378277
0,0,172436,1378277
0,0,275308,1378277
0,0,219274,1378277
0,0,225412,1378277
0,0,47322,1378277
0,0,556160,1378277
0,0,158906,1378277
0,0,362384,1378277
0,0,430056,1378277
0,0,58388,1378277
0,0,262658,1378277
0,0,471020,1378277
0,0,251460,1378277
0,0,649308,1378277
0,0,219076,1378277
0,0,191598,1378277
0,0,314160,1378277
0,0,110880,1378277
0,0,354332,1378277
0,0,472296,1378277
0,0,310618,1378277
0,0,217624,1378277
0,0,233068,1378277
0,0,326568,1378277
0,0,175890,1378277
0,0,122298,1378277
0,0,368236,1378277
0,0,187726,1378277
0,0,260832,1378277
0,0,156266,1378277
0,0,314864,1378277
0,0,156332,1378277
0,0,743050,1378277
0,0,60258,1378277
0,0,221144,1378277
0,0,440396,1378277
0,0,65010,1378277
0,0,220616,1378277
0,0,91520,1378277
0,0,605044,1378277
0,0,107602,1378277
0,0,231858,1378277
0,0,750904,1378277
0,0,138974,1378277
0,0,582428,1378277
0,0,464398,1378277
0,0,419958,1378277
0,0,660660,1378277
0,0,187484,1378277
0,0,317614,1378277
0,0,105468,1378277
0,0,725164,1378277
0,0,103972,1378277
0,0,340780,1378277
0,0,161480,1378277
0,0,218438,1378277
0,0,150260,1378277
0,0,22220,1378277
0,0,482768,1378277
0,0,368896,1378277
0,0,112750,1378277
0,0,218350,1378277
0,0,666006,1378277
0,0,108966,1378277
0,0,111914,1378277
0,0,266992,1378277
0,0,193930,1378277
0,0,72710,1378277
0,0,222948,1378277
0,0,52800,1378277
0,0,151976,1378277
0,0,123024,1378277
0,0,366674,1378277
0,0,176660,1378277
0,0,143858,1378277
0,0,167002,1378277
0,0,132418,1378277
0,0,694188,1378277
0,0,133320,1378277
