churn,months,totcalls,totmou,d0alband
1,44,1208,3393,1
0,46,20239,35116.04,0
1,48,439,957,0
1,48,1102,2078,0
1,44,15649,37262.02,1
1,50,11245,32758.19333,1
1,44,4196,8184.14,0
0,44,3840,9111,0
0,44,919,2031.05,0
0,48,3835,7900.066667,1
1,48,2187,5964.033333,0
0,50,1710,4210,1
0,46,1288,3165.036667,1
0,44,255,440,0
0,44,6158,15246,1
1,48,10279,24676,1
1,46,7048,19415,1
1,46,16904,55833.01667,1
0,50,5579,26175,1
0,50,6212,9270,1
1,50,12482,30444,1
0,50,1136,2099,1
0,48,3769,7040.02,0
0,46,282,538,1
1,46,33450,60388.04667,1
0,48,6105,10576,0
0,50,18269,42080.12333,1
0,44,22820,43963.35,1
1,46,1076,3374.03,0
1,48,2668,4637,0
1,50,16607,26445.10667,1
0,44,5392,16127.23667,0
0,50,2287,4524,1
1,46,13145,25799.33,1
1,44,15724,60101,1
1,46,2957,7851,0
1,50,22805,65582.44667,1
0,48,61752,138144.1733,1
0,44,7047,13895,1
1,46,2309,5510,1
0,46,8206,15106.02,1
1,46,9853,23993.21333,0
0,48,45165,67647.01667,1
1,44,6630,12420,1
1,50,14807,30719.21,1
0,46,3801,7025.14,1
1,46,15225,35169.34333,0
1,50,4235,11416.04,1
1,44,7747,15289,1
1,50,1720,2735,0
0,48,18099,63972.06667,1
1,48,428,1068,0
1,50,9886,22292.05,0
1,50,5653,18703,1
0,48,10381,32965,1
0,46,5795,11418.03,1
0,48,7437,17940.02,1
0,48,5538,21547.05,0
1,44,27470,50690,1
1,50,656,1618,0
0,48,1544,2668,0
0,46,10631,32737.15,1
0,44,4860,12726,1
1,44,6932,9466.016667,0
0,50,5487,16412.03,1
1,48,4502,12519.02,1
0,46,38343,77182,1
0,46,1069,3033,0
0,48,2959,6003,1
1,48,17898,43090.04,1
0,44,9172,21347.08333,0
0,46,3471,7409,0
0,48,4877,17074.01667,0
1,48,23275,73848,1
1,50,8540,19162.09,0
1,44,4412,8314,0
0,50,20856,42582.05667,1
0,48,9659,21979,0
1,44,17247,38522,0
1,46,4913,16225.11,1
0,46,5464,14424,0
1,46,4826,10112.03,1
1,48,6109,12373,0
0,48,2531,5625.07,1
0,50,9156,24115.01667,1
0,46,2209,3974,0
0,44,6210,14234,1
0,50,1045,4110.05,1
0,46,6930,11497,0
0,48,3142,7645,1
0,46,12832,34811.03,1
0,50,2893,5890,1
1,48,13125,26448.02,1
1,50,2756,6688.02,0
0,50,13116,24723,1
0,44,8502,16303,0
1,44,1550,3467,0
1,46,25044,51212.11,0
1,46,8494,18420.02,1
0,44,5784,13140.07,1
1,50,11257,40432.29,1
1,50,8866,28416.02,1
1,46,3369,8253.02,1
1,48,8952,14454,1
1,44,7470,15246,0
1,48,3938,10321,1
0,46,22096,50912,0
1,48,2191,3505.02,0
0,44,12794,43143,1
1,50,6415,16353.47,0
1,44,3360,12989,0
0,50,665,1345,1
0,48,12507,27190.02,1
1,46,9948,21041,1
1,50,15254,40141.06,1
0,44,1563,3004,1
1,48,2115,4250,0
0,50,9148,26252.2,0
1,44,1543,4079,0
1,50,1451,2679,1
1,46,1731,3874,0
1,46,2823,6794.05,0
0,50,5972,14853,1
0,46,2454,5647,1
0,44,9243,28252.08,1
0,46,8575,17737.02,1
0,48,11164,17678.03,0
0,50,6171,14618.02,0
0,50,42709,91669.02,1
0,44,12553,25911.02,0
0,35,21562,36823,1
0,48,525,766,0
0,46,148,279,1
0,44,6733,11573,1
0,44,5022,9572,1
0,50,5150,17064,1
0,44,766,2864,1
1,48,891,1839.173333,1
0,48,279,575,0
1,50,4666,6530,0
0,46,3529,7207,1
0,46,5777,10402.02,1
1,48,1773,5241,0
1,46,2988,8954,0
0,44,1598,4659.77,0
0,43,7832,18590.04,1
0,48,1687,2142,0
0,43,5298,12186,1
0,43,8398,19894,0
0,48,14394,31634,1
1,43,11332,17559,1
0,46,5611,9876,1
1,48,6537,15327,0
0,43,8263,15399.03,0
0,46,2222,4985,1
1,46,5411,19092,1
0,43,3441,10341.07,1
1,46,564,1911,0
1,46,16005,31279,1
1,43,11872,22996,1
0,49,9096,18790,1
1,49,11208,19448,0
0,46,53650,85249,1
1,43,2175,4271,1
0,45,5024,9397,1
1,49,7473,11467,0
0,43,4232,10448,1
0,49,481,1051,0
1,45,1445,3480,1
0,47,29030,49525,0
0,43,1672,3044,1
1,43,8742,16828.11,0
0,45,29420,48385.03,1
1,47,5061,17759.03,0
0,43,27139,41645,1
1,47,18677,34477.02,0
0,47,1087,2993,1
1,45,3665,10687,0
0,47,3992,14977.03,1
0,49,4858,11656,1
1,47,21419,32269,0
0,45,8349,20110.09,0
0,45,25002,43732,1
1,47,8180,22032,1
0,43,16350,29552.05,1
1,47,7227,19582,1
0,43,4310,9116.02,1
1,49,875,2192.1,0
0,47,14191,27442,1
0,45,93,261,0
0,45,2570,4736,0
0,45,6689,24355,1
0,43,3531,7397,1
1,49,12231,24684,1
0,45,2984,4323,0
1,43,3132,4898,1
0,45,4173,12723,1
0,45,5916,14130.06,1
1,49,3719,21234,1
1,43,882,2285,1
1,45,764,1310.02,0
0,45,12760,30563,1
0,47,55103,93462.41,1
1,47,20786,47711,1
1,47,3714,5783,1
0,45,17470,31511,1
0,43,9347,22134.08,1
1,45,1542,4169,0
1,49,5221,14772,0
0,45,6697,10726,0
1,43,567,1223.02,0
1,47,5183,16869,1
1,43,5919,11503.02,1
0,49,15652,45780.05,1
0,47,9660,21929,1
1,43,2859,5270,1
0,47,8417,17065,0
1,47,2479,4733.02,0
0,49,1859,3593,1
1,45,3758,6390.04,1
1,43,639,1237.02,0
0,45,8365,26018,1
0,47,165,482,1
1,43,4721,12000.02,0
1,47,5931,15603,1
0,45,6441,13507,1
0,43,11849,17583.03,1
0,45,17017,25252,1
0,49,5466,10165,1
1,43,3817,8369.02,1
0,49,3924,7581,0
1,43,825,2969,0
0,43,2305,3733.02,0
1,43,1352,2362,0
1,49,3439,7282,1
0,47,1997,3423,1
0,45,1099,1858,0
0,47,6463,13669,1
1,45,9865,20349,0
0,49,29436,63279.08,1
0,47,3199,7871.02,1
1,49,4615,9199.02,0
1,47,1528,4138.02,0
0,47,2468,4821,1
1,45,16177,28154,1
0,43,306,619,1
0,49,2991,7003.02,0
1,47,1787,3346,0
0,45,33661,72383.2,0
1,49,3376,8901,0
0,43,10124,42463.02,1
0,47,4311,8529,1
1,45,25036,57593.02,0
1,49,25351,43568,1
1,45,7867,20306.04,1
0,49,1915,3572,1
0,43,5616,14992,1
0,47,30623,73969.09,1
1,43,2263,5118.02,0
0,49,2651,9000,1
0,43,1331,3837,0
1,47,2206,7592,0
0,43,2420,6555,1
1,49,8399,19571.09,1
1,47,1102,2185,0
1,45,2548,5294,0
0,49,1479,2997,0
0,43,3601,7807,1
1,43,9398,20769,0
0,43,1123,4836,0
0,43,645,1125,1
1,45,17635,27693,0
0,49,7246,23450,0
1,43,3253,7684.02,0
1,47,3569,9626.11,1
0,47,3896,10155,1
0,49,17472,31092.05,0
0,49,2059,4400,1
0,47,582,983,0
1,43,2384,5958,1
0,47,3840,11659,0
0,47,3032,3573,1
1,45,682,1508,0
1,45,7449,14664,0
1,43,1898,4102,0
0,43,2030,4393,1
0,47,18355,66201,1
0,47,4253,25239,1
0,49,5225,11067.03,1
0,45,12193,24167,0
1,47,4165,7750.04,0
0,45,14500,24817,1
1,43,6221,23536,1
1,43,2122,4672.15,0
0,45,2745,18144,1
0,49,167,274,0
1,45,16008,25531.02,1
0,49,12923,26615,1
0,43,2643,6585.07,0
0,43,32823,63441,1
1,43,3542,8772,1
0,49,5047,16076,1
1,47,11368,29221.05,1
1,45,2113,4442,0
1,43,1876,5273.02,0
0,49,6119,11102,1
0,45,2861,6421,0
0,47,7886,19433,0
0,45,10622,36589,0
0,43,17510,34452.08,1
1,45,3303,5170,0
1,49,23337,45857,1
1,43,8392,24736.02,0
1,49,10079,18153.23,0
0,43,11496,29605,0
0,45,1070,4688,0
0,43,255,436,0
0,49,8612,17428,1
1,47,2961,6998,0
1,47,5083,18413.02,0
0,45,773,1099,0
0,49,51921,100469.05,1
1,43,6800,10645.02,0
0,43,870,2438,1
0,45,2626,7219.02,1
1,49,288,586,1
0,47,6416,21914,0
0,45,2025,12178,1
0,49,8137,18799,0
1,45,26523,68084.05,1
1,43,6180,14985.07,1
0,49,5952,12376.02,1
0,49,11479,25239.06,1
0,47,3382,6627,0
1,47,5335,13563,1
0,49,12839,21317.02,1
0,47,1691,4707,0
1,47,82,159,0
0,49,5468,11346,0
1,45,9197,21688.03,1
1,43,8653,22898.03,0
0,43,1945,4215,1
1,47,1894,6254.05,1
1,47,6797,22832.04,1
1,43,984,2016,0
1,43,8560,18771,1
0,47,2297,10338,0
0,45,6516,18493,1
0,47,2406,5531,1
1,47,5135,9854,0
1,47,823,1495,0
1,49,19447,38885.02,1
1,49,606,851,0
0,47,685,1514,0
0,43,3762,9129,1
1,45,3717,6712,0
0,43,11721,22664,1
1,45,4866,13834.03,0
0,45,64,144,1
1,43,6151,24263.11,1
1,45,58730,78503,1
1,47,8009,17268.12,1
1,45,8003,17814,1
0,43,8796,11930,0
1,43,1056,2183.04,0
1,45,6356,13549.08,1
0,47,22099,30828,1
0,45,20945,47721,0
1,49,3082,6097,1
0,45,3879,10439,0
0,43,9374,29458,1
1,43,1686,3204,0
0,47,12247,18255,1
0,43,5150,8721,0
1,49,8862,18813,1
0,47,5485,9177,1
0,49,9542,24169.03,0
1,47,19062,46581.16,1
1,45,2126,4892.02,1
0,49,1094,3679,0
0,45,5355,11610.03,0
0,45,9195,28637,1
1,49,484,739,1
1,45,10157,17019,1
1,47,3436,7643,0
0,49,5722,13284,1
1,49,41966,93973.15,1
0,45,5225,9178.02,0
0,45,3486,7317,1
1,47,256,422,0
1,43,1673,3945,0
0,43,8996,15575,0
1,45,2235,4395,0
0,49,4714,10301,0
1,49,2456,5088,0
1,49,6639,13148.11,1
1,45,5662,12660,1
1,43,8118,18296.04,1
0,43,9159,16725,0
0,45,5508,11330,0
0,45,5642,10696,1
1,45,10135,18549,0
0,43,2676,5559.22,1
1,47,5142,19413.05,1
1,43,8728,16415,0
1,43,1127,1500,0
1,45,2709,4520.03,1
1,45,1832,3050,0
1,47,10458,21069,0
1,43,7504,24185.11,0
0,49,4072,19309.16,1
1,43,2030,3980,0
1,43,10227,14230,1
0,45,10816,35554,1
1,49,3256,9300,1
1,45,3660,5903,1
0,47,7967,19246,1
1,43,285,520,0
0,49,4414,12762.02,1
0,43,2741,5427,0
0,47,1882,18041,1
1,43,6741,16864,0
0,49,4640,14776,1
0,43,2317,4540,0
1,43,7277,15493.02,0
1,45,3771,11184,1
1,43,2545,12539,0
0,45,4682,9534,1
0,43,1151,3057,1
1,49,1493,3263.1,0
0,43,146,402,0
0,45,3518,14972,1
1,47,1081,2751.02,0
1,45,476,927,0
1,45,5032,8874,0
1,47,11680,36479.04,0
0,43,6425,14692.02,1
0,49,1565,2256.02,0
1,43,10066,16892,0
0,47,1154,1796.1,1
0,43,3275,7019,0
1,45,3734,8114.21,0
1,45,2102,3977,0
1,47,3044,4771,0
0,43,2217,7057,1
0,45,2290,4565,1
1,49,3518,5940,1
0,47,3036,7325,1
1,43,2789,7194.02,0
1,45,3455,8129,0
1,47,23824,54960,1
1,45,1881,4611.02,1
1,47,7767,15633,1
1,43,4378,7483,0
1,45,648,1442,0
0,43,10719,28936.11,1
0,47,1408,5153,1
0,45,3063,7062,1
0,47,4599,8937.07,0
1,47,523,977.02,1
1,47,729,1554,0
1,45,2439,5426,1
1,47,1773,3987.02,1
0,43,474,1347.05,1
0,43,2654,10678,1
1,45,1400,2417,1
0,49,159,368,0
1,47,7568,26460,1
1,49,2129,4438,1
0,47,844,2042,1
1,49,385,684,0
1,45,5829,10447,1
0,45,16567,43801.02,1
0,43,708,1310,0
1,45,362,673,0
0,43,4153,8658.04,0
0,43,263,1863,0
0,43,4253,6882,1
1,43,27029,41708,1
0,47,973,1537,0
0,45,6566,15103,1
0,43,2153,7333,1
1,47,6634,18281.02,1
1,47,1078,1694,0
0,49,30028,73934,1
0,47,5149,15591,1
1,43,2353,9103,0
0,45,2179,7677,1
1,43,2781,5511,0
1,43,662,1092.02,0
1,49,1730,4085.4,1
0,47,7875,18267,1
1,45,5029,8250.02,0
1,49,301,556,1
1,43,6508,11630,1
0,43,2040,3864.6,1
0,45,4183,13179.02,1
0,47,5306,10826,0
0,43,9836,14324.87,1
0,45,12150,39418.68,1
1,49,736,1162,0
0,43,8244,19261,0
1,43,3273,8010,0
1,43,11097,17358.02,0
1,43,20902,35831.19,1
1,43,1739,4222.02,0
0,43,5559,20211.9,1
1,45,3766,11477.02,0
0,47,86,154,0
1,45,1194,3402,0
1,49,476,1188,0
0,45,7677,15632,1
0,49,2038,8766,1
0,47,1034,2007,0
0,43,10474,15879,1
1,45,12583,33242.03,0
0,43,3245,12292.05,1
0,43,4288,13843,0
0,45,4999,18379,0
1,47,2380,3162,1
0,47,4100,8100,1
1,49,9972,20837,1
0,43,6747,18588,0
1,43,871,2207,0
0,45,4055,7884,1
0,43,5994,8739,1
1,49,1347,2646,1
1,43,2649,6054.02,0
0,45,2681,6499,1
0,45,3494,10339,1
1,45,1806,4147,1
0,45,2320,3889,1
1,49,3833,9295.03,1
1,47,5381,10137.02,1
0,43,2319,7323,0
1,43,7357,14526,0
0,45,698,839,0
1,47,4872,8001,1
1,43,1454,3103.02,0
1,45,2557,7828,0
1,43,27627,55806.05,1
1,49,1134,2700.04,0
0,45,68,165,0
0,45,324,742,1
0,45,482,1151,1
1,45,1830,4970,0
0,46,1506,3983.04,0
0,45,7851,11564,1
1,42,1545,2546,1
1,49,988,2035.02,0
1,49,7445,16253,0
0,42,22025,40010.04,1
1,44,2104,8154.05,1
0,48,1252,3313,1
1,44,2797,7444,1
0,42,3802,10879,0
0,42,98,205,0
1,42,410,749,0
0,42,2521,6116.03,1
0,44,1604,5143,1
0,46,3856,9397.05,1
1,48,3490,7484,1
0,46,2562,4936,0
0,42,11488,26135,1
0,42,12151,30491.07,0
1,42,703,3121,1
1,42,503,1679,1
1,46,6963,23453,1
1,42,1026,2272.03,1
1,42,343,786,0
1,46,6083,20820,1
0,44,6031,30013,1
1,44,2836,17552.04,0
1,46,7547,15114.02,1
0,48,11620,46545,1
0,42,4816,9885.02,1
1,44,3018,14310,1
1,44,5973,17794,1
0,42,9170,19209,1
1,46,8879,19167,0
1,46,2667,4336,0
1,44,11914,29752,1
0,48,3273,5469,1
0,42,6625,13923.02,0
0,44,6517,20881.19,1
1,42,388,593.02,0
1,42,6355,12427,0
1,48,2446,5079.03,1
0,46,2374,4453,1
1,42,7885,16491,0
1,44,26748,59461,0
0,44,10346,21546,1
0,44,3390,10033,1
0,42,8048,15471,1
1,42,17229,32234.07,1
1,46,2692,6281,0
0,42,5356,9938.04,1
0,46,4002,8608,0
0,44,9793,23228,1
1,48,70,100,0
1,44,2802,10242,1
1,48,524,1413,0
0,42,35746,50414,0
1,42,1361,2701,0
0,42,6019,12991,0
0,42,4773,9114.02,1
0,44,8388,22448,0
1,46,9017,20548,0
1,44,20154,39092,1
0,46,10446,23166.02,1
1,44,542,1516,0
0,46,5059,15259,1
0,44,3990,10161.02,1
0,42,529,1451,1
0,46,4705,11278.02,1
0,44,6500,13867,1
0,44,646,1118,1
1,42,726,3448,0
1,42,4620,12991,0
1,42,1062,1871,0
0,46,1442,2330,1
1,44,10176,23031,0
0,46,30101,64247.02,0
0,44,14136,24276.15,1
0,42,6570,12564,1
0,44,26097,53817,1
0,42,7864,19365.02,1
0,44,5755,16865.02,1
0,46,7959,12616,1
1,46,622,1172,0
0,44,3965,11075,0
1,42,501,1096,0
1,44,3903,8710.02,1
0,42,7157,16778.09,1
0,44,856,2107,0
0,44,4762,9108,1
0,46,10811,34222,1
1,48,7622,18998,0
1,42,3229,7171,0
0,46,4196,21502,1
1,42,2818,9135,1
1,46,5046,16983.1,1
0,46,2715,5966.02,1
0,46,761,1153,1
1,42,668,1548,1
1,44,5697,8993,1
1,42,46262,91897,1
0,46,6670,19897,1
0,44,1289,3604,1
1,44,119,208,0
1,44,1009,3355,1
0,44,28,45,0
0,42,27565,66184.05,1
0,44,12947,27710,0
1,44,1282,3448,1
1,48,7908,15800,0
0,44,24390,57170.05,1
1,42,4516,8977,0
0,44,623,2721,1
0,46,15809,48395,1
1,46,66,101,0
1,48,7934,17931.02,1
1,42,23004,51631.48,0
0,44,2874,6582,1
0,46,17852,56689,1
0,46,29527,61415.05,0
0,46,4415,11480.02,1
0,48,3417,7280.02,1
0,44,6280,18398,1
1,48,3081,5722,0
1,42,1821,4925.02,0
1,48,765,1920,1
0,44,2394,8924,1
0,46,17296,39601.04,1
0,44,18785,53091,0
1,48,24269,56291.04,1
0,42,3793,14221,0
0,42,25681,82810.02,1
1,48,10990,22822,0
0,46,9898,26989.02,1
1,46,1548,3352,0
1,46,612,1529,1
0,46,15819,52180,1
1,44,3294,7031,1
0,46,6870,19198,1
0,46,2433,4439,0
0,44,12442,20713,1
1,46,10267,23107,1
0,48,20115,34069,1
0,44,293,562,1
1,42,7816,15617,0
0,44,4894,19273,1
1,44,8951,17773,1
0,48,2058,5437,0
0,44,2191,4742,1
1,46,12208,26746,1
0,46,3519,9705,1
0,48,31228,58895,1
1,44,18755,38269.12,0
0,48,21773,50870,1
0,46,28549,42021,1
1,46,4537,8296.15,0
1,46,47,83,0
1,48,722,2132.12,0
0,48,10442,27637.2,1
0,46,9705,24837,0
0,48,2952,6691,0
0,48,21567,48693.02,1
0,42,5736,26527,1
1,42,10164,22756.02,1
0,48,6349,10157,0
1,46,756,1468.02,0
1,46,9130,21344,1
1,46,7117,20240,0
0,48,81873,115350,1
1,44,1798,2963.02,0
1,44,25450,45991,0
0,46,16620,33671.05,1
0,44,6741,18745,1
0,44,2450,6521.02,1
0,42,1451,5440,0
1,48,18269,46861,1
0,46,4723,11633,0
1,48,532,1307,0
0,48,10,20,1
1,44,1313,4081,1
1,44,28883,64735.02,1
0,42,6127,16610,1
1,46,692,1611,0
1,46,6002,8060,1
0,48,11699,30597,0
0,44,39102,106569.05,1
0,46,6358,13859.02,0
1,44,8814,28015,1
1,48,37615,70482.03,1
0,48,9182,17466,1
0,46,21289,33944.07,1
1,44,4696,12244,1
1,42,1023,2148,0
0,48,10853,27075.05,1
1,42,3614,10110,1
0,44,6217,11922,0
0,46,1773,4374,1
1,42,1538,2756,0
0,44,13359,27910,1
0,48,3361,6918,0
0,48,8394,26834.05,1
0,46,1588,7738,0
1,48,1725,4627.02,1
1,48,5310,21344.02,0
1,48,8531,18376.06,1
0,46,2668,6627.02,1
0,44,1670,4172,1
0,44,10987,22925,0
0,44,5509,10495,0
0,48,347,623,0
0,48,7812,21468,1
0,46,4959,16919.03,1
0,48,1524,3020,1
1,44,8407,25687,0
0,42,1178,2252,0
1,46,2047,3660,0
1,44,143,279,0
1,44,5497,12326,1
1,44,2519,5840.03,1
1,42,10231,35675,1
0,48,8284,20169,1
0,48,40761,87936,1
1,42,7957,18493,1
0,42,1519,3069,1
0,46,9014,17992.02,1
0,48,36791,65689,1
1,46,315,883,0
0,48,41362,76260,1
1,44,20234,46651.02,0
1,46,11080,26376,1
0,46,8102,11492,0
1,44,5105,10211.05,0
1,46,256,651,0
1,44,10186,19174,1
0,44,932,1437,1
1,42,543,1411,0
1,48,12744,27998,1
0,48,3408,18084,1
1,46,6780,16676.07,0
0,46,7187,12105.48,1
0,42,8492,37406,1
0,48,26503,42607.92,1
0,44,9384,16973,1
1,44,9050,21693,1
0,41,354,734,0
1,44,15938,43119,1
1,48,21365,45078,1
1,47,1784,4756,0
0,44,13148,30313,1
1,48,16168,24661,1
1,48,3525,17416,0
1,46,4481,14225,1
0,46,17371,36205.02,1
1,43,36579,80644.02,1
0,41,2778,7008,1
0,41,10843,23883,0
1,45,7654,16330.05,1
0,45,1460,2608,0
1,43,11294,19690,1
1,43,654,1040,0
0,47,2831,4479,0
0,47,2997,6095,1
1,45,3559,10142,1
0,45,5814,13723,1
1,41,3956,6455.02,1
1,47,173,335,0
0,43,3113,8714,0
0,45,7785,17379,1
1,43,1381,4366,1
1,45,732,1356,0
0,41,14377,49170,0
0,43,3431,8916,0
0,45,19010,35873,1
0,45,118,208,0
0,47,10559,32562.02,1
0,45,2528,5691,1
0,45,7207,35858,1
1,47,33001,81201,1
1,43,1632,4866.02,0
0,47,7501,46841.05,1
1,45,6434,17412.18,1
0,47,11567,21518.05,0
1,43,365,979,0
1,43,48,134,1
0,47,4570,11120.02,1
0,41,3256,7834,1
0,41,5615,25597,1
0,47,207,282,0
1,41,1283,2296,1
1,43,10850,22082,1
1,47,4213,11180.02,1
0,41,3616,12575,0
1,45,4811,9333,0
0,45,24778,57985,1
1,41,2613,4684,0
0,41,12684,19398.02,1
0,47,3395,7517,0
1,47,10250,28527.03,0
0,41,9516,16560,1
0,47,8799,23624,1
0,47,7713,14939,1
0,45,12599,22672,1
1,45,2794,5027,0
0,43,1404,4319,1
0,43,823,1618,1
1,41,2216,4202,1
0,47,40523,67471,0
1,43,7028,12186,0
0,41,2242,4848,0
1,43,90,165,1
0,41,42,72,1
0,43,732,1648,0
1,41,3687,8372.1,1
1,47,7385,17326.05,1
0,41,314,502,1
1,41,436,1908,0
1,45,25548,66309.03,1
0,43,8339,33152,1
0,43,2111,3906,1
1,41,18678,36383,1
1,41,2088,4712,0
1,43,10077,16052,0
1,41,1972,5368.02,1
1,41,989,1586,0
1,45,20888,59063.07,1
1,41,1487,2009,0
1,47,3118,7231,0
0,43,4853,13595,1
0,45,11825,37498,1
0,47,33354,60950.04,1
1,41,11756,30779.07,0
1,43,33971,46800,0
1,41,2872,6035,1
0,43,14101,45247,1
1,45,8178,14573,1
1,43,4048,6454,1
1,43,20152,51980,1
0,43,18553,37013.13,1
1,43,7745,13933,1
0,43,1122,1968,0
1,47,8501,19414,1
1,45,1955,2748,0
1,45,4770,12326,1
0,43,129,289,0
0,41,6966,17028,1
1,45,1190,2414,0
0,45,1408,3774,0
1,45,1157,4022,0
1,41,2182,4101,1
1,41,10529,20411,1
1,47,10558,20976,1
0,43,4486,7322,0
0,47,4235,11415,1
0,47,399,662,1
0,47,7717,19577,1
1,41,993,1546,0
0,41,5797,17736,1
1,43,2355,5994,0
0,45,45302,124734,0
1,47,430,1210,0
1,41,1053,1679,0
0,43,18789,54550.02,0
1,47,2819,4589,0
0,41,8151,25978,1
0,45,1183,5368,0
0,45,886,1719,0
1,45,10110,27909,0
1,41,527,926,0
0,45,3615,6470,1
1,41,1171,2012,0
1,41,116,164,0
1,45,29258,66708.07,1
0,45,29189,44866,1
1,41,6555,18489,0
0,41,6986,11692,1
0,43,13232,36619,1
0,45,6351,13865,1
0,41,1864,3112,1
1,47,5740,10447,1
0,43,15356,33639.02,1
0,43,23195,58905.02,1
0,47,1519,2967,0
1,43,1071,1942,0
0,43,7099,16770.02,0
1,47,7228,26265,1
0,45,1352,2520,0
0,45,9532,17809,0
1,45,3365,8344,1
0,45,2027,7105,1
0,45,7768,35396.02,1
1,47,810,2007,0
0,41,2909,11149,0
0,47,2654,5783,0
1,41,8051,19842,0
1,45,6867,11222,1
0,43,6738,33968,0
0,47,19478,37403,1
1,43,2918,6786,0
0,45,15459,30645,1
1,41,5975,11482,1
0,41,2559,6762,1
0,41,6275,15727,1
0,45,3977,9126.02,0
1,43,4016,7095,0
0,44,38794,101365,1
0,43,4589,8523,1
1,45,14484,49056.03,1
0,47,5358,23202,1
1,47,3215,6225,1
1,45,8053,18114,0
1,43,449,844,0
0,45,372,541,1
0,41,562,677,0
1,43,3045,6384,1
1,45,6604,11088,1
0,43,10815,26354,1
0,45,2763,6120,1
0,45,8537,19675,1
0,43,10624,19596,1
0,47,3691,6939,1
1,41,7748,15268,0
0,43,9601,16032,1
1,43,359,1516,0
0,45,3324,7761,1
0,41,383,712,1
0,41,29362,58394,1
1,41,1733,2426,0
1,45,27096,45447,1
0,47,516,1211,1
1,43,5153,17282,1
1,47,124,318,0
0,43,3826,8396,1
0,45,5217,13484,1
1,46,19874,37362,1
0,40,582,3101.02,0
0,46,5952,14059,0
0,46,1332,3666,1
0,42,42336,63951,0
1,40,20343,34033,1
0,46,116,260,0
1,42,1565,3096,0
1,42,304,492,0
0,44,976,2046,1
1,42,3283,8007,0
0,40,3237,7397,0
1,40,4842,13349,0
0,46,4620,9955,0
1,44,10339,23569,1
1,42,247,556,0
0,42,1054,1874,1
1,40,9467,15858,1
0,40,1815,5246,1
0,40,8903,14264,1
0,44,4492,9640,1
1,42,3435,10353,1
0,46,786,2210,1
0,40,16803,44145,1
1,44,706,1333,0
0,42,5356,15355.02,0
0,40,251,505,0
0,46,16867,54750,1
0,40,7539,25652,1
0,46,531,3098,0
0,40,7474,15243,1
0,44,6259,11855,0
1,40,7217,25319,1
1,40,1190,2702,0
0,40,2090,4326,0
0,42,11917,29312,1
0,44,4876,12033,1
0,42,90,150,0
1,42,33,73,0
1,42,3575,6997,1
0,40,9017,29182,1
1,40,4079,8461,0
1,40,3932,6614,0
0,46,23172,44380.5,1
0,42,7520,35776,1
1,44,3548,8148.02,0
1,42,5420,8747,1
0,40,14954,28408,0
1,40,2130,3355,1
0,40,696,2072,0
0,46,11710,25185,1
1,46,2904,6479,0
1,40,2931,10905,1
1,42,1923,3575,1
0,40,5902,19830,0
1,40,4931,12784,1
1,40,1049,2332,0
1,42,1496,3089,0
0,46,14525,36658,1
1,40,1350,4202,1
0,44,18908,46426,1
0,42,9730,23263,1
0,46,5255,12904,1
1,44,1731,4063,1
0,44,2495,8170,0
1,40,1729,5590,0
0,42,6278,19229,1
0,40,5051,14048,1
1,40,581,1026,0
1,44,55,156,0
0,42,5453,15264,1
1,42,3927,11669,1
1,42,1221,3117,0
0,46,10152,31178,1
0,44,14150,31201,1
0,42,58,140,0
0,40,9633,25155,1
1,44,117,179,0
1,44,8784,28408,1
0,46,14044,26341,1
1,46,21484,41249,1
0,40,11928,32775.02,1
1,44,2316,4214,0
0,40,3628,12042,0
0,46,744,1114,1
0,44,3412,7369,1
0,42,27545,41281,1
0,44,8000,14937,1
1,42,14814,27327,1
1,42,20980,46200,1
1,44,5163,12958,0
1,42,1837,3537,0
1,42,5713,11958,1
1,44,18640,29575,0
0,46,11995,29532,1
0,42,107,316,0
1,46,11430,28680,1
0,40,18945,32818,1
0,42,4008,14098,1
0,40,5333,10531,1
1,40,4105,7556,0
1,40,7103,14673,1
0,44,6540,16000,1
0,42,8698,23106,0
1,42,482,736,0
0,42,2664,3922,1
0,42,3367,7480,1
0,44,765,1341,1
1,40,10917,34523,1
0,40,1058,3506,0
0,42,6646,19697,0
1,44,3392,6456,1
0,44,2279,5909,1
0,40,723,2074,0
1,40,7384,16902,1
1,42,5600,14947,1
1,40,15236,48261,1
1,46,8047,36731,1
0,40,7826,17127,1
1,44,1222,2185,0
1,40,16196,31724,0
1,46,25011,38188,0
1,42,1700,2829,1
0,42,15356,29652,1
1,46,5685,16775,1
0,40,9809,23128,0
1,46,2536,7690,1
1,46,1492,3920,1
1,40,6754,14177,0
1,42,708,1308,0
1,40,3480,5575,1
1,42,16551,28349,0
0,42,4750,9801,1
0,44,8047,20254,1
0,40,5016,9657,1
1,44,14528,71210,1
0,42,2706,6310,1
1,44,18666,32668,1
1,42,5506,12047,0
1,46,4942,12057,0
0,40,8641,32495,1
1,46,2763,6987,0
0,44,14114,48149,1
0,44,5872,10680,1
0,44,6275,21531,0
1,42,915,2642,0
0,46,4403,12545,1
1,40,6151,17997,0
0,42,11983,34586,1
1,44,4848,10238,0
1,40,7703,16051,0
0,46,15874,55587,1
1,40,1823,3740,1
1,44,704,1044,0
