ID,CODE_GENDER,FLAG_OW0_CAR,FLAG_OW0_REALIT1,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,Months,Risk,New_Status
5009196,1,0,0,0,292500,3,5,2,2,-20953,-8684,1,1,0,8,1,1
5009198,1,0,0,0,292500,3,5,2,2,-20953,-8684,1,1,0,46,0,0
5009201,1,0,0,0,292500,3,5,2,2,-20953,-8684,1,1,0,2,1,0
5009202,1,0,0,0,292500,3,5,2,2,-20953,-8684,1,1,0,7,0,0
5009203,1,0,0,0,292500,3,5,2,2,-20953,-8684,1,1,0,21,21,1
5009204,1,0,0,0,292500,3,5,2,2,-20953,-8684,1,1,0,3,0,0
5009205,1,0,0,0,292500,3,5,2,2,-20953,-8684,1,1,0,6,6,1
5009206,1,0,0,0,292500,3,5,2,2,-20953,-8684,1,1,0,22,5,0
5009207,1,0,0,0,292500,3,5,2,2,-20953,-8684,1,1,0,22,1,1
5009208,1,0,0,0,292500,3,5,2,2,-20953,-8684,1,1,0,42,18,0
5009209,1,0,0,0,292500,3,5,2,2,-20953,-8684,1,1,0,46,0,0
5009210,1,0,0,0,292500,3,5,2,2,-20953,-8684,1,1,0,4,1,1
5009213,1,0,0,0,270000,5,2,2,2,-12333,-860,1,1,0,23,23,1
5009215,1,0,0,0,270000,5,2,2,2,-12333,-860,1,1,0,58,0,0
5009216,1,0,0,0,270000,5,2,2,2,-12333,-860,1,1,0,7,1,0
5009217,1,0,0,0,270000,5,2,2,2,-12333,-860,1,1,0,7,1,1
5009220,1,1,0,0,225000,5,5,2,2,-14667,-798,1,1,0,28,0,0
5009222,1,1,0,0,225000,5,5,2,2,-14667,-798,1,1,0,48,3,0
5009223,1,1,0,0,225000,5,5,2,2,-14667,-798,1,1,0,41,0,0
5009224,1,1,0,0,225000,5,5,2,2,-14667,-798,1,1,0,51,2,0
5009225,1,1,0,0,225000,5,5,2,2,-14667,-798,1,1,0,28,28,1
5009226,1,1,0,0,225000,5,5,2,2,-14667,-798,1,1,0,48,0,0
5009227,1,1,0,0,225000,5,5,2,2,-14667,-798,1,1,0,21,0,0
5009232,1,1,0,0,225000,5,5,2,2,-14667,-798,1,1,0,36,0,0
5009233,1,1,0,0,225000,5,5,2,2,-14667,-798,1,1,0,48,3,0
5009234,1,1,0,0,225000,5,5,2,2,-14667,-798,1,1,0,14,14,1
5009236,1,1,0,0,225000,5,5,2,2,-14667,-798,1,1,0,31,1,0
5009238,0,1,0,0,157500,5,3,2,6,-10611,-982,1,0,0,21,1,0
5009239,0,1,0,0,157500,5,3,2,6,-10611,-982,1,0,0,15,1,0
5009240,0,1,0,0,157500,5,3,2,6,-10611,-982,1,0,0,34,0,0
5009241,0,1,0,0,157500,5,3,2,6,-10611,-982,1,0,0,11,1,0
5009242,1,0,0,0,74250,5,2,3,3,-19082,-5243,1,0,0,35,1,0
5009243,1,0,0,0,74250,5,2,3,3,-19082,-5243,1,0,0,8,1,0
5009244,1,0,0,0,74250,5,2,3,3,-19082,-5243,1,0,0,9,2,0
5009246,1,0,0,0,135000,1,5,2,2,-14201,-2139,1,0,0,32,32,1
5009247,1,0,0,0,135000,1,5,2,2,-14201,-2139,1,0,0,19,0,0
5009248,1,0,0,0,135000,1,5,2,2,-14201,-2139,1,0,0,18,1,0
5009249,0,1,0,1,135000,5,5,2,2,-9957,-921,1,1,0,27,0,0
5009250,0,1,0,1,135000,5,5,2,2,-9957,-921,1,1,0,10,0,0
5009251,0,1,0,1,135000,5,5,2,2,-9957,-921,1,1,0,27,0,0
5009252,0,1,0,1,135000,5,5,2,2,-9957,-921,1,1,0,13,0,0
5009253,0,1,0,1,135000,5,5,2,2,-9957,-921,1,1,0,23,0,0
5009255,1,0,0,0,144000,5,5,4,2,-15970,-8987,1,0,0,7,0,0
5009257,1,0,0,0,144000,5,5,4,2,-15970,-8987,1,0,0,8,1,1
5009258,1,0,0,0,144000,5,5,4,2,-15970,-8987,1,0,0,8,2,1
5009260,1,0,0,0,202500,3,2,2,6,-14562,-1287,1,0,0,20,0,0
5009261,1,0,0,0,202500,3,2,2,6,-14562,-1287,1,0,0,22,0,0
5009262,1,0,0,0,202500,3,2,2,6,-14562,-1287,1,0,0,9,0,0
5009263,1,0,0,0,202500,3,2,2,6,-14562,-1287,1,0,0,17,0,0
5009264,1,0,0,0,40500,2,5,4,2,-21091,365243,1,0,0,12,0,0
5009265,0,1,0,0,337500,3,2,2,6,-10266,-1652,1,1,0,36,0,0
5009266,0,1,0,0,337500,3,2,2,6,-10266,-1652,1,1,0,16,0,0
5009267,0,1,0,0,337500,3,2,2,6,-10266,-1652,1,1,0,18,0,0
5009268,0,1,0,0,337500,3,2,2,6,-10266,-1652,1,1,0,27,0,0
5009269,0,1,0,0,337500,3,2,2,6,-10266,-1652,1,1,0,35,0,0
5009270,0,0,0,0,180000,1,5,2,3,-14781,-2443,1,0,0,29,2,0
5009271,0,0,0,0,180000,1,5,2,3,-14781,-2443,1,0,0,30,13,1
5009272,0,0,0,0,180000,1,5,2,3,-14781,-2443,1,0,0,26,9,1
5009274,0,0,0,0,180000,1,5,2,3,-14781,-2443,1,0,0,41,17,1
5009275,0,0,0,0,180000,1,5,2,3,-14781,-2443,1,0,0,30,29,1
5009276,0,0,0,0,180000,1,5,2,3,-14781,-2443,1,0,0,16,2,0
5009277,0,0,0,0,180000,1,5,2,3,-14781,-2443,1,0,0,27,9,1
5009278,1,0,0,0,130500,5,5,1,2,-15140,-4816,1,0,0,21,16,0
5009279,1,0,0,0,130500,5,5,1,2,-15140,-4816,1,0,0,41,17,1
5009280,1,0,0,0,130500,5,5,1,2,-15140,-4816,1,0,0,41,2,0
5009281,1,0,0,0,130500,5,5,1,2,-15140,-4816,1,0,0,40,23,1
5009284,1,0,0,0,130500,5,5,1,2,-15140,-4816,1,0,0,59,1,0
5009285,1,0,0,0,130500,5,5,1,2,-15140,-4816,1,0,0,17,1,1
5009286,1,0,0,0,130500,5,5,1,2,-15140,-4816,1,0,0,31,1,1
5009287,1,0,0,0,130500,5,5,1,2,-15140,-4816,1,0,0,25,1,0
5009289,1,0,0,0,130500,5,5,1,2,-15140,-4816,1,0,0,9,1,0
5009290,1,0,0,0,130500,5,5,1,2,-15140,-4816,1,0,0,21,16,0
5009291,1,0,0,0,130500,5,5,1,2,-15140,-4816,1,0,0,10,2,1
5009292,1,0,0,0,130500,5,5,1,2,-15140,-4816,1,0,0,35,16,1
5009293,1,0,0,0,130500,5,5,1,2,-15140,-4816,1,0,0,40,0,0
5009294,1,0,0,0,130500,5,5,1,2,-15140,-4816,1,0,0,31,5,0
5009295,1,0,0,0,144000,2,5,2,2,-21041,365243,1,0,0,34,6,0
5009296,1,0,0,0,144000,2,5,2,2,-21041,365243,1,0,0,2,0,0
5009297,1,0,0,0,193500,5,5,4,3,-16099,-1866,1,0,0,23,7,0
5009299,1,0,0,0,193500,5,5,4,3,-16099,-1866,1,0,0,34,2,1
5009300,1,0,0,0,193500,5,5,4,3,-16099,-1866,1,0,0,13,5,1
5009301,1,0,0,0,193500,5,5,4,3,-16099,-1866,1,0,0,9,0,0
5009302,1,0,0,0,112500,2,5,5,2,-22061,365243,1,0,0,26,0,0
5009303,1,0,0,0,112500,2,5,5,2,-22061,365243,1,0,0,36,2,1
5009304,1,0,0,0,112500,2,5,5,2,-22061,365243,1,0,0,35,24,0
5009305,1,0,0,0,112500,2,5,5,2,-22061,365243,1,0,0,13,2,0
5009306,1,1,0,0,135000,2,5,2,2,-20140,365243,1,0,1,28,7,1
5009307,1,1,0,0,135000,2,5,2,2,-20140,365243,1,0,1,28,0,0
5009308,1,1,0,0,135000,2,5,2,2,-20140,365243,1,0,1,40,0,0
5009309,1,1,0,0,135000,2,5,2,2,-20140,365243,1,0,1,32,0,0
5009310,1,1,0,0,135000,2,5,2,2,-20140,365243,1,0,1,37,0,0
5009311,1,1,0,0,135000,2,5,2,2,-20140,365243,1,0,1,28,7,0
5009312,1,1,0,0,135000,2,5,2,2,-20140,365243,1,0,1,25,2,0
5009313,1,1,0,0,135000,2,5,2,2,-20140,365243,1,0,1,19,14,0
5009314,1,1,0,0,135000,2,5,2,2,-20140,365243,1,0,1,11,2,0
5009315,1,1,0,0,135000,2,5,2,2,-20140,365243,1,0,1,16,0,0
5009316,1,1,0,0,135000,2,5,2,2,-20140,365243,1,0,1,21,0,0
5009317,1,1,0,0,135000,2,5,2,2,-20140,365243,1,0,1,16,0,0
5009318,1,1,0,0,135000,2,5,2,2,-20140,365243,1,0,1,11,4,0
5009319,1,1,0,0,135000,2,5,2,2,-20140,365243,1,0,1,38,0,0
5009325,0,1,0,0,267750,5,2,2,2,-20991,-4727,1,0,0,17,10,1
5009327,0,1,0,0,267750,5,2,2,2,-20991,-4727,1,0,0,18,11,1
5009328,0,1,0,0,267750,5,2,2,2,-20991,-4727,1,0,0,11,1,1
5009329,0,1,0,0,267750,5,2,2,2,-20991,-4727,1,0,0,18,11,1
5009330,0,1,0,0,267750,5,2,2,2,-20991,-4727,1,0,0,15,1,0
5009331,0,1,0,0,267750,5,2,2,2,-20991,-4727,1,0,0,18,11,1
5009332,0,1,0,0,267750,5,2,2,2,-20991,-4727,1,0,0,15,1,1
5009333,0,1,0,0,267750,5,2,2,2,-20991,-4727,1,0,0,17,17,1
5009335,1,0,0,0,139500,5,2,3,2,-16203,-7100,1,0,0,10,5,0
5009336,1,0,0,0,139500,5,2,3,2,-16203,-7100,1,0,0,17,7,1
5009337,1,0,0,0,139500,5,2,3,2,-16203,-7100,1,0,0,17,7,1
5009338,0,0,0,0,67500,5,5,2,2,-18674,-5304,1,1,0,13,0,0
5009339,0,0,0,0,67500,5,5,2,2,-18674,-5304,1,1,0,13,1,1
5009340,0,1,0,0,252000,5,5,2,2,-10750,-2443,1,0,0,35,0,0
5009341,0,1,0,0,252000,5,5,2,2,-10750,-2443,1,0,0,35,0,0
5009342,0,1,0,0,252000,5,5,2,2,-10750,-2443,1,0,0,29,4,1
5009343,0,1,0,0,252000,5,5,2,2,-10750,-2443,1,0,0,29,0,0
5009344,0,1,0,0,252000,5,5,2,2,-10750,-2443,1,0,0,16,0,0
5009345,0,1,0,0,252000,5,5,2,2,-10750,-2443,1,0,0,24,0,0
5009346,0,1,0,0,252000,5,5,2,2,-10750,-2443,1,0,0,10,1,0
5009349,0,0,0,0,180000,1,4,2,2,-21155,-130,1,0,0,31,20,1
5009354,0,0,0,0,180000,1,4,2,2,-21155,-130,1,0,0,6,4,1
5009355,1,0,0,0,135000,1,5,2,2,-19692,-5273,1,1,0,26,1,0
5009358,1,0,0,0,135000,1,5,2,2,-19692,-5273,1,1,0,26,26,1
5009359,1,1,0,0,900000,5,2,4,2,-19063,-7404,1,0,0,16,0,0
5009360,1,1,0,0,900000,5,2,4,2,-19063,-7404,1,0,0,9,2,0
5009361,0,1,0,0,180000,1,2,1,2,-14867,-586,1,1,0,21,0,0
5009362,0,1,0,0,180000,1,2,1,2,-14867,-586,1,1,0,17,0,0
5009363,0,1,0,0,180000,1,2,1,2,-14867,-586,1,1,0,17,1,0
5009364,0,1,0,0,180000,1,2,1,2,-14867,-586,1,1,0,5,0,0
5009365,0,1,0,0,180000,1,2,1,2,-14867,-586,1,1,0,20,1,0
5009366,0,1,0,0,180000,1,2,1,2,-14867,-586,1,1,0,59,0,0
5009367,0,1,0,0,180000,1,2,1,2,-14867,-586,1,1,0,44,0,0
5009368,0,1,0,0,115290,2,5,2,2,-23187,365243,1,0,1,14,1,0
5009369,0,1,0,0,115290,2,5,2,2,-23187,365243,1,0,1,10,1,0
5009370,0,1,0,0,115290,2,5,2,2,-23187,365243,1,0,1,9,1,0
5009371,0,1,0,0,115290,2,5,2,2,-23187,365243,1,0,1,9,1,0
5009372,0,1,0,0,115290,2,5,2,2,-23187,365243,1,0,1,9,1,0
5009373,0,1,0,0,115290,2,5,2,2,-23187,365243,1,0,1,17,1,0
5009378,1,0,0,2,225000,5,2,2,2,-11281,-1744,1,1,1,40,0,0
5009379,0,1,0,1,135000,5,5,2,2,-9430,-1195,1,1,0,5,1,1
5009380,0,1,0,1,135000,5,5,2,2,-9430,-1195,1,1,0,5,1,1
5009381,0,1,0,1,135000,5,5,2,2,-9430,-1195,1,1,0,9,0,0
5009382,0,1,0,1,135000,5,5,2,2,-9430,-1195,1,1,0,10,1,1
5009383,1,0,0,0,450000,3,2,2,2,-14718,-5578,1,0,0,31,1,0
5009384,1,0,0,0,450000,3,2,2,2,-14718,-5578,1,0,0,34,1,0
5009386,1,0,0,0,450000,3,2,2,2,-14718,-5578,1,0,0,7,7,1
5009387,1,0,0,0,450000,3,2,2,2,-14718,-5578,1,0,0,7,1,0
5009389,0,0,0,0,279000,3,2,4,2,-11042,-3174,1,0,0,17,0,0
5009391,0,0,0,0,279000,3,2,4,2,-11042,-3174,1,0,0,35,2,0
5009392,0,0,0,0,279000,3,2,4,2,-11042,-3174,1,0,0,36,17,1
5009393,0,0,0,0,279000,3,2,4,2,-11042,-3174,1,0,0,32,1,0
5009394,0,0,0,0,279000,3,2,4,2,-11042,-3174,1,0,0,12,0,0
5009395,0,0,0,0,279000,3,2,4,2,-11042,-3174,1,0,0,6,1,0
5009396,1,0,0,1,76500,5,2,1,2,-12506,-495,1,1,0,56,0,0
5009397,1,0,0,1,76500,5,2,1,2,-12506,-495,1,1,0,59,0,0
5009398,1,0,0,1,76500,5,2,1,2,-12506,-495,1,1,0,34,0,0
5009399,1,0,0,1,76500,5,2,1,2,-12506,-495,1,1,0,59,0,0
5009400,1,0,0,1,76500,5,2,1,2,-12506,-495,1,1,0,51,0,0
5009401,1,0,0,1,76500,5,2,1,2,-12506,-495,1,1,0,57,0,0
5009402,0,0,0,0,202500,1,5,2,2,-20604,-252,1,1,0,8,2,1
5009403,0,0,0,0,202500,1,5,2,2,-20604,-252,1,1,0,45,2,0
5009404,1,0,0,2,67500,1,2,2,2,-10331,-433,1,0,0,8,0,0
5009405,0,0,0,0,234000,5,3,2,2,-13923,-2290,1,1,0,21,21,1
5009406,0,0,0,0,234000,5,3,2,2,-13923,-2290,1,1,0,21,21,1
5009408,0,0,0,0,234000,5,3,2,2,-13923,-2290,1,1,0,38,26,1
5009410,0,0,0,0,234000,5,3,2,2,-13923,-2290,1,1,0,42,42,1
5009415,1,0,0,0,90000,5,5,4,2,-19304,-464,1,1,0,8,0,0
5009416,1,0,0,0,90000,5,5,4,2,-19304,-464,1,1,0,3,2,0
5009417,1,0,0,0,90000,5,5,4,2,-19304,-464,1,1,0,5,0,0
5009418,1,0,0,0,90000,5,5,4,2,-19304,-464,1,1,0,7,2,0
5009419,1,0,0,0,90000,5,5,4,2,-19304,-464,1,1,0,4,0,0
5009420,1,0,0,0,90000,5,5,4,2,-19304,-464,1,1,0,17,3,0
5009421,1,0,0,0,90000,5,5,4,2,-19304,-464,1,1,0,9,8,1
5009423,1,0,0,0,81000,5,5,1,2,-19569,-1013,1,0,0,10,2,1
5009424,0,0,0,0,108000,5,5,4,1,-8182,-1317,1,1,0,27,0,0
5009425,0,0,0,0,108000,5,5,4,1,-8182,-1317,1,1,0,19,0,0
5009426,0,0,0,0,99000,2,5,2,2,-19944,365243,1,0,0,11,0,0
5009427,0,0,0,0,99000,2,5,2,2,-19944,365243,1,0,0,2,0,0
5009428,0,0,0,0,198000,5,5,4,6,-8657,-1164,1,1,0,15,0,0
5009429,0,0,0,0,198000,5,5,4,6,-8657,-1164,1,1,0,3,0,0
5009431,0,1,0,0,360000,3,2,2,3,-14835,-1195,1,1,0,14,0,0
5009435,1,0,0,0,135000,2,5,2,2,-19940,365243,1,0,0,24,0,0
5009436,1,0,0,0,76500,2,5,2,2,-23480,365243,1,0,0,4,0,0
5009437,1,0,0,0,76500,2,5,2,2,-23480,365243,1,0,0,5,0,0
5009438,1,0,0,0,76500,2,5,2,2,-23480,365243,1,0,0,5,0,0
5009439,1,0,0,0,76500,2,5,2,2,-23480,365243,1,0,0,5,0,0
5009440,1,0,0,0,76500,2,5,2,2,-23480,365243,1,0,0,5,0,0
5009441,1,0,0,0,90000,3,5,2,2,-9489,-1682,1,0,0,8,1,0
5009442,1,0,0,0,90000,3,5,2,2,-9489,-1682,1,0,0,8,2,1
5009443,1,0,0,0,90000,3,5,2,2,-9489,-1682,1,0,0,5,1,0
5009444,1,0,0,0,90000,3,5,2,2,-9489,-1682,1,0,0,9,0,0
5009445,1,1,0,0,270000,1,3,1,2,-13855,-739,1,1,0,17,1,0
5009447,0,1,0,0,81000,5,5,2,6,-14435,-3386,1,1,0,8,3,1
5009448,0,1,0,0,81000,5,5,2,6,-14435,-3386,1,1,0,13,8,1
5009450,1,0,0,0,202500,3,2,2,2,-17274,-1348,1,0,0,23,0,0
5009451,1,0,0,0,202500,3,2,2,2,-17274,-1348,1,0,0,23,0,0
5009452,1,0,0,0,202500,3,2,2,2,-17274,-1348,1,0,0,23,0,0
5009453,1,0,0,0,202500,3,2,2,2,-17274,-1348,1,0,0,17,2,1
5009454,1,0,0,0,202500,3,2,2,2,-17274,-1348,1,0,0,44,0,0
5009455,1,0,0,0,202500,3,2,2,2,-17274,-1348,1,0,0,23,3,0
5009456,1,0,0,0,202500,3,2,2,2,-17274,-1348,1,0,0,60,3,0
5009457,1,0,0,0,202500,3,2,2,2,-17274,-1348,1,0,0,22,0,0
5009458,1,0,0,0,202500,3,2,2,2,-17274,-1348,1,0,0,17,17,1
5009459,1,0,0,0,157500,5,5,2,2,-19702,-9870,1,1,0,10,2,1
5009460,1,0,0,0,157500,5,5,2,2,-19702,-9870,1,1,0,9,0,0
5009465,1,0,0,0,157500,5,5,2,2,-19702,-9870,1,1,0,58,0,0
5009466,1,0,0,0,157500,5,5,2,2,-19702,-9870,1,1,0,23,0,0
5009468,1,0,0,0,157500,5,5,2,2,-19702,-9870,1,1,0,51,11,0
5009469,1,0,0,0,157500,5,5,2,2,-19702,-9870,1,1,0,7,1,0
5009470,1,0,0,0,157500,5,5,2,2,-19702,-9870,1,1,0,22,0,0
5009471,1,0,0,0,157500,5,5,2,2,-19702,-9870,1,1,0,22,11,0
5009472,1,0,0,0,157500,5,5,2,2,-19702,-9870,1,1,0,32,1,0
5009473,1,0,0,0,180000,1,2,2,2,-13241,-4451,1,0,0,14,2,1
5009480,1,0,0,0,180000,1,2,2,2,-13241,-4451,1,0,0,27,0,0
5009481,1,0,0,0,180000,1,2,2,2,-13241,-4451,1,0,0,13,1,0
5009482,1,0,0,0,180000,1,2,2,2,-13241,-4451,1,0,0,2,1,1
5009484,1,0,0,0,135000,5,5,2,3,-12130,-798,1,0,0,18,0,0
5009485,1,0,0,0,135000,5,5,2,3,-12130,-798,1,0,0,11,6,1
5009487,1,0,0,2,135000,5,5,2,2,-9736,-2870,1,0,0,59,6,0
5009488,1,0,0,2,135000,5,5,2,2,-9736,-2870,1,0,0,59,1,0
5009489,1,0,0,2,135000,5,5,2,2,-9736,-2870,1,0,0,52,1,0
5009490,0,1,0,0,135000,1,5,2,2,-16196,-6218,1,1,0,40,4,1
5009492,0,1,0,0,135000,1,5,2,2,-16196,-6218,1,1,0,40,0,0
5009493,0,1,0,0,270000,1,5,2,2,-11706,-1164,1,1,1,47,0,0
5009494,0,1,0,0,270000,1,5,2,2,-11706,-1164,1,1,1,10,1,1
5009495,0,1,0,0,270000,1,5,2,2,-11706,-1164,1,1,1,30,0,0
5009497,0,1,0,0,270000,1,5,2,2,-11706,-1164,1,1,1,18,5,1
5009498,0,1,0,0,270000,1,5,2,2,-11706,-1164,1,1,1,17,2,0
5009499,0,1,0,0,270000,1,5,2,2,-11706,-1164,1,1,1,17,1,0
5009500,0,1,0,0,270000,1,5,2,2,-11706,-1164,1,1,1,41,0,0
5009501,0,1,0,0,270000,1,5,2,2,-11706,-1164,1,1,1,9,0,0
5009502,0,1,0,0,270000,1,5,2,2,-11706,-1164,1,1,1,18,5,1
5009503,0,1,0,0,270000,1,5,2,2,-11706,-1164,1,1,1,47,21,1
5009507,1,0,0,0,202500,5,2,2,2,-16100,-4939,1,0,0,12,2,0
5009508,1,0,0,0,202500,5,2,2,2,-16100,-4939,1,0,0,12,0,0
5009509,1,0,0,0,202500,5,2,2,2,-16100,-4939,1,0,0,33,1,0
5009510,1,0,0,0,202500,5,2,2,2,-16100,-4939,1,0,0,14,2,1
5009512,1,0,0,0,157500,5,3,2,2,-16888,-2687,1,0,0,23,0,0
5009513,1,0,0,0,157500,5,3,2,2,-16888,-2687,1,0,0,5,1,1
5009515,1,0,0,0,157500,5,3,2,2,-16888,-2687,1,0,0,33,18,1
5009516,1,0,0,0,157500,5,3,2,2,-16888,-2687,1,0,0,53,52,1
5009517,1,0,0,0,157500,5,3,2,2,-16888,-2687,1,0,0,21,0,0
5009518,0,1,0,2,180000,5,3,2,2,-12463,-2170,1,1,0,4,0,0
5009519,0,1,0,2,180000,5,3,2,2,-12463,-2170,1,1,0,29,0,0
5009521,0,1,0,2,180000,5,3,2,2,-12463,-2170,1,1,0,5,1,0
5009523,0,1,0,1,112500,5,5,3,1,-11998,-1135,1,1,0,11,0,0
5009524,0,1,0,1,112500,5,5,3,1,-11998,-1135,1,1,0,20,1,0
5009525,0,1,0,1,112500,5,5,3,1,-11998,-1135,1,1,0,21,0,0
5009526,1,1,0,0,157500,1,5,2,2,-13590,-982,1,0,0,17,17,1
5009527,1,1,0,0,157500,1,5,2,2,-13590,-982,1,0,0,28,3,1
5009529,1,1,0,0,157500,1,5,2,2,-13590,-982,1,0,0,17,17,1
5009530,1,1,0,0,157500,1,5,2,2,-13590,-982,1,0,0,16,6,1
5009531,1,1,0,0,157500,1,5,2,2,-13590,-982,1,0,0,21,21,1
5009533,1,1,0,0,157500,1,5,2,2,-13590,-982,1,0,0,6,2,1
5009534,1,1,0,0,157500,1,5,2,2,-13590,-982,1,0,0,27,11,0
5009535,1,1,0,0,157500,1,5,2,2,-13590,-982,1,0,0,40,0,0
5009536,0,1,0,0,216000,5,5,2,2,-15455,-890,1,1,0,16,0,0
5009537,1,1,0,0,202500,1,5,2,2,-15527,-1744,1,1,0,57,1,0
5009540,1,1,0,0,202500,1,5,2,2,-15527,-1744,1,1,0,20,1,0
5009541,1,1,0,0,202500,1,5,2,2,-15527,-1744,1,1,0,14,2,0
5009543,1,0,0,0,198000,1,5,1,2,-18813,-9748,1,0,0,36,3,0
5009545,1,0,0,0,198000,1,5,1,2,-18813,-9748,1,0,0,49,5,0
5009546,1,0,0,0,198000,1,5,1,2,-18813,-9748,1,0,0,36,8,1
5009548,1,0,0,0,198000,1,5,1,2,-18813,-9748,1,0,0,2,1,1
5009551,1,0,0,0,198000,1,5,1,2,-18813,-9748,1,0,0,49,0,0
5009553,1,0,0,0,198000,1,5,1,2,-18813,-9748,1,0,0,3,1,1
5009554,1,0,0,0,198000,1,5,1,2,-18813,-9748,1,0,0,36,0,0
5009555,1,0,0,0,198000,1,5,1,2,-18813,-9748,1,0,0,54,50,0
5009556,1,0,0,0,198000,1,5,1,2,-18813,-9748,1,0,0,5,1,0
5009557,1,0,0,0,198000,1,5,1,2,-18813,-9748,1,0,0,19,0,0
5009558,1,0,0,0,198000,1,5,1,2,-18813,-9748,1,0,0,36,8,1
5009559,1,0,0,0,198000,1,5,1,2,-18813,-9748,1,0,0,43,5,0
5009560,1,0,0,0,198000,1,5,1,2,-18813,-9748,1,0,0,37,9,0
5009561,1,0,0,0,198000,1,5,1,2,-18813,-9748,1,0,0,25,1,0
5009562,1,0,0,0,157500,2,5,5,2,-20302,365243,1,0,0,12,0,0
5009563,1,0,0,0,157500,2,5,5,2,-20302,365243,1,0,0,12,0,0
5009564,1,0,0,0,157500,2,5,5,2,-20302,365243,1,0,0,11,0,0
5009565,0,1,0,0,180000,5,5,2,2,-15153,-3143,1,1,0,40,40,1
5009566,0,1,0,0,180000,5,5,2,2,-15153,-3143,1,1,0,10,10,1
5009567,0,1,0,0,180000,5,5,2,2,-15153,-3143,1,1,0,21,9,1
5009568,0,1,0,0,180000,5,5,2,2,-15153,-3143,1,1,0,19,19,1
5009569,0,1,0,0,180000,5,5,2,2,-15153,-3143,1,1,0,19,19,1
5009570,0,1,0,0,180000,5,5,2,2,-15153,-3143,1,1,0,56,56,1
5009571,0,1,0,0,180000,5,5,2,2,-15153,-3143,1,1,0,35,0,0
5009572,0,1,0,0,180000,5,5,2,2,-15153,-3143,1,1,0,51,51,1
5009573,0,1,0,0,180000,5,5,2,2,-15153,-3143,1,1,0,20,20,1
5009574,0,1,0,0,180000,5,5,2,2,-15153,-3143,1,1,0,9,9,1
5009575,1,1,0,0,315000,5,5,2,2,-17074,-798,1,0,0,24,1,0
5009576,1,1,0,0,315000,5,5,2,2,-17074,-798,1,0,0,10,1,1
5009577,1,0,0,0,112500,2,5,2,2,-21316,365243,1,0,0,24,12,1
5009578,1,0,0,0,112500,2,5,2,2,-21316,365243,1,0,0,31,1,1
5009579,1,0,0,0,112500,2,5,2,2,-21316,365243,1,0,0,5,1,0
5009580,1,0,0,0,112500,2,5,2,2,-21316,365243,1,0,0,24,12,1
5009581,1,0,0,0,112500,2,5,2,2,-21316,365243,1,0,0,7,3,1
5009582,1,0,0,0,90000,5,5,3,2,-11682,-678,1,0,0,23,13,1
5009583,1,0,0,0,90000,5,5,3,2,-11682,-678,1,0,0,23,0,0
5009584,1,0,0,0,90000,5,5,3,2,-11682,-678,1,0,0,23,13,1
5009585,1,0,0,0,45000,5,5,3,2,-14374,-798,1,0,0,31,0,0
5009586,1,0,0,0,45000,5,5,3,2,-14374,-798,1,0,0,12,0,0
5009590,1,1,0,0,225000,5,5,2,2,-8488,-1835,1,0,0,8,0,0
5009591,1,1,0,0,225000,5,5,2,2,-8488,-1835,1,0,0,8,1,1
5009592,1,0,0,0,112500,2,5,4,5,-23532,365243,1,0,0,8,0,0
5009593,1,1,0,0,144000,5,5,2,2,-17383,-890,1,1,0,22,1,0
5009594,1,1,0,0,144000,5,5,2,2,-17383,-890,1,1,0,9,0,0
5009595,1,1,0,0,144000,5,5,2,2,-17383,-890,1,1,0,22,0,0
5009597,1,1,0,0,144000,5,5,2,2,-17383,-890,1,1,0,42,0,0
5009599,1,1,0,0,144000,5,5,2,2,-17383,-890,1,1,0,22,0,0
5009600,1,1,0,0,144000,5,5,2,2,-17383,-890,1,1,0,41,0,0
5009602,1,1,0,0,315000,1,2,2,2,-13455,-2748,1,1,0,43,7,0
5009603,1,0,0,1,112500,5,5,2,2,-12872,-3720,1,1,0,38,0,0
5009605,1,0,0,1,112500,5,5,2,2,-12872,-3720,1,1,0,6,0,0
5009606,1,0,0,1,112500,5,5,2,2,-12872,-3720,1,1,0,6,1,1
5009607,1,0,0,2,144000,5,5,2,2,-12277,-982,1,1,0,24,0,0
5009608,1,0,0,2,144000,5,5,2,2,-12277,-982,1,1,0,24,24,1
5009609,1,0,0,2,144000,5,5,2,2,-12277,-982,1,1,0,33,0,0
5009610,1,0,0,2,144000,5,5,2,2,-12277,-982,1,1,0,7,0,0
5009611,1,0,0,2,144000,5,5,2,2,-12277,-982,1,1,0,24,0,0
5009612,1,0,0,2,144000,5,5,2,2,-12277,-982,1,1,0,24,24,1
5009613,1,0,0,2,144000,5,5,2,2,-12277,-982,1,1,0,40,40,1
5009614,1,0,0,2,144000,5,5,2,2,-12277,-982,1,1,0,11,0,0
5009617,0,1,0,0,225000,2,5,2,2,-17367,365243,1,0,0,14,0,0
5009618,0,1,0,0,225000,2,5,2,2,-17367,365243,1,0,0,13,0,0
