CUSTOMER_ID,RISK_SEG1ENTATION,INCIDENT_SEVERITY,Real_sta_claim,AUTHORITY_CONTACTED,ANY_INJURY
A00004488,1,2,1,1,0
A00002296,0,2,1,3,1
A00007578,0,1,1,0,0
A00009843,1,2,1,3,0
A00006578,2,0,1,2,1
A00002716,1,0,1,1,1
A00009698,2,0,1,3,0
A00009146,0,0,1,0,0
A00002679,0,0,1,2,1
A00001120,0,1,1,1,0
A00003377,1,0,1,1,1
A00002555,0,2,1,1,1
A00002666,0,2,1,0,1
A00005620,0,0,1,0,0
A00003407,0,1,1,3,1
A00000271,2,2,1,0,0
A00007020,0,1,1,0,1
A00002090,1,2,1,3,1
A00000374,1,0,1,1,1
A00000501,0,2,1,0,0
A00002098,1,1,1,3,1
A00007276,1,0,1,1,1
A00004785,0,2,1,0,1
A00001409,1,2,1,0,1
A00003928,1,0,1,3,0
A00005756,1,1,1,1,0
A00006354,1,0,1,0,1
A00006755,0,0,1,0,0
A00001927,1,2,1,1,1
A00007558,2,2,1,3,0
A00001792,2,1,1,1,0
A00005432,0,2,1,0,1
A00005356,1,2,1,0,1
A00003067,2,0,1,2,1
A00000800,1,0,1,0,1
A00002425,0,2,1,0,1
A00007299,0,0,1,3,1
A00003931,1,1,1,1,1
A00001517,0,2,1,2,1
A00003211,1,1,1,3,1
A00006992,2,2,1,1,1
A00006314,1,2,1,1,1
A00001335,0,1,1,0,1
A00004798,1,1,1,0,1
A00003943,0,1,1,0,1
A00008260,0,1,1,0,0
A00002131,1,1,1,0,1
A00006391,0,1,1,0,1
A00005311,2,2,1,0,0
A00006294,0,1,0,1,0
A00004899,1,1,1,1,1
A00009945,0,2,1,0,1
A00005589,1,2,1,1,1
A00005458,1,2,1,3,1
A00002988,0,1,1,2,1
A00009148,2,1,1,0,1
A00000682,1,2,1,0,1
A00000689,1,0,1,0,0
A00007812,0,0,1,3,0
A00001160,1,1,1,0,1
A00008263,1,0,1,0,1
A00001099,1,1,1,0,0
A00007199,1,1,1,0,0
A00004128,0,2,1,3,0
A00007577,0,0,1,0,1
A00006827,0,1,1,0,0
A00002893,0,2,1,3,0
A00000633,2,2,1,3,1
A00000769,0,0,1,3,1
A00000506,2,2,0,0,0
A00004849,1,2,1,1,1
A00004378,1,2,1,1,1
A00003616,1,0,1,3,1
A00007111,1,2,1,0,1
A00002272,1,2,1,0,1
A00002350,0,1,1,0,0
A00007403,0,1,1,0,1
A00008368,2,1,1,3,0
A00008725,0,2,1,0,0
A00008865,1,0,1,0,0
A00000983,1,2,1,1,1
A00003062,1,2,1,3,1
A00004237,0,0,0,0,0
A00008450,1,0,1,0,1
A00004386,2,2,1,0,1
A00002734,1,0,1,3,1
A00000067,0,0,1,0,1
A00007983,0,1,1,1,0
A00003828,1,0,1,0,0
A00006885,1,0,1,1,0
A00008470,2,0,1,3,1
A00000844,0,1,1,0,1
A00009284,1,0,1,1,1
A00003658,1,1,1,2,0
A00000108,1,0,1,0,1
A00008520,1,0,1,0,1
A00000720,0,0,0,1,0
A00008299,0,1,1,1,1
A00001438,1,2,0,3,0
A00000366,1,2,1,0,1
A00002102,0,2,1,2,0
A00003373,1,2,1,0,1
A00001545,0,2,0,1,0
A00008557,1,2,1,0,1
A00005449,0,2,1,0,1
A00000904,0,2,1,3,1
A00006613,2,0,1,0,0
A00009681,0,2,1,2,1
A00002043,0,2,1,1,1
A00004987,2,0,1,0,1
A00009129,2,2,1,3,1
A00001605,0,2,1,0,1
A00009816,1,1,1,0,1
A00003629,0,1,1,0,0
A00001594,2,2,1,0,1
A00006239,1,0,1,1,1
A00006002,2,1,1,0,1
A00006421,2,0,1,0,1
A00009272,0,2,1,1,0
A00003642,0,1,1,1,1
A00000033,1,2,1,0,0
A00001428,0,2,1,0,1
A00005561,2,2,1,3,1
A00007484,2,1,1,1,1
A00006112,1,0,1,1,1
A00002006,0,0,1,0,1
A00009404,1,1,1,0,1
A00009235,0,2,1,1,1
A00000751,0,2,1,0,0
A00008315,0,0,1,0,1
A00009791,0,0,0,1,0
A00007508,1,1,1,1,1
A00005630,2,2,1,3,1
A00003027,1,0,1,1,0
A00002760,1,2,1,0,1
A00000693,1,2,1,3,1
A00008899,0,2,1,1,1
A00002792,1,0,1,0,1
A00004440,1,0,1,2,1
A00001209,0,0,1,2,1
A00001861,0,2,1,1,1
A00008447,0,1,1,1,1
A00005968,2,2,1,1,0
A00001259,1,1,1,0,1
A00007454,0,0,1,1,1
A00001772,0,1,1,2,1
A00003404,1,1,1,1,1
A00001040,2,1,1,0,1
A00000159,0,1,1,1,1
A00006892,1,1,1,3,0
A00003238,1,2,1,0,1
A00004697,1,2,1,2,1
A00006657,2,1,1,1,0
A00001365,0,0,1,1,0
A00003181,0,2,1,0,0
A00000623,0,0,1,0,1
A00005877,0,1,1,0,1
A00001341,1,1,1,1,0
A00003321,0,0,1,2,1
A00008537,0,0,1,0,0
A00006984,1,0,1,1,1
A00009887,1,1,1,0,1
A00007269,2,1,1,0,1
A00000568,2,0,1,0,0
A00005932,1,1,1,2,0
A00000226,2,2,1,3,1
A00009331,0,2,1,1,0
A00000408,1,2,1,1,0
A00001436,2,0,1,3,0
A00009274,0,1,1,3,1
A00000038,1,2,1,0,0
A00001700,1,1,1,3,1
A00007729,0,0,1,1,1
A00002617,1,0,1,3,1
A00001692,0,0,1,1,1
A00004636,0,2,1,0,1
A00003302,2,2,1,0,1
A00004115,0,1,1,1,1
A00007267,0,1,1,1,1
A00001364,1,1,1,1,0
A00005690,1,2,1,3,1
A00008127,0,2,1,2,1
A00005384,1,2,1,2,0
A00009605,1,2,1,2,0
A00005677,1,2,1,1,1
A00004365,0,0,1,1,1
A00002067,0,2,1,0,1
A00007380,0,2,1,0,1
A00001524,1,1,1,0,1
A00003978,1,0,1,1,1
A00009355,1,1,1,3,1
A00004586,0,1,1,0,0
A00004045,1,0,1,3,1
A00002873,0,2,1,1,1
A00008398,1,0,1,2,1
A00000281,0,0,1,1,0
A00009279,0,2,1,0,1
A00006953,1,0,1,1,0
A00000402,1,1,1,3,0
A00000955,1,0,1,2,1
A00002333,1,0,1,1,1
A00008956,0,1,1,1,1
A00005066,0,0,1,0,1
A00003523,0,1,1,1,1
A00008487,0,1,1,1,0
A00002881,2,2,1,0,1
A00006520,1,0,1,1,1
A00000168,1,2,1,3,1
A00007560,2,0,1,3,0
A00007126,1,0,1,0,1
A00008044,2,1,1,2,0
A00000867,1,2,1,0,1
A00009484,0,0,1,1,1
A00004758,0,0,1,3,1
A00009285,2,2,0,0,0
A00002847,0,1,1,1,1
A00004620,1,0,1,0,1
A00005941,1,0,1,0,0
A00008749,0,0,1,0,1
A00007461,2,0,1,1,1
A00006150,1,1,1,1,1
A00003394,2,0,1,1,1
A00002431,1,1,1,1,1
A00001725,1,0,1,0,0
A00004828,1,0,1,1,1
A00002751,0,1,1,0,1
A00006735,1,0,1,0,1
A00008597,1,1,1,1,1
A00002033,1,2,1,2,1
A00002785,0,2,1,3,0
A00006871,1,1,1,1,1
A00007364,1,2,0,0,0
A00005186,0,0,1,1,1
A00005543,1,1,1,0,1
A00006400,0,0,1,1,1
A00001687,0,2,1,3,1
A00001015,1,0,1,0,1
A00003142,1,0,1,1,1
A00004791,0,0,1,1,1
A00008148,0,2,1,3,1
A00009097,2,2,1,3,0
A00006462,1,0,1,0,0
A00003402,1,2,1,1,1
A00003121,1,1,1,2,1
A00009732,1,1,1,0,1
A00001989,1,2,1,3,1
A00002390,1,0,1,1,1
A00000963,1,1,1,1,1
A00002467,0,2,0,0,0
A00002489,1,1,1,0,1
A00009771,1,0,1,0,1
A00002640,0,2,1,1,1
A00006457,0,1,1,1,0
A00005819,1,0,1,3,1
A00002591,1,0,1,0,1
A00001014,0,1,1,3,1
A00002811,1,1,1,2,0
A00002828,1,0,1,2,1
A00006965,1,1,1,1,1
A00005031,1,2,1,0,1
A00003835,1,1,1,2,0
A00000029,1,0,1,0,1
A00005799,2,1,1,3,1
A00002180,0,1,1,2,1
A00007001,1,1,1,0,1
A00006926,0,0,1,0,1
A00006186,1,0,1,2,0
A00008886,1,1,1,0,1
A00001527,1,0,1,3,1
A00007049,2,1,1,1,1
A00005652,0,2,1,0,1
A00009071,1,1,1,3,0
A00007646,0,1,1,3,1
A00000243,1,0,1,3,1
A00002166,2,2,1,1,1
A00009540,1,0,1,1,1
A00000982,1,1,1,0,0
A00001800,1,2,1,0,1
A00000298,0,1,1,0,0
A00008697,0,0,1,1,1
A00009364,1,1,1,0,1
A00006192,0,1,1,2,0
A00003461,1,1,1,3,1
A00005098,0,2,1,1,1
A00003356,0,1,1,1,1
A00007385,1,0,1,3,0
A00009333,1,1,1,0,1
A00003678,0,0,1,0,0
A00006012,0,1,1,0,1
A00006344,1,1,1,3,1
A00003647,0,1,1,2,1
A00001564,0,2,1,3,1
A00006230,0,2,1,2,0
A00003752,0,0,1,0,1
A00005817,1,1,1,3,1
A00002022,1,0,1,3,1
A00000110,2,2,1,2,1
A00000059,1,0,1,0,1
A00007250,1,0,1,1,1
A00005559,1,0,1,0,1
A00007320,1,0,1,0,1
A00003527,1,2,1,0,1
A00006516,0,0,1,1,1
A00004878,0,0,1,2,0
A00001898,1,1,1,0,1
A00008240,0,1,1,0,1
A00002062,0,0,1,3,0
A00008049,1,2,1,3,0
A00000043,2,0,1,1,0
A00009840,1,0,1,0,1
A00004433,1,0,1,1,1
A00008396,1,0,1,0,1
A00000056,0,0,1,0,1
A00004909,2,1,1,3,0
A00002039,1,0,1,3,1
A00000373,2,2,1,1,0
A00001354,2,1,1,0,1
A00004360,1,1,1,0,0
A00001136,1,1,1,3,1
A00009155,2,2,1,1,1
A00008328,1,1,1,2,1
A00002319,2,0,1,0,0
A00005492,2,0,1,0,1
A00009268,1,0,1,0,0
A00005335,1,1,1,1,1
A00008830,0,0,1,0,1
A00005537,0,1,1,0,0
A00009953,1,0,1,0,1
A00002312,2,0,1,0,0
A00004058,0,0,1,3,1
A00006936,2,1,1,3,0
A00000200,0,1,1,0,1
A00005700,0,1,1,1,1
A00005408,0,1,1,3,1
A00002144,1,2,1,1,1
A00005919,2,2,1,2,1
A00008512,2,0,1,3,1
A00005538,1,2,1,3,1
A00000202,2,1,1,3,1
A00005369,1,1,1,1,0
A00002448,0,2,1,0,1
A00001602,0,1,1,0,0
A00003068,0,1,1,0,1
A00003147,0,2,1,1,1
A00005468,0,1,1,0,1
A00007562,1,2,1,1,1
A00006439,1,0,1,1,1
A00005281,0,2,1,1,0
A00000763,0,0,1,1,1
A00002405,0,2,1,0,0
A00002488,0,0,1,0,1
A00008133,0,2,1,0,1
A00003464,0,0,1,0,1
A00002374,1,1,1,2,1
A00006660,0,1,1,1,1
A00003869,1,2,1,2,0
A00003167,0,2,1,1,1
A00009108,0,1,1,0,1
A00003382,0,1,1,0,0
A00006377,0,1,1,1,0
A00003708,0,2,1,3,0
A00000250,1,2,1,2,1
A00004129,2,0,1,3,1
A00000599,0,2,1,1,0
A00002888,0,0,1,1,1
A00002602,2,0,1,2,0
A00006881,0,1,1,1,1
A00004801,2,2,1,2,1
A00006059,0,2,1,3,1
A00004523,1,2,1,0,1
A00002809,0,1,1,0,1
A00002534,1,2,1,1,1
A00006789,0,1,1,1,0
A00002706,2,1,1,0,1
A00004395,0,2,1,0,0
A00009187,1,0,1,2,1
A00006162,0,2,1,3,1
A00006327,0,2,1,0,1
A00003510,0,1,1,0,1
A00009311,0,0,1,2,1
A00006164,1,1,0,2,0
A00000458,1,2,1,3,1
A00004884,0,2,1,0,1
A00008961,2,2,1,1,1
A00000288,0,2,1,3,1
A00001063,0,2,1,1,1
A00000207,0,2,1,0,1
A00001633,2,0,1,0,1
A00005130,0,0,1,0,0
A00000041,1,0,1,3,0
A00006811,0,2,1,0,1
A00007869,0,2,1,3,0
A00001203,1,2,1,3,1
A00000367,1,1,1,1,1
A00008579,1,1,1,3,1
A00006055,1,2,1,0,1
A00008455,0,1,1,0,1
A00003950,0,1,1,3,1
A00001386,1,2,1,1,1
A00009047,1,2,1,3,1
A00000592,2,1,1,3,1
A00007495,2,1,1,0,1
A00003048,0,2,1,1,0
A00002130,0,1,1,1,1
A00007566,1,2,1,3,1
A00008811,0,1,1,1,1
A00005230,1,0,1,0,0
A00007989,0,1,1,1,1
A00001032,2,1,1,2,0
A00004166,0,0,1,0,0
A00009538,0,1,1,0,0
A00009287,0,2,1,2,1
A00001552,0,1,1,3,1
A00002004,2,0,1,1,1
A00007214,1,2,1,0,0
A00003534,0,2,1,0,1
A00002548,1,2,1,1,1
A00005055,0,1,1,0,1
A00006940,0,1,1,0,1
A00004565,1,2,1,3,1
A00003342,0,1,1,0,1
A00003335,0,1,1,3,1
A00001169,0,1,1,0,0
A00000116,0,2,1,1,0
A00009243,0,0,1,0,1
A00004627,0,1,1,0,1
A00003296,0,0,1,3,1
A00008336,1,0,1,3,1
A00006958,1,1,1,3,1
A00008782,0,2,1,1,1
A00002720,1,1,1,0,1
A00009356,0,2,1,1,1
A00004665,0,2,1,0,0
A00005549,1,0,1,1,1
A00003639,1,2,1,1,1
A00001070,1,1,1,2,0
A00002440,0,2,1,2,1
A00003019,0,2,1,1,1
A00003771,0,0,1,0,1
A00002442,0,2,1,1,0
A00007751,0,0,1,3,1
A00002400,0,2,1,1,1
A00004273,0,2,1,1,1
A00002899,1,1,1,2,1
A00008306,1,1,1,0,1
A00005195,1,2,1,0,0
A00000836,2,1,1,0,1
A00007576,0,0,1,0,1
A00000885,1,2,1,0,1
A00008883,1,1,1,3,1
A00001948,0,0,1,1,0
A00005476,1,2,1,0,1
A00000473,0,2,1,3,0
A00001726,0,1,1,3,0
A00002566,1,2,1,3,1
A00007832,2,1,1,1,0
A00005231,1,1,1,0,0
A00000375,1,0,1,3,1
A00002717,0,2,1,0,1
A00003690,1,1,1,0,1
A00001832,0,0,1,3,0
A00005259,1,0,1,1,0
A00004516,0,1,1,1,1
A00005010,0,1,1,0,0
A00001775,1,1,1,0,0
A00001326,0,1,1,0,1
A00008699,1,1,1,0,1
A00009229,0,0,1,1,1
A00009817,2,1,1,1,1
A00009906,1,1,1,3,0
A00008100,0,0,1,3,1
A00004534,2,2,1,1,0
A00003065,0,2,1,0,1
A00006253,0,1,1,0,1
A00009203,1,0,1,0,1
A00000812,1,1,1,2,0
A00005144,0,1,1,0,0
A00004093,2,0,1,3,1
A00008134,0,0,1,0,0
A00002633,0,1,1,0,1
A00009489,0,2,1,1,0
A00007942,1,1,1,1,0
A00009082,0,2,1,0,1
A00007286,0,1,1,1,1
A00005099,0,2,1,0,1
A00002291,1,2,1,1,1
A00001975,1,0,1,3,1
A00008556,1,2,1,2,1
A00001229,2,1,1,3,0
A00009519,0,2,1,0,0
A00006985,0,1,1,1,0
A00007277,0,2,1,0,1
A00003757,0,2,1,3,1
A00004084,0,2,1,1,0
A00008462,1,2,1,0,0
A00002191,0,2,1,2,1
A00006510,1,2,1,3,1
A00008795,1,1,1,0,1
A00000782,2,2,1,1,0
A00007450,0,0,1,1,1
A00000270,0,1,1,2,1
A00008640,1,0,1,0,1
A00001587,0,2,1,0,0
A00008399,0,2,1,1,1
A00003474,0,1,1,2,0
A00000939,1,2,1,1,1
A00008971,1,0,1,0,1
A00000378,2,1,1,1,1
A00008857,0,2,1,3,1
A00009712,2,0,1,0,1
A00009599,0,0,1,3,0
A00001760,1,2,1,1,1
A00000967,0,2,1,0,1
A00005188,0,0,1,0,1
A00001135,1,0,1,1,1
A00000965,0,0,1,1,1
A00003666,0,1,1,1,0
A00008249,1,0,1,0,0
A00009671,0,0,1,1,1
A00003043,0,2,1,3,0
A00007887,1,0,1,0,1
A00007122,1,2,1,1,0
A00009140,0,2,1,2,0
A00006957,1,1,1,1,1
A00006808,0,2,1,1,1
A00009528,0,2,1,1,0
A00009178,1,0,1,3,1
A00008618,0,1,1,0,1
A00000928,0,2,1,2,0
A00005734,1,2,1,1,1
A00005900,0,1,1,0,1
A00009849,0,1,1,0,1
A00009690,0,2,1,0,1
A00008001,1,2,1,0,1
A00003546,2,1,1,0,0
A00000010,1,1,1,2,1
A00001358,1,2,1,0,1
A00007301,0,2,1,0,0
A00002565,1,2,1,2,1
A00005411,1,2,1,0,1
A00003274,0,0,1,3,1
A00003201,0,0,1,0,1
A00006262,0,2,1,3,1
A00008614,1,0,1,0,1
A00001550,1,0,1,3,1
A00005389,0,1,1,1,0
A00006731,2,0,1,0,0
A00003686,1,2,1,1,1
A00007604,0,0,1,1,1
A00000542,1,2,1,0,1
A00004334,1,0,1,3,0
A00008145,0,1,1,0,1
A00009729,1,2,1,3,1
A00003139,1,0,1,3,1
A00002230,2,1,1,0,0
A00001695,0,1,1,1,1
A00008246,2,2,1,0,0
A00006665,0,1,1,1,0
A00007399,1,0,1,0,1
A00001610,0,1,1,2,1
A00001156,1,2,1,0,1
A00008553,0,2,1,2,0
A00002385,0,0,1,0,0
A00009403,2,2,1,0,1
A00005106,0,1,1,1,0
A00004448,0,1,1,1,1
A00001124,1,0,1,0,0
A00000512,2,2,1,0,1
A00003701,1,2,1,1,1
A00000001,1,1,1,0,1
A00001805,0,2,1,1,1
A00007032,1,1,1,0,1
A00007035,1,0,1,1,1
A00009439,1,1,1,1,0
A00007047,1,1,1,1,1
A00002723,1,0,1,2,1
A00009579,1,1,1,3,1
A00006966,0,2,1,0,1
A00000213,1,0,1,0,1
A00009691,0,1,1,1,1
A00006269,1,1,1,1,1
A00006642,0,0,1,1,1
A00009261,0,1,1,0,1
A00002941,1,0,1,1,1
A00008373,0,0,1,0,0
A00004740,0,1,1,0,1
A00000322,1,2,1,0,1
A00004269,0,0,1,3,1
A00009186,1,2,1,3,1
A00001740,0,0,1,3,0
A00000445,2,2,1,1,0
A00005914,1,1,1,1,1
A00003648,1,0,1,0,0
A00000098,1,0,1,0,1
A00004051,1,0,1,0,1
A00002968,0,2,1,0,0
A00002078,1,1,1,1,1
A00008496,1,2,1,3,1
A00009897,1,0,0,1,0
A00008229,0,2,1,1,1
A00004949,0,2,1,0,0
A00006471,2,1,1,3,1
A00001094,0,2,1,0,1
A00005471,1,0,1,0,1
A00004426,0,0,1,0,1
A00007196,1,0,1,1,1
A00004876,1,0,1,1,1
A00008646,1,0,1,1,1
A00002823,0,1,1,3,1
A00009666,1,0,1,2,1
A00004839,1,0,1,0,0
A00003672,0,2,1,3,0
A00005076,1,0,1,0,1
A00006956,1,1,1,0,0
A00008305,0,2,1,2,1
A00004766,0,2,1,0,1
A00005812,0,1,1,0,1
A00004095,1,0,1,1,1
A00008827,1,1,1,2,1
A00008109,1,2,1,1,0
A00002378,2,2,1,0,1
A00009100,1,2,1,3,1
A00005839,0,2,1,1,1
A00009141,0,2,1,0,1
A00006404,1,0,1,0,1
A00005242,1,1,1,2,0
A00001681,1,1,1,0,1
A00007189,1,0,1,0,1
A00001811,1,1,1,1,1
A00007453,0,1,1,3,1
A00007187,0,2,1,2,1
A00006903,2,0,1,0,1
A00002394,0,2,1,1,1
A00009096,0,0,1,3,1
A00008169,1,1,1,1,0
A00005726,1,2,1,2,0
A00003895,0,2,1,0,0
A00006747,0,1,1,0,1
A00001613,1,0,1,1,1
A00003703,1,1,1,1,1
A00006979,1,1,1,3,1
A00006545,0,0,1,1,1
A00006790,1,2,1,0,1
A00009668,1,0,1,1,0
A00004111,1,1,1,1,1
A00007200,2,2,1,0,1
A00002002,1,2,1,2,1
A00002697,0,0,1,3,1
A00008916,0,0,1,1,1
A00005546,0,2,0,1,0
A00005788,0,2,1,0,1
A00001973,0,1,1,0,1
A00007140,0,0,1,0,0
A00002468,1,0,1,3,1
A00006291,1,2,1,3,1
A00000494,0,2,1,1,1
A00005631,2,0,1,1,1
A00000421,0,2,1,0,1
A00008921,2,0,1,1,1
A00002982,1,0,1,0,1
A00005876,1,2,1,0,0
A00005514,1,0,1,1,1
A00006538,0,0,1,0,1
A00000990,2,1,1,2,1
A00005916,2,0,1,3,1
A00006981,2,2,1,2,1
A00007443,1,0,1,1,0
A00002269,1,2,1,3,0
A00003271,1,0,1,1,0
A00009431,0,1,1,0,1
A00004354,0,1,1,0,1
A00009323,1,2,1,0,1
A00009804,1,0,1,3,1
A00005570,0,2,1,1,1
A00009428,1,0,1,2,1
A00003166,0,1,1,1,1
A00005451,1,0,1,1,0
A00006388,0,1,1,1,1
A00008570,1,2,1,1,1
A00008451,1,2,1,0,1
A00001604,1,2,1,1,1
A00003307,0,1,1,0,1
A00002926,2,1,1,1,1
A00000532,1,2,1,0,1
A00002593,0,0,1,1,0
A00006484,2,0,1,3,1
A00002614,0,2,1,0,0
A00003582,0,0,1,1,1
A00002072,1,1,1,1,0
A00001876,1,2,1,1,1
A00008114,0,0,1,1,0
A00004911,1,1,1,0,1
A00002437,1,0,1,1,1
A00009413,0,0,1,0,0
A00006318,0,0,1,0,1
A00000894,1,0,1,3,0
A00002627,1,0,1,1,1
A00004961,1,0,1,0,1
A00006646,1,2,1,0,1
A00006368,2,0,1,1,1
A00003898,0,0,1,0,0
A00006856,2,2,1,1,0
A00006166,1,1,1,0,1
A00000911,1,0,1,0,1
A00001204,1,0,1,1,1
A00007178,1,0,1,1,0
A00001268,0,2,1,0,1
A00008446,1,2,1,0,0
A00001935,1,2,1,3,1
A00006829,1,0,1,0,0
A00006126,0,1,1,0,0
A00006986,0,0,1,0,1
A00001634,1,2,1,1,0
A00002001,1,1,1,1,1
A00005729,0,0,1,1,1
A00005209,2,2,1,3,1
A00007585,1,1,1,3,1
A00009183,0,2,1,1,0
A00002915,1,0,1,2,1
A00000519,2,2,1,2,1
A00009034,0,0,1,0,1
A00005673,1,2,1,3,0
A00004494,2,2,1,1,1
A00000607,1,0,1,1,1
A00003288,0,2,1,0,1
A00000364,1,1,1,0,1
A00002268,0,0,1,0,1
A00000684,1,2,1,2,1
A00002343,1,1,1,1,0
A00003223,0,1,1,1,1
A00007068,0,0,1,0,0
A00009054,1,2,1,0,0
A00003078,2,1,1,2,1
A00008170,0,0,1,0,1
A00009645,1,2,1,0,1
A00007757,0,0,1,1,1
A00004028,0,1,1,2,1
A00005444,2,2,1,1,1
A00005853,0,0,1,0,1
A00008679,0,0,1,1,1
A00000961,1,0,1,1,1
A00006497,1,2,1,3,1
A00006540,2,0,1,0,0
A00000273,0,1,1,3,1
A00008159,0,1,1,0,0
A00006491,2,0,1,1,1
A00004870,2,1,1,1,1
A00001929,1,1,1,0,0
A00008712,1,0,1,0,0
A00000009,1,1,1,0,0
A00008002,0,2,1,0,1
A00008206,1,0,0,2,0
A00002211,0,1,1,1,0
A00004389,0,0,1,0,1
A00000580,0,2,1,3,1
A00001408,1,0,1,0,0
A00004526,0,0,1,0,1
A00008271,0,1,1,3,1
A00006475,1,0,1,2,1
A00007100,1,2,1,0,0
A00009236,0,2,1,3,1
A00001191,0,1,1,0,0
A00000276,2,1,1,1,1
A00004995,0,2,1,0,0
A00003681,1,1,1,1,1
A00005431,0,1,1,2,1
A00006949,0,0,1,0,1
A00007293,1,2,1,3,0
A00009838,0,1,1,3,1
A00000640,1,1,1,2,1
A00002149,1,1,1,2,1
A00002994,0,0,1,0,1
A00000778,1,0,1,2,1
A00006006,0,1,1,1,1
A00008758,1,0,1,1,1
A00001606,1,1,1,0,1
A00007197,0,1,1,2,1
A00004618,1,1,1,0,1
A00006687,0,1,1,3,0
A00003491,0,0,1,1,1
A00005119,2,0,1,3,1
A00001976,2,1,1,1,0
A00006319,1,0,1,3,0
A00000244,1,0,1,1,0
A00001139,1,2,1,0,1
A00002379,0,0,1,3,1
A00004672,0,1,1,3,0
A00009302,1,2,1,0,1
A00005681,2,0,1,1,1
A00003787,2,0,1,3,1
A00004059,1,1,1,1,1
A00007109,1,0,1,1,1
A00007043,2,2,1,1,1
A00000683,0,2,1,1,0
A00002799,0,2,1,3,0
A00004180,0,1,1,3,1
A00006666,1,0,1,3,1
A00005762,1,0,1,2,0
A00003013,1,2,1,0,1
A00001300,0,0,1,2,1
A00003694,1,1,1,3,0
A00005905,0,0,1,0,1
A00005969,0,1,1,1,1
A00006349,1,1,1,1,1
A00004820,1,2,1,0,1
A00005503,1,1,1,0,1
A00003141,1,2,1,1,0
A00006713,1,1,1,1,1
A00001510,1,0,1,1,1
A00004121,1,2,1,1,1
A00005316,0,1,1,0,1
A00007857,0,2,1,2,1
A00008545,0,2,1,0,0
A00002845,1,2,1,1,0
A00007580,0,0,1,0,1
A00007875,1,1,1,2,1
A00002044,1,2,1,0,0
A00009292,1,2,1,1,1
A00002495,1,1,1,1,1
A00008615,0,2,1,0,0
A00006569,1,1,1,1,0
A00006805,1,0,1,1,1
A00006730,1,2,1,1,1
A00004425,0,0,1,0,1
A00001333,1,2,1,0,1
A00000909,1,2,1,1,0
A00009477,0,0,1,3,1
A00007146,1,2,1,0,1
A00006281,2,1,1,0,1
A00001303,0,1,1,1,1
A00001391,0,2,1,1,0
A00002279,0,0,1,0,0
A00007719,2,1,1,0,1
A00008708,1,0,1,1,1
A00005417,1,1,1,0,0
A00003182,0,0,1,0,1
A00008394,1,2,1,1,0
A00007915,1,2,1,3,1
A00008635,1,2,1,1,0
A00006158,1,2,1,0,0
A00005027,1,2,1,3,1
A00007077,1,0,1,0,1
A00000938,0,2,1,3,1
A00001676,1,0,1,0,0
A00004281,1,2,1,0,1
A00001573,1,1,1,1,1
A00006381,0,0,1,0,1
A00004239,1,2,1,3,1
A00001736,0,2,1,1,0
A00000052,1,1,1,0,0
A00006982,0,0,1,3,1
A00000064,1,1,1,1,0
A00007347,0,0,1,3,1
A00005151,0,2,1,1,1
A00007538,1,1,1,1,0
A00006412,0,1,1,1,1
A00002752,1,0,1,1,0
A00005961,2,1,1,1,1
A00005567,2,2,1,0,1
A00009250,2,2,1,1,1
A00001469,1,1,1,1,1
A00000853,2,0,1,1,1
A00002931,1,1,1,1,1
A00000926,0,1,1,1,1
A00004641,1,0,1,3,1
A00007871,1,2,1,0,1
A00008382,1,0,1,0,1
A00003170,2,1,1,0,1
A00002892,2,0,1,1,0
A00008108,1,1,1,3,0
A00004571,1,2,1,0,1
A00000891,1,0,1,1,1
A00007083,1,0,1,3,1
A00005848,0,2,1,1,1
A00003145,0,0,1,1,0
A00003083,0,1,1,0,0
A00000802,1,0,1,3,0
A00002236,0,2,1,0,1
A00001638,0,2,1,0,0
A00008546,0,2,1,0,0
A00002661,2,1,1,0,1
A00008402,1,1,1,3,1
A00009433,1,1,1,1,1
A00009224,2,1,1,0,0
A00000187,2,1,1,1,0
A00006715,2,2,1,3,0
A00002032,0,0,1,1,1
A00001243,0,1,1,0,0
A00001544,0,1,1,1,0
A00004935,2,1,1,1,0
A00004711,2,0,1,3,0
A00006330,1,0,1,2,0
A00005705,0,0,1,3,1
A00007474,2,0,1,1,1
A00007152,1,0,1,1,1
A00004888,2,0,1,0,1
A00000558,1,1,1,2,0
A00003483,1,1,1,2,0
A00005760,1,2,1,0,0
A00007004,1,1,1,0,1
A00008704,0,2,1,0,0
A00008924,1,1,1,2,1
A00009920,0,0,1,3,1
A00006821,1,2,1,3,0
A00007449,1,1,1,3,1
A00001477,1,2,1,0,1
A00007734,0,1,1,0,0
A00000114,1,0,1,1,0
A00001118,0,2,1,1,1
A00003795,0,2,1,1,0
A00008429,1,2,1,3,1
A00007666,2,2,1,2,0
A00006008,1,1,1,3,0
A00006031,2,0,1,1,0
A00005212,1,2,1,0,0
A00004344,0,0,1,1,1
A00008882,1,2,1,0,1
A00002726,0,2,1,0,1
A00006423,2,2,1,0,1
A00009584,2,2,1,0,1
A00003327,0,1,1,0,1
A00006535,1,2,1,0,1
A00001652,1,2,1,1,1
A00008562,1,1,1,3,1
A00003337,2,1,1,0,1
A00006285,0,2,1,1,1
A00005579,1,2,0,1,0
A00005847,1,2,1,0,1
