Cust_num,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,y
36480,33,blue-collar,married,secondary,no,4706,yes,no,cellular,12,may,89,no
16646,53,management,married,tertiary,yes,13749,no,yes,cellular,24,jul,223,no
7384,41,blue-collar,married,primary,no,11151,yes,no,unknown,29,may,166,no
15439,34,admin.,divorced,secondary,no,5576,no,no,cellular,18,jul,641,yes
32280,48,technician,married,tertiary,no,15860,no,no,cellular,16,apr,35,no
11848,39,entrepreneur,divorced,tertiary,yes,4670,no,no,unknown,20,jun,421,no
36738,37,blue-collar,married,secondary,no,9832,yes,no,cellular,12,may,146,no
2433,25,blue-collar,single,secondary,no,6971,yes,no,unknown,13,may,456,no
8985,43,entrepreneur,married,tertiary,yes,10293,no,no,unknown,5,jun,104,no
28573,31,services,single,secondary,no,11152,no,yes,cellular,29,jan,207,no
15893,32,blue-collar,married,secondary,no,11759,yes,yes,cellular,21,jul,189,no
12477,45,unemployed,divorced,primary,yes,15884,yes,yes,unknown,1,jul,92,no
44303,31,services,single,secondary,yes,9374,no,no,unknown,27,jul,5,no
6560,38,admin.,married,secondary,no,4638,yes,no,unknown,27,may,265,no
16292,25,blue-collar,single,secondary,no,16564,yes,no,cellular,23,jul,633,yes
16077,27,blue-collar,single,secondary,no,11686,no,yes,cellular,22,jul,264,no
6527,47,admin.,married,secondary,no,17297,yes,no,unknown,27,may,145,no
5663,42,technician,married,secondary,no,10297,no,yes,unknown,26,may,63,no
36716,40,blue-collar,divorced,secondary,no,15655,yes,no,cellular,12,may,184,no
52,48,management,divorced,tertiary,no,2233,yes,no,unknown,5,may,253,no
8007,33,technician,single,secondary,no,3305,yes,no,unknown,2,jun,63,no
15510,46,technician,divorced,tertiary,no,6558,no,yes,cellular,18,jul,251,no
17703,27,admin.,single,secondary,no,6448,no,yes,cellular,29,jul,20,no
20806,37,technician,single,secondary,no,14165,yes,no,cellular,13,aug,1149,yes
6641,30,technician,single,tertiary,no,12089,yes,no,unknown,28,may,147,no
12360,32,admin.,divorced,secondary,no,10437,no,yes,unknown,27,jun,856,yes
20236,60,retired,married,secondary,no,11138,no,no,cellular,11,aug,152,no
6825,40,management,married,secondary,no,5615,no,yes,unknown,28,may,160,no
13734,44,blue-collar,married,primary,no,14983,yes,no,telephone,10,jul,73,no
33397,51,blue-collar,married,secondary,no,9838,yes,yes,cellular,20,apr,379,no
37856,46,admin.,married,secondary,no,11277,yes,no,telephone,14,may,217,no
12730,34,self-employed,married,tertiary,no,13184,yes,no,cellular,7,jul,118,no
39675,58,retired,married,primary,yes,4776,no,yes,telephone,27,may,93,no
3719,26,admin.,single,secondary,no,8272,yes,no,unknown,16,may,103,no
38664,44,blue-collar,single,primary,no,8396,yes,yes,cellular,15,may,71,no
38835,24,technician,single,secondary,no,477,yes,no,cellular,18,may,108,no
20104,49,blue-collar,married,primary,no,15744,no,yes,cellular,11,aug,106,no
11391,50,blue-collar,divorced,primary,no,3138,yes,no,unknown,19,jun,168,no
27744,27,services,single,secondary,no,13211,no,no,cellular,28,jan,285,no
22976,31,entrepreneur,married,tertiary,no,19209,yes,no,cellular,26,aug,221,no
13111,58,retired,married,unknown,no,17358,no,yes,cellular,8,jul,133,no
14300,32,blue-collar,married,secondary,no,18355,yes,no,cellular,14,jul,331,no
33257,34,technician,married,secondary,no,2738,yes,no,cellular,20,apr,187,no
38251,30,admin.,single,secondary,yes,11997,yes,no,cellular,15,may,101,no
12862,44,housemaid,married,primary,no,6145,no,yes,cellular,7,jul,153,no
8843,57,management,married,primary,no,6738,yes,no,unknown,4,jun,272,no
8606,26,services,single,secondary,no,9424,yes,yes,unknown,3,jun,189,no
11210,37,services,married,unknown,no,5011,no,no,unknown,18,jun,332,no
35865,40,management,single,tertiary,no,7395,yes,no,cellular,8,may,291,no
6101,44,blue-collar,divorced,secondary,no,4174,yes,no,unknown,27,may,112,no
8999,40,management,single,tertiary,no,24188,yes,no,unknown,5,jun,221,no
12553,50,admin.,married,secondary,no,15788,no,yes,unknown,3,jul,90,no
32821,24,blue-collar,married,secondary,no,7782,yes,no,cellular,17,apr,401,no
16871,32,services,married,secondary,yes,7023,yes,yes,cellular,25,jul,123,no
7808,31,blue-collar,single,secondary,no,15300,yes,no,unknown,30,may,66,no
18418,35,admin.,divorced,secondary,no,11340,no,yes,cellular,31,jul,123,no
36048,41,blue-collar,married,secondary,no,-1498,yes,no,cellular,11,may,313,no
5651,56,blue-collar,divorced,primary,no,10886,yes,no,unknown,26,may,336,no
28503,28,technician,single,tertiary,no,3881,yes,no,cellular,29,jan,228,no
2147,28,technician,single,tertiary,no,8339,yes,no,unknown,12,may,140,no
12960,43,management,married,secondary,no,10682,no,yes,telephone,7,jul,543,no
14892,25,admin.,single,secondary,no,9580,no,yes,cellular,16,jul,592,no
35234,27,technician,single,secondary,no,9244,yes,no,cellular,7,may,146,no
17720,33,blue-collar,married,secondary,no,14265,yes,no,cellular,29,jul,96,no
28530,34,blue-collar,married,secondary,no,1850,yes,no,cellular,29,jan,135,no
38966,29,admin.,married,secondary,no,10949,yes,no,cellular,18,may,58,no
22135,50,services,divorced,secondary,yes,13366,no,yes,cellular,21,aug,153,no
35933,31,blue-collar,divorced,secondary,no,10194,yes,no,cellular,8,may,154,no
28390,27,services,married,unknown,no,3549,yes,yes,cellular,29,jan,128,no
5093,27,blue-collar,single,secondary,no,11881,yes,no,unknown,21,may,127,no
34278,33,blue-collar,married,secondary,no,19937,yes,yes,cellular,4,may,306,no
26809,31,management,single,tertiary,no,6353,yes,yes,cellular,20,nov,251,no
1884,32,blue-collar,married,secondary,no,8034,yes,yes,unknown,9,may,325,no
29019,36,admin.,single,secondary,no,4637,no,no,cellular,2,feb,83,no
1189,36,blue-collar,married,secondary,no,13513,yes,no,unknown,8,may,177,no
28981,36,admin.,married,secondary,no,9647,yes,no,cellular,2,feb,122,no
38326,30,technician,married,secondary,no,4125,yes,yes,cellular,15,may,133,no
5607,58,retired,married,secondary,no,6576,yes,no,unknown,23,may,253,no
13491,48,technician,married,secondary,no,13462,yes,yes,cellular,9,jul,112,no
8653,31,management,single,tertiary,no,11722,yes,no,unknown,3,jun,56,no
5958,43,admin.,married,secondary,yes,3867,yes,no,unknown,26,may,163,no
20330,31,blue-collar,married,secondary,no,9059,yes,yes,cellular,11,aug,429,no
6427,49,admin.,divorced,secondary,no,10259,yes,no,unknown,27,may,364,no
14222,35,admin.,married,secondary,no,8477,yes,no,cellular,11,jul,1649,yes
10455,24,blue-collar,single,secondary,yes,11533,yes,no,unknown,12,jun,465,yes
35874,49,blue-collar,married,secondary,no,6314,yes,yes,cellular,8,may,608,no
25553,52,self-employed,married,secondary,no,10268,no,yes,cellular,19,nov,905,no
2080,28,admin.,married,secondary,no,8233,yes,no,unknown,12,may,286,no
17127,34,entrepreneur,single,secondary,yes,11692,no,yes,cellular,25,jul,248,no
14814,56,blue-collar,married,secondary,no,11240,no,yes,cellular,16,jul,428,no
7687,40,management,single,tertiary,no,11930,yes,yes,unknown,30,may,109,no
36891,31,blue-collar,married,primary,no,16914,yes,yes,telephone,12,may,149,no
5921,44,technician,married,secondary,no,11814,no,no,unknown,26,may,144,no
15249,30,blue-collar,married,primary,no,6332,yes,yes,telephone,17,jul,207,no
2951,41,services,divorced,secondary,yes,7990,no,yes,unknown,14,may,133,no
44460,29,admin.,single,tertiary,no,6776,no,no,unknown,6,aug,47,no
6645,32,technician,married,tertiary,no,15167,yes,no,unknown,28,may,163,no
39339,35,technician,single,secondary,no,12655,yes,no,cellular,18,may,45,no
4667,55,self-employed,married,secondary,no,14500,yes,no,unknown,20,may,210,no
5899,34,services,married,secondary,no,7831,yes,yes,unknown,26,may,16,no
38995,27,services,single,secondary,no,13806,yes,no,cellular,18,may,391,yes
14155,49,blue-collar,single,secondary,no,13212,yes,no,cellular,11,jul,64,no
2382,36,blue-collar,married,secondary,no,10799,yes,no,unknown,13,may,229,no
14490,36,blue-collar,married,secondary,no,9050,yes,no,cellular,14,jul,133,no
17023,36,services,divorced,secondary,no,8726,no,no,cellular,25,jul,83,no
13704,41,blue-collar,married,secondary,no,17622,no,yes,cellular,10,jul,307,no
15531,28,blue-collar,single,secondary,no,16211,no,no,cellular,18,jul,580,no
37455,42,services,single,secondary,no,12514,yes,no,cellular,13,may,1805,no
34948,45,management,married,tertiary,no,9257,yes,no,cellular,6,may,138,no
14046,51,technician,married,secondary,no,10283,yes,no,telephone,11,jul,57,no
10709,51,admin.,married,secondary,no,14831,no,no,unknown,16,jun,176,no
10047,43,technician,divorced,secondary,no,17294,no,no,unknown,11,jun,76,no
2226,42,management,married,secondary,no,12978,yes,no,unknown,12,may,247,no
21657,30,technician,married,secondary,no,10961,no,no,cellular,19,aug,105,no
15580,59,housemaid,married,primary,no,3305,yes,no,telephone,21,jul,118,no
7076,50,management,married,secondary,no,16010,yes,no,unknown,29,may,31,no
30284,40,blue-collar,single,primary,no,12039,yes,no,cellular,5,feb,160,no
35594,45,blue-collar,divorced,secondary,no,5101,yes,no,cellular,7,may,878,yes
23639,45,blue-collar,married,secondary,no,8935,yes,yes,cellular,28,aug,8,no
16966,59,retired,married,primary,no,980,no,yes,cellular,25,jul,153,no
35718,36,services,married,secondary,no,16481,yes,yes,cellular,8,may,19,no
7488,27,admin.,single,secondary,no,11138,yes,yes,unknown,29,may,81,no
32573,43,blue-collar,married,primary,no,8889,yes,no,cellular,17,apr,351,no
12494,55,retired,married,secondary,no,-419,no,yes,unknown,1,jul,307,no
38630,27,blue-collar,single,primary,no,9810,yes,no,cellular,15,may,54,no
38341,44,admin.,divorced,secondary,no,14626,yes,no,cellular,15,may,333,no
10346,49,entrepreneur,married,secondary,yes,12705,no,yes,unknown,12,jun,84,no
5019,43,housemaid,married,secondary,no,8330,yes,no,unknown,21,may,172,no
1468,57,blue-collar,divorced,primary,no,5124,yes,no,unknown,8,may,275,no
6596,45,blue-collar,married,primary,no,13557,yes,yes,unknown,28,may,215,no
15875,38,admin.,married,primary,no,14327,yes,no,telephone,21,jul,86,no
18144,31,technician,divorced,secondary,no,4638,no,yes,cellular,30,jul,113,no
23642,34,technician,married,secondary,no,3838,no,no,cellular,28,aug,85,no
38435,39,entrepreneur,married,tertiary,yes,9903,yes,no,cellular,15,may,562,yes
8910,42,admin.,divorced,secondary,no,8148,yes,yes,unknown,4,jun,179,no
46,36,admin.,single,primary,no,3835,yes,no,unknown,5,may,242,no
33800,43,admin.,married,secondary,no,8162,yes,no,cellular,24,apr,219,no
13043,46,blue-collar,married,primary,no,9940,yes,yes,cellular,8,jul,109,no
7981,31,technician,single,tertiary,no,15265,yes,no,unknown,2,jun,41,no
37996,42,services,married,secondary,no,9640,no,no,cellular,14,may,337,no
23931,42,unemployed,divorced,tertiary,no,13233,no,no,cellular,29,aug,85,no
3876,29,technician,single,secondary,no,11095,yes,no,unknown,16,may,323,no
2473,30,blue-collar,married,secondary,no,7247,yes,yes,unknown,13,may,255,no
6372,42,unemployed,married,secondary,no,8715,yes,yes,unknown,27,may,179,no
35242,40,entrepreneur,married,tertiary,no,4846,no,no,cellular,7,may,87,no
35728,40,technician,divorced,secondary,no,8587,yes,no,cellular,8,may,290,no
7021,50,blue-collar,married,secondary,no,9972,yes,no,unknown,28,may,600,no
18077,51,admin.,married,secondary,yes,7845,no,yes,cellular,30,jul,118,no
22323,50,services,married,primary,no,9485,no,no,cellular,22,aug,203,no
27591,31,services,married,secondary,yes,7193,yes,no,cellular,21,nov,214,no
35577,37,blue-collar,married,secondary,no,4918,yes,yes,cellular,7,may,892,no
6770,29,management,single,tertiary,no,20662,yes,no,unknown,28,may,399,no
12685,49,blue-collar,married,primary,no,-4573,yes,no,cellular,7,jul,491,yes
24350,56,management,married,primary,no,4829,yes,no,cellular,17,nov,282,no
15098,46,technician,divorced,secondary,no,15426,yes,no,cellular,17,jul,158,no
4077,40,blue-collar,single,unknown,no,19745,yes,yes,unknown,19,may,258,no
4522,38,blue-collar,married,secondary,no,15257,no,no,unknown,20,may,100,no
659,29,admin.,married,secondary,no,5958,yes,no,unknown,6,may,328,no
33624,42,blue-collar,married,secondary,no,7592,yes,no,cellular,20,apr,233,no
22309,35,management,single,tertiary,no,12282,yes,no,cellular,21,aug,269,no
37997,39,technician,single,secondary,no,12573,yes,no,cellular,14,may,93,no
5635,46,admin.,married,secondary,no,8691,yes,no,unknown,23,may,1034,no
37008,42,services,married,secondary,no,18650,yes,yes,cellular,13,may,211,no
17294,56,management,divorced,tertiary,no,9999,no,no,cellular,28,jul,101,no
2432,39,admin.,divorced,secondary,no,17156,yes,no,unknown,13,may,148,no
38756,25,services,single,secondary,no,6027,yes,no,cellular,18,may,113,no
9335,41,services,married,secondary,no,14543,no,yes,unknown,6,jun,190,no
812,45,self-employed,divorced,secondary,no,8661,yes,no,unknown,7,may,152,no
6233,34,entrepreneur,married,secondary,no,7725,yes,yes,unknown,27,may,492,no
573,41,blue-collar,single,primary,yes,15933,yes,yes,unknown,6,may,189,no
6437,31,admin.,single,secondary,no,23080,yes,no,unknown,27,may,355,no
38000,35,admin.,single,secondary,no,-7867,yes,no,cellular,14,may,546,no
21686,57,retired,married,secondary,no,15035,no,no,cellular,19,aug,197,no
8791,27,blue-collar,married,secondary,no,4049,yes,no,unknown,4,jun,216,no
19543,59,admin.,married,secondary,yes,8431,no,no,cellular,7,aug,144,no
6161,39,blue-collar,married,secondary,no,17069,yes,yes,unknown,27,may,232,no
35203,34,blue-collar,divorced,secondary,no,9379,yes,no,cellular,7,may,132,no
38941,41,blue-collar,divorced,primary,no,8864,yes,no,cellular,18,may,176,no
17176,42,blue-collar,married,secondary,no,9066,no,yes,cellular,28,jul,180,no
19561,30,technician,single,secondary,no,15248,no,no,cellular,7,aug,76,no
34712,36,technician,divorced,primary,no,8033,yes,no,cellular,5,may,320,no
32581,34,technician,married,secondary,no,20195,yes,no,cellular,17,apr,292,no
25551,35,unemployed,single,secondary,yes,18957,no,no,cellular,19,nov,168,no
2357,24,technician,single,secondary,no,16978,yes,yes,unknown,13,may,382,no
19914,54,management,divorced,tertiary,no,21139,no,yes,cellular,8,aug,107,no
1865,28,technician,single,secondary,no,12139,yes,no,unknown,9,may,67,no
568,46,unemployed,married,secondary,no,6784,yes,no,unknown,6,may,23,no
6138,32,services,married,secondary,no,14244,no,no,unknown,27,may,116,no
14366,34,management,married,tertiary,no,12168,yes,no,cellular,14,jul,64,no
22121,30,technician,single,secondary,no,15080,no,yes,cellular,21,aug,120,no
37487,35,housemaid,single,secondary,no,12996,yes,yes,cellular,13,may,97,no
8357,45,admin.,divorced,secondary,no,2956,yes,no,unknown,3,jun,197,no
23954,41,admin.,married,secondary,yes,11553,no,no,cellular,29,aug,76,no
8388,43,blue-collar,married,primary,no,-3716,yes,no,unknown,3,jun,46,no
29632,31,blue-collar,married,unknown,no,10518,yes,no,cellular,3,feb,100,no
37223,32,management,single,secondary,no,14432,yes,no,cellular,13,may,231,no
8248,44,blue-collar,divorced,primary,yes,-3153,yes,no,unknown,2,jun,132,no
1631,53,entrepreneur,married,secondary,no,8410,yes,no,unknown,9,may,101,no
36780,34,services,married,secondary,no,14079,yes,no,cellular,12,may,230,no
15237,40,management,married,tertiary,no,12992,yes,no,cellular,17,jul,770,no
12818,37,admin.,single,secondary,no,5328,no,yes,cellular,7,jul,106,no
30612,41,unemployed,married,primary,no,11746,yes,no,telephone,6,feb,117,no
1707,26,blue-collar,single,secondary,no,13809,yes,yes,unknown,9,may,208,no
20506,32,technician,single,secondary,no,7046,no,no,cellular,12,aug,155,no
2422,29,self-employed,single,tertiary,no,16278,yes,no,unknown,13,may,174,no
2467,41,services,married,secondary,no,1275,yes,no,unknown,13,may,21,no
30158,50,blue-collar,single,secondary,no,13488,yes,no,cellular,5,feb,19,no
11564,48,services,divorced,primary,no,10976,no,yes,unknown,19,jun,164,no
28276,52,unemployed,married,primary,no,6229,no,yes,cellular,29,jan,141,no
25921,33,unemployed,married,secondary,yes,14294,yes,yes,cellular,19,nov,286,no
6685,34,blue-collar,single,secondary,no,12913,yes,no,unknown,28,may,290,no
11601,40,blue-collar,married,primary,no,5388,yes,no,unknown,19,jun,149,no
37802,25,services,single,secondary,no,17542,yes,no,cellular,14,may,156,no
13304,47,technician,married,secondary,no,12788,no,no,cellular,8,jul,236,no
36600,37,blue-collar,married,primary,no,9049,yes,yes,cellular,12,may,690,yes
23529,47,technician,divorced,secondary,no,21653,no,no,telephone,28,aug,192,no
2409,20,services,single,secondary,no,11011,yes,no,unknown,13,may,180,no
6711,33,self-employed,married,tertiary,no,19551,yes,no,unknown,28,may,268,no
23250,58,retired,married,primary,no,4601,yes,yes,cellular,27,aug,80,no
10675,41,blue-collar,married,secondary,no,9664,yes,no,unknown,16,jun,20,no
13430,45,blue-collar,single,secondary,no,5892,yes,no,cellular,9,jul,93,no
37849,39,blue-collar,single,primary,no,-4322,yes,no,cellular,14,may,159,no
30943,35,blue-collar,married,secondary,no,14095,yes,no,telephone,9,feb,13,no
37019,47,services,married,secondary,no,2467,yes,yes,telephone,13,may,211,no
39294,31,entrepreneur,married,primary,no,1895,yes,no,cellular,18,may,9,no
1626,47,blue-collar,married,secondary,no,10343,yes,no,unknown,9,may,112,no
3870,27,management,single,tertiary,no,16261,yes,yes,unknown,16,may,344,no
40318,24,admin.,single,secondary,no,8298,yes,no,cellular,16,jun,229,no
9572,49,technician,single,secondary,no,12336,yes,no,unknown,6,jun,92,no
28227,28,admin.,married,secondary,no,10589,yes,no,cellular,29,jan,79,no
