SeriousDlqin2yrs,NumberOfTime30_59DaysPastDueNotWorse,NumberOfTime60_89DaysPastDueNotWorse,NumberOfTimes90DaysLate,MonthlyIncome,DebtRatio
0,0,0,0,15000,0.498566762
0,0,0,0,4221,0.009947892
0,0,1,0,3050,0.178302196
0,1,0,0,6503,0.134071341
0,0,0,0,7823,0.158997955
0,0,0,0,3130,0.288725647
1,0,0,0,8500,0.93824256
0,0,0,0,5000,0.407318536
0,1,0,0,8400,0.428758481
0,0,0,0,10300,0.065139307
0,0,0,0,2600,0.194925029
0,0,0,0,1000,2.496503497
0,0,0,0,8000,0.308086489
0,0,0,0,11000,0.431051723
0,0,0,0,2253,0.153061224
0,1,0,0,11100,0.287181335
0,0,0,0,8830,0.061148228
0,0,0,0,8100,0.069744476
1,1,0,0,4000,0.248187953
0,0,0,0,2816,0.273340433
0,0,0,0,4650,0.266824339
0,0,0,0,8200,0.211071821
0,0,0,0,10000,0.312868713
0,0,0,0,2375,0.38510101
0,0,0,0,1641,2.579171742
1,6,2,2,2000,6.094452774
0,1,0,0,13782,0.469418849
0,3,0,0,6000,0.777370438
0,0,0,0,6200,0.003547815
0,0,0,0,2343,0.042235495
0,0,0,0,4570,0.262962153
0,0,0,0,5103,0.39184953
0,0,0,0,12500,0.225741941
0,0,0,0,2500,0.611755298
0,0,0,0,3800,0.000526177
0,0,0,0,9999,0.4474
0,0,0,0,3000,0.015661446
0,0,0,0,3000,0.586137954
0,0,0,0,6700,0.110878973
0,0,0,0,7574,0.365016502
0,0,0,0,8749,0.210742857
0,0,0,0,4050,0.462354974
0,0,0,0,7100,0.099845092
0,0,0,0,15450,0.281729338
0,0,0,0,4568,0.42985336
0,0,0,1,9500,0.27491843
0,0,0,0,10500,0.24045329
0,0,0,0,5666,0.090524087
0,0,0,0,3000,0.129623459
1,0,0,0,4000,0.493126718
0,0,0,0,9500,0.335438375
0,0,0,0,2100,0.14802475
0,0,0,0,6900,0.067381539
0,0,0,0,11142,0.229471417
0,0,0,0,8025,0.224395714
0,0,0,0,7150,0.372395469
0,1,0,0,5884,0.38317757
0,0,0,0,2020,0.378525482
0,0,0,0,1500,0.329780147
0,0,0,0,2000,0.691654173
0,0,0,0,5200,0.326283407
0,0,0,0,4084,0.368421053
0,1,0,0,9000,0.480057771
0,0,0,0,3200,1.052171197
0,0,0,0,4290,0.683523654
0,0,0,0,12832,0.071378477
0,0,0,0,12850,0.012372578
0,0,0,0,26000,0.048228914
0,0,0,0,5052,0.31506036
0,0,0,0,2635,0.364188164
0,0,0,0,14875,0.09438021
0,0,0,0,20000,0.520623969
0,0,0,0,9116,0.34210815
0,0,0,0,5200,1.031724668
0,0,0,0,5468,0.447430975
0,0,0,0,11256,0.377631696
0,0,0,0,10500,0.017903057
0,0,0,0,3500,0.604398743
0,0,0,0,6014,0.579717373
0,0,0,0,5900,0.607185223
0,2,0,0,2500,0.404638145
0,0,0,0,6466,0.401267976
0,0,0,0,4166,0.426685865
0,1,0,0,2500,0.092762895
0,0,0,0,6573,0.2706115
0,0,0,0,4000,0.188452887
0,1,0,0,5000,0.25974805
0,2,0,1,3138,0.76967187
0,0,0,0,10838,0.05692407
0,1,1,0,2130,0.430314406
0,0,0,0,5018,0.450288902
0,0,0,0,3790,0.117910841
0,1,0,0,3308,0.52674524
0,0,0,0,4945,0.252527295
0,0,0,0,5500,0.214688239
0,0,0,0,3014,0.326036484
0,0,0,0,3500,0.29991431
0,0,0,0,3000,0.08997001
0,2,0,0,7476,0.384779992
0,0,0,0,3424,0.914452555
0,0,0,0,2730,0.150494324
0,0,0,0,10231,0.533815481
0,0,0,0,2333,1.478577549
0,0,0,0,5728,0.939430965
0,0,0,0,11500,0.894878706
1,2,1,0,3456,1.141452126
0,1,0,0,3750,0.012529992
0,0,1,1,3500,0.460725507
0,0,0,0,2557,0.003127443
0,0,0,0,4079,0.4375
0,0,0,0,4850,1.843949701
0,0,0,0,6999,0.812428571
0,0,0,0,7500,0.348886815
0,0,1,0,2500,0.5029988
0,0,0,0,11000,0.151986183
0,0,0,0,5200,0.702749471
0,0,0,0,5004,0.431368631
0,0,0,0,7180,0.414148447
0,0,0,0,5800,0.627822789
0,0,0,0,7800,0.37584925
0,0,0,0,1400,0
1,1,1,0,2800,0.313816494
0,0,0,0,2300,0.173402868
0,1,0,0,8900,0.251769464
0,0,0,0,20850,0.119083018
0,0,0,0,10777,0.476433476
0,1,0,0,10500,0.304637654
0,0,0,0,2500,0.723310676
0,0,0,0,6848,0.315812527
1,0,1,0,2200,0.009995457
0,0,0,0,5976,0.592103062
0,0,0,0,8494,0.034020012
0,0,0,0,7583,0.248417722
0,0,0,0,2000,0.31834083
0,0,0,1,3557,0.224283305
0,0,0,0,8050,0.256738293
0,0,0,0,10083,0.213109877
0,0,0,0,14166,0.136302675
0,0,0,0,2348,0.914857386
0,1,0,0,2916,0.310935893
0,0,0,0,12000,0.264227981
1,0,0,0,4375,0.157678245
0,0,0,0,9017,0.29563096
0,0,0,0,1351,0.196745562
0,0,0,0,5500,0.020359935
0,0,0,0,4583,0.545157068
0,0,0,0,5200,0.084599116
0,0,0,0,4790,0.388436652
0,0,0,0,6600,0.554915922
0,0,0,0,3000,0
0,0,0,0,3700,0.064577141
0,0,0,0,4906,0.699205217
0,0,0,0,9333,0.65170345
0,0,0,0,4260,0.232339826
0,0,0,0,13333,0.209539523
0,0,0,0,9000,0.685146095
0,0,0,0,7500,0.012931609
0,0,0,0,5541,0.299711296
0,0,0,0,5650,0.012387188
0,0,0,0,1700,0.014697237
0,0,0,0,4620,0.437351223
0,1,0,0,1836,0.238432226
0,0,0,0,2250,0.15104398
0,0,0,0,2000,1.434782609
0,0,0,0,9000,0.150205533
0,0,0,0,3608,0.012468828
0,0,0,0,1400,1.687366167
1,1,1,0,4566,0.540617473
0,0,0,0,2500,0.1247501
0,0,0,0,5600,0.19675058
0,1,0,0,1800,0.439755691
0,0,0,0,2370,0.735554618
0,0,0,0,7433,0.401668012
0,0,0,0,4000,0.253686578
0,0,0,0,6417,0.014802119
0,0,0,0,7578,0.220213749
0,0,0,0,6000,0.276620563
0,1,0,0,4417,0.785196922
0,1,0,0,9912,0.427216786
0,0,0,0,3908,0.306472244
0,1,0,0,5567,0.061422414
0,0,0,0,8500,0.302199741
0,0,0,0,1805,0.953488372
0,0,0,0,5732,0.028257457
0,0,0,0,4240,0.005187456
0,0,0,0,7000,0.139694329
0,0,0,0,5500,0.332303218
1,0,1,0,4710,0.482275525
0,0,0,0,4000,0.003999
0,0,0,0,1912,0.48771563
0,1,0,0,8000,0.478190226
1,3,1,1,2900,0.2964495
1,0,0,0,2000,0.261369315
0,0,0,0,5750,0.007998609
0,0,0,0,3091,0.68240621
0,0,0,0,4750,0.281414439
0,4,0,2,3725,0.441760601
0,0,0,0,9750,0.21915701
0,0,0,0,2000,0.323338331
0,0,0,0,6833,0.080187299
1,0,1,0,7500,0.062791628
0,0,0,0,6500,0.318874019
0,0,0,0,1,1756
0,2,0,0,6366,0.917543584
0,0,0,0,3000,0.007664112
1,1,0,0,5633,2.219737309
0,0,0,0,1614,0.634674923
0,0,0,1,4551,0.041959578
0,1,0,0,7500,0.385015331
0,1,0,0,6333,0.596621408
0,0,0,0,8461,0.006854172
0,1,0,0,8000,0.234095738
0,0,0,0,6975,0.418147936
0,0,0,0,5300,0.302395774
0,0,0,0,5916,0.357444651
1,0,1,1,6166,0.254256527
0,0,0,0,6895,0.199100928
1,0,0,0,5625,0.015108425
0,0,0,0,2500,0.037185126
0,0,0,0,9417,0.182522829
0,0,0,0,6400,0.483205749
0,0,0,0,2083,0.082053743
0,3,0,0,5500,0.316851482
0,0,0,0,10445,0.351426383
0,0,0,0,3000,0.008663779
0,0,0,0,6150,0.365306454
0,0,0,0,7031,0.496729238
1,0,0,0,4500,0.884470118
1,0,0,0,1850,1.473797947
0,2,0,0,4179,1.60215311
0,0,0,0,6417,0.249922094
0,0,0,0,4405,0.653881071
0,0,0,0,2250,1.055530875
0,0,0,0,5500,0.457734957
0,0,0,0,2037,0.031403337
0,1,0,0,4120,0.619267168
0,0,0,0,2531,0.533965245
0,0,0,0,5383,0.484398217
0,0,0,0,6000,0.158640227
0,0,0,0,13215,0.202103511
0,0,0,0,3800,0.104972376
0,0,0,0,6390,0.380691598
0,1,0,1,7416,0.370769853
0,0,0,0,8000,0.507061617
0,0,0,0,8300,0.226599205
0,1,0,0,7666,0.53749837
0,0,0,0,4272,0.267259537
0,0,0,0,7789,0.00012837
1,0,0,0,3417,0.160912815
1,1,0,0,14600,0.279980823
0,0,0,0,3165,0.238471257
0,0,0,0,9305,0.37567161
0,0,0,0,1750,0.288977727
0,0,0,0,4166,0.055915527
0,0,0,0,4000,0.300174956
0,0,0,0,10000,0.323067693
0,0,0,0,8362,0.287934952
0,0,0,0,11166,0.754365541
0,0,0,0,6400,0.087017653
0,0,0,0,11250,0.381654964
0,0,0,0,9500,0.365119461
0,0,0,0,7750,0.262804799
0,0,0,0,6000,0.37043826
0,0,0,0,3000,0.001332889
0,0,0,0,4916,0.005084401
0,0,0,0,11716,0.265853034
0,1,0,0,7000,0.186116269
0,0,0,0,7167,0.390764509
0,0,0,0,3400,0.155248456
0,0,0,0,6121,0.134433192
0,0,0,0,833,0.014388489
0,0,0,0,5000,0.372925415
0,0,0,0,6482,0.684559617
0,0,0,0,9000,0.248861238
0,0,0,0,7166,0.372540812
0,0,0,0,1864,0.010723861
0,0,0,0,1250,1.034372502
0,0,0,0,4500,0.732948234
0,0,0,0,9791,0.277165033
0,1,0,0,13829,0.662545192
0,0,0,0,6664,0.254913728
0,0,0,0,60200,0.028554343
0,0,0,0,6000,0.391101483
0,0,0,0,3500,0.363039132
0,0,0,0,21910,0.280407101
0,0,0,0,8683,0.282588669
0,0,0,0,5417,0.016795866
0,0,0,0,7435,0.012506724
0,1,0,0,3889,0.950642674
0,0,0,0,6400,0.320731136
0,1,0,0,3833,0.246739697
0,1,0,0,10000,0.252374763
0,0,0,0,11583,0.164019337
0,0,0,0,12753,0.099890231
0,0,0,0,3166,0.00252605
0,0,0,0,4585,0.117095508
0,1,0,0,11666,0.429330591
0,0,0,0,2500,0.162335066
1,0,0,0,5800,0.6536804
0,0,0,0,3500,0.138246215
0,0,0,0,10543,0.26991654
0,1,0,0,14595,0.389627295
1,0,0,0,16383,0.345825195
0,0,0,0,8600,0.575630741
0,0,0,0,2480,0.514308746
0,0,0,0,6250,0.507758759
0,0,0,0,5594,0.248972297
0,0,0,0,4000,0.278180455
0,3,0,0,4440,0.55618104
0,0,0,0,2806,0.730317064
0,0,0,0,3900,0.768520892
0,0,0,0,4076,0.018150601
0,0,0,0,6000,0.005165806
0,0,0,0,3200,0.304592315
0,0,0,0,6833,0.160813579
0,2,1,0,5800,0.104809516
0,0,0,0,10000,0.273972603
1,1,1,1,8000,0.526684164
0,0,0,0,8166,0.068935962
0,0,0,0,3800,0.002893975
0,1,0,0,3118,0.63353639
0,1,0,0,10743,0.684568131
0,0,0,0,4600,0.249076288
0,0,0,0,24090,0.362583537
0,0,0,0,5000,0.283543291
0,0,0,0,2440,0.196640721
0,0,0,0,4642,0.001938402
0,0,0,0,3903,0.129354508
0,0,0,0,6275,0.321542384
0,0,0,0,18694,0.363573148
0,0,0,0,2600,0.162629758
0,0,1,2,1587,0.498110831
0,1,0,0,4558,0.143671858
0,0,0,0,7916,1.333712265
0,1,0,0,5316,0.542411134
0,0,0,0,2435,0.100164204
0,0,0,0,11350,0.349572725
0,0,0,0,8303,0.152938343
0,0,0,0,6250,0.841945289
0,0,0,0,13586,0.248252006
0,0,0,0,9750,0.469695416
0,0,0,0,7666,0.226816225
0,0,0,0,6700,0.878525593
0,1,0,0,11400,0.478291378
0,0,0,0,3800,0.424098921
0,0,0,0,4100,0.151914167
0,0,0,0,6700,0.224294881
0,0,0,0,5000,0.49910018
1,0,0,0,14166,0.866732547
0,0,0,0,7144,0.158012596
0,0,0,0,5000,0.385322935
0,0,1,0,9335,0.282883462
0,0,0,0,4000,0.419895026
0,0,0,0,10895,0.450440529
0,0,0,0,5000,0.090381924
0,0,0,0,7000,0.254106556
0,0,0,0,8486,1.123247319
0,0,0,0,4150,0.23319682
0,1,0,0,3618,0.854103343
0,0,0,0,4083,0.602840353
0,0,0,0,6500,0.082448854
0,0,0,0,3330,0.451816271
0,0,0,0,6000,0.000499917
0,0,0,0,2700,0.048500555
1,3,1,0,3526,0.490218316
0,0,0,0,2400,1.034152436
0,0,0,0,2125,0.411100659
0,1,0,0,800,0.843945069
0,0,0,0,2286,0.090074333
0,0,0,1,7042,0.195229306
0,0,0,0,1000,1.412587413
0,0,0,0,4492,0.246160694
0,0,0,0,2396,0.027951606
0,0,0,0,9300,0.477690571
0,0,0,0,6436,0.01910828
0,0,0,0,8166,0.032692543
0,0,0,0,1200,0.737718568
0,0,0,0,4241,0.324611033
0,0,0,0,8200,0.44555542
0,0,0,0,8200,0.265089623
0,0,0,0,5833,0.432807679
0,1,0,0,4304,0.476190476
0,0,0,0,4000,0.313671582
0,0,0,0,4453,0.280197575
0,0,0,0,4400,0.643262895
0,0,0,0,9100,0.32941435
0,0,0,0,5000,0.099980004
0,0,0,0,7041,0.036921329
0,3,0,0,2500,0.276689324
0,0,1,0,5855,0.308230874
0,0,0,0,4000,0.155711072
0,0,0,0,20000,0.075146243
0,0,0,0,6000,0.353107815
0,0,0,0,5895,0.289518318
0,0,0,0,3280,0.563852484
0,0,0,0,8524,0.281642229
0,0,0,0,5166,0.450358041
0,0,0,0,3800,0.523546435
0,1,0,0,4600,0.673983917
0,0,0,0,2400,0.114119117
0,0,0,0,10000,0.216678332
0,1,0,0,8500,0.700270556
0,0,0,0,1332,0.048762191
0,0,0,0,10400,0.289779829
0,0,0,0,5500,0.141974187
0,0,0,0,4800,0.154551135
0,0,0,0,17666,0.105620649
0,0,0,0,13500,0.263461966
0,0,0,0,250,8.007968127
0,0,1,0,4200,0.133777672
0,0,0,0,3583,0.303013393
0,0,0,0,61000,0.31697841
0,0,0,0,2193,0.146763902
0,0,0,0,2243,0.589572193
0,0,0,0,3350,0.149209191
0,0,0,0,4700,0.123590725
0,0,0,0,4166,0.025917927
0,0,0,0,5199,0.343653846
0,0,0,0,9704,0
0,0,0,0,2500,2.699720112
0,1,2,0,1900,0.35297212
0,0,0,0,7000,0.010284245
0,0,0,0,2417,1.64846981
0,0,0,0,14999,0.643
0,0,0,0,12559,0.108598726
0,0,0,0,6100,0.107851172
0,0,0,0,5500,0.062897655
0,0,0,0,6500,0.196738963
0,0,0,0,9500,0.160825176
0,0,0,0,3175,0.468198992
0,0,0,1,3000,0.362545818
0,1,0,0,9265,0
0,0,0,0,10432,0.282181539
0,0,0,0,5200,0.16900596
0,0,0,0,4000,0.549862534
0,0,0,0,2000,0.227886057
0,0,0,0,4800,0.135388461
0,0,0,0,7104,0.055031668
0,0,0,0,6383,0.558740602
0,0,0,0,5577,0.108461814
0,0,0,0,5952,0.378128675
0,0,0,0,4054,0.534155364
0,0,0,0,7500,0.583655513
0,1,1,0,4500,0.154187958
1,0,0,0,9166,0.260608705
0,0,0,0,3490,0.000572902
0,0,0,0,5300,0.159026599
0,0,0,0,6852,0.208084051
0,0,0,0,9058,0.255326195
0,4,0,0,7286,0.148483601
0,0,0,0,2400,0
0,0,0,0,2568,0.051771117
0,0,0,0,5000,0.49730054
0,0,0,1,2300,0.337244676
0,0,0,0,10833,0.218109655
0,0,0,0,4700,0.380131887
0,0,0,0,4000,0.234941265
0,0,0,0,1833,0.852235551
0,0,0,0,5000,0.943611278
0,0,0,0,8333,0.504559635
1,1,0,0,3400,0.900911497
0,0,0,0,8000,0.361329834
0,1,0,0,9416,0.544228523
0,0,0,0,4985,0.120938628
0,0,0,0,4016,0.327109783
0,0,0,0,3500,0.007997715
0,1,0,2,3000,0.142285905
0,0,2,1,2833,0.270289344
0,0,0,0,6800,0.391854139
0,0,0,0,9729,0.439362795
1,0,0,0,1600,0.106808245
0,0,0,0,2,364
0,0,0,0,23033,0.420291743
0,0,0,0,4800,0.61966257
0,0,0,0,6090,0.222951896
0,0,0,0,3500,0.3041988
0,0,0,0,8583,0.65971575
0,0,0,0,15000,0.355376308
0,0,0,0,3123,0.004481434
0,0,0,0,4200,0.435848607
0,2,0,0,7750,0.827377113
0,0,0,0,4200,0.318019519
0,0,0,0,9000,0.165314965
0,0,0,1,7600,0.310222339
0,0,0,0,3500,0.18566124
0,0,0,0,4400,0.732788003
0,0,0,0,17860,0.286938021
0,0,0,0,13333,0.276211189
0,0,0,0,12999,0.443923077
0,0,0,0,4800,0.409914601
0,0,0,0,10000,0.00419958
0,0,0,0,1806,0.595462092
0,2,1,2,2720,0.137081955
0,0,0,0,5500,0.562443192
0,0,0,0,9914,0.750680787
0,0,0,1,4073,0.194158076
0,0,0,0,9500,0.278075992
1,0,0,0,12700,0.501614046
0,1,0,0,1971,0.913286004
0,0,0,0,7043,0.481544577
0,0,0,0,8690,0.357151076
0,0,0,0,6400,0.357756601
0,0,0,0,11708,0.243744128
0,0,0,0,9500,0.183349121
0,0,0,0,10000,0.150484952
0,0,0,0,6500,0.24042455
0,0,0,0,4000,0.233691577
0,0,0,0,5051,0.149445764
0,0,0,0,4184,0.290083632
0,0,0,0,2472,0.211888395
0,1,0,0,1900,0.067859022
0,0,0,0,4000,0.555111222
0,1,0,0,10000,0.206479352
0,0,0,0,1500,1.862758161
0,0,0,0,3071,0.120768229
0,0,0,0,2575,0.630046584
0,0,0,0,3000,0.214595135
0,0,0,0,2500,0.716513395
0,0,0,0,10772,0.360159658
0,0,0,0,7833,0.3118458
0,0,0,0,2566,0.36540709
0,0,0,0,10500,0.01371298
0,0,0,0,8395,0.342544069
0,1,0,0,25000,0.15199392
0,2,0,0,4000,0.381154711
0,0,0,0,5250,0.007617597
0,6,1,2,3800,0.521441726
0,0,0,0,3500,0.093687518
0,0,0,0,4052,0.418702196
0,0,1,0,3325,0.302766085
0,0,0,0,3500,0.431305341
0,0,0,0,7210,0.37942033
0,0,0,0,12260,0.425821711
0,0,0,0,12667,0.192690243
0,0,0,0,6915,0.376373626
0,1,0,0,10800,0.293398759
0,0,0,0,5000,1.042791442
0,0,0,0,3500,0.10996858
0,0,0,0,2500,0.00119952
0,0,0,0,4091,0.311583578
0,0,0,0,2719,0.903676471
0,0,0,0,5000,0.00119976
0,1,0,0,5800,0.009998276
0,0,0,0,10500,0.024569089
0,0,0,0,2000,0.214392804
0,0,0,0,14500,0.359768292
0,5,1,0,14239,0.664255618
0,0,0,0,7671,0.012643379
1,0,1,4,6727,0.237812128
0,0,0,0,10933,0.626394732
0,0,0,0,1716,0.499126383
0,0,0,0,3600,0.205498473
0,0,0,0,1,37.5
0,0,0,0,820,0.633373934
0,0,0,0,6081,0.410062479
0,0,0,0,9752,0.286681021
0,0,0,0,4482,0.004461298
0,0,0,0,4694,0.196592119
0,1,0,0,4000,0.458135466
0,0,0,0,9752,0.180969958
0,4,1,0,6250,0.437849944
0,0,0,0,9700,0.486238532
1,98,98,98,2700,0
0,0,0,0,3310,0.120809423
0,0,0,0,3750,0.178619035
0,0,0,0,2000,0.367816092
0,0,0,0,7591,0.020152792
0,1,0,0,5070,0.50857819
0,0,0,0,5893,0.33847981
0,0,0,0,1917,0.003128259
0,0,0,0,15030,0.198656111
0,0,0,0,2836,0.243919633
0,0,0,0,12815,0.26045568
0,5,0,0,11000,0.194618671
0,0,0,0,4225,0.264079508
0,0,0,0,1,0
0,0,0,0,2253,0.41393079
0,0,0,0,3900,0.371699564
0,0,0,0,2900,0.505687694
0,0,0,0,7667,0.001825769
0,0,0,0,6716,1.054041983
0,0,0,0,4600,0.274722886
0,0,0,0,2400,0.91878384
0,0,0,0,4416,0.17953362
0,0,0,0,3441,0.230679837
0,0,0,0,6000,0.578070322
0,0,0,0,5166,0.003870718
0,0,0,0,2713,0.527266028
0,0,0,0,30000,0
0,0,0,0,11666,0.335904688
0,3,0,0,6780,0.112225335
0,0,0,0,372,14.01876676
1,1,1,0,10000,0.258874113
0,0,0,0,11750,0.432814229
1,1,0,0,1781,0.569584736
0,0,0,0,55000,0.262722496
0,0,1,0,14516,0.613832059
0,1,0,0,5252,0.087569008
0,0,0,0,2000,1.861569215
0,0,0,0,1500,0.709526982
0,0,0,0,12000,0.004916257
0,0,0,0,7900,0.559043159
0,0,0,0,1500,0.566289141
0,0,0,0,10300,0.718473935
0,0,0,0,4333,0.459160129
0,1,0,0,1107,0.088447653
0,0,0,0,5600,0.001606856
0,0,0,0,5000,0.00979804
0,0,0,0,6750,0.325581395
0,0,0,0,2000,0.75812094
0,0,0,0,6649,0.163458647
0,0,0,0,9216,0.021265054
0,0,1,0,6700,0.252201164
0,1,0,0,3750,0.048520395
1,1,0,4,3750,0.428419088
1,3,0,3,1800,0.801221544
0,0,0,0,3300,0.213268706
1,0,0,1,3041,0.041420118
0,0,0,0,6500,0.512998
0,0,0,0,7500,0.134648714
0,0,0,0,2452,0.01793722
0,0,0,0,5917,0.632308212
0,0,0,0,4166,0.069114471
0,0,0,0,9466,0.157283194
0,0,0,0,5400,0.537307906
0,0,0,0,13000,0.074071225
0,0,0,0,12400,0.382146601
0,0,0,0,8966,0.323073492
0,0,0,0,4166,1.083273338
0,0,0,1,7500,0.173443541
0,0,0,0,5800,0.848819169
0,0,0,0,11250,0.43258377
0,0,0,0,8000,0.422447194
0,0,0,0,3501,0.09737293
0,0,0,0,8333,0.001079914
1,1,0,0,2836,0.967923863
0,0,0,0,3740,0.716118685
0,0,0,0,8175,0.043175147
0,1,0,0,2660,0.191657272
0,0,0,0,1200,0
0,0,0,0,4317,0.14775359
0,0,0,0,5598,0.327737096
0,0,1,0,4100,0.427944404
0,0,0,1,5000,0.082983403
1,1,0,0,6880,0.367097806
0,0,0,0,4300,0.363636364
0,0,0,0,2270,1.225011008
0,0,0,0,3500,0.057983433
0,0,0,0,5000,0.816436713
1,0,1,2,3700,0.025398541
0,0,0,0,5769,0.353206239
0,0,0,0,8004,0.765896315
0,0,0,0,6300,0.282177432
0,0,0,0,7000,0.346379089
0,0,0,0,2800,0.096394145
0,0,0,0,4166,0.308615311
0,0,0,0,9000,0.203310743
0,0,0,0,8000,0.121859768
0,0,0,0,10000,0.02849715
0,0,0,0,3800,0.361220731
0,1,0,0,6800,0.14130275
0,0,0,0,4000,0
0,0,0,0,8442,0.179793912
0,0,0,0,6513,0.423549278
0,0,0,0,3950,0.294355859
0,0,0,0,3333,0.692561488
1,1,1,0,6600,0.642629905
0,0,0,0,8100,0.222071349
0,0,0,1,6700,0.050887927
0,1,0,0,3972,0.235086836
0,0,0,0,5000,0.228154369
0,0,0,0,2000,1.404297851
0,0,0,0,8857,0.182433958
0,0,0,0,10500,0.322921627
0,0,0,0,7813,0.58369593
1,0,0,1,5147,0.492424242
0,0,0,0,3500,0.558411882
0,0,0,0,4705,0.129409265
0,1,0,0,8970,0.360940809
0,0,0,0,14800,0.008918316
0,0,0,0,5793,0.571108043
0,0,0,0,6016,0.000830979
0,0,0,0,2380,0.114237715
0,0,0,1,1776,0.03263928
0,0,0,0,8333,0.400887929
0,0,0,0,16000,0.332041747
0,0,0,0,2750,0.186841149
0,1,2,0,4050,0.196000987
0,0,0,0,6833,1.409716125
0,0,0,0,7526,0.838448253
0,0,0,0,8500,0.177037996
0,0,0,0,4000,0.018495376
0,0,0,0,7083,0.133116883
0,0,0,0,3085,0.195398574
0,0,0,0,10995,0.1026737
1,0,0,0,2900,0
0,0,0,0,8483,0.52310231
1,4,0,0,9000,0.378735696
0,0,0,0,5000,0.958208358
0,0,0,0,5885,0.122324159
0,0,0,0,925,0.176025918
0,2,1,1,5347,0.020381451
0,0,0,0,4000,0.195701075
0,0,0,0,5666,0.494088583
0,0,0,0,12392,0.144113613
0,0,0,0,5966,0.224233283
0,0,0,0,11000,0.174802291
0,0,0,0,2214,0.007223476
0,0,0,0,2500,0.142343063
0,0,0,0,8000,0.514185727
0,0,0,0,2988,0.010705922
0,0,1,0,5217,0.370256803
0,0,0,0,2955,0.166102842
0,0,0,0,15834,0.005178402
0,0,0,0,9000,0.375291634
0,0,0,0,5000,0
0,2,0,0,8050,0.568128183
0,0,0,0,3500,0.327049414
0,0,0,0,1100,0.017257039
0,0,0,0,4800,0.564257446
0,0,0,0,11416,0.066129456
0,0,0,0,10300,0.514124842
0,0,0,0,9609,0.401873049
0,1,0,0,14866,0.291383601
0,0,0,0,11000,0.470048177
0,0,0,0,2701,0.002220577
0,0,0,0,790,2.777496839
0,0,0,0,5000,0.553889222
0,0,0,0,5833,0.73225917
0,0,0,0,4666,0.389115063
0,0,0,0,21730,0.090883991
1,2,2,2,8050,0.200471991
0,0,0,0,12000,0.145237897
0,0,0,0,7000,0.001142694
0,0,0,0,3652,0.624692034
0,0,0,0,2250,1.065304309
0,1,0,0,2166,0.133364098
0,0,0,0,7595,0.1828594
0,0,0,0,3200,0.226804124
0,0,0,0,3200,0.648859731
0,0,0,0,3750,0.188216476
0,0,0,0,600,3.214642263
0,0,0,0,6000,0.410598234
0,1,0,0,8000,0.652793401
0,0,0,0,3000,0.395201599
0,0,0,0,5700,0.008594983
0,2,0,0,1250,3.45243805
0,0,0,0,3500,0.459297344
1,2,1,3,2833,0.90261115
0,1,0,0,3000,1.110963012
1,0,0,0,2500,0.149140344
0,0,0,0,4178,0.005982292
0,0,0,0,5999,0.349833333
0,0,0,0,3900,0.6885414
0,0,0,0,16042,0.078538927
0,0,0,0,7000,0.358805885
0,0,0,0,3100,0
0,0,0,0,7227,0.197565025
0,0,0,0,8500,0.073167863
1,2,0,0,6500,0.547761883
0,2,0,0,9095,0.15028584
0,2,0,0,8000,0.316710411
0,0,0,0,862,0.117033604
0,0,1,0,5133,0.063498247
0,0,0,0,1122,0.002671416
0,0,0,0,7790,0.667821846
0,0,0,0,5200,0.003653144
0,0,0,0,3400,0.396354014
0,0,0,0,12700,0.310054326
0,0,0,0,6333,0.393590148
0,0,0,0,7000,0.36909013
0,0,0,0,5313,0.003763643
0,0,0,0,4000,0.182954261
0,0,0,0,6000,0.31778037
0,0,0,0,5250,0.011997715
0,0,0,0,1100,0.248864668
0,0,0,0,5833,0.465546795
0,0,0,0,3750,0.413489736
0,0,0,0,3000,1.41586138
0,0,0,0,4300,0.796093932
0,0,0,0,5000,0.00259948
0,0,0,0,5003,0.226219025
0,0,0,0,10833,0.118515784
0,0,0,0,3500,0.440159954
0,0,0,0,6000,0.03016164
0,0,0,0,1614,0.678018576
1,0,0,1,5183,0.427854938
0,1,0,1,4667,0.266495287
0,0,0,0,25000,0.263589456
0,0,0,0,4333,1.51545916
0,0,0,0,2100,0.04854831
0,0,0,0,5550,0.187713925
0,0,0,0,1480,0.129642134
1,2,1,2,2779,0.305395683
0,0,0,0,25000,0.130234791
0,0,0,0,5071,0.76123817
0,0,0,0,6800,0.156888693
0,0,0,0,3333,0
0,0,0,0,4940,0.52499494
0,0,0,0,4400,0.389911384
1,1,0,0,1600,0.26296065
0,1,0,0,10500,0.255594705
0,0,0,0,16000,0.400099994
0,1,0,0,8983,0.255676759
0,1,0,3,4950,0.218541709
0,0,0,0,3400,0.242281682
0,0,0,0,14593,0.257091956
0,0,0,0,5100,0.00235248
0,0,0,0,13500,0.298644545
0,0,0,0,3000,0.002999
0,1,1,0,7083,0.659090909
0,0,0,0,2539,0.208661417
0,1,1,0,16083,0.259947774
0,0,0,0,8692,0.374094099
0,0,0,0,4450,0
0,2,1,0,12500,0.358771298
0,2,0,0,2500,0.944422231
0,0,0,0,2916,0.518683579
0,0,0,0,2000,0.073963018
0,0,0,0,4350,0.199954034
0,0,0,0,6000,0.375937344
0,0,0,0,5272,0.225298691
1,6,1,2,3050,1.433628319
