Age,Income,CCAvg,Mortgage,CD Account,Personal Loan
38,182,2.60,0,1,1
62,19,0.20,0,0,0
59,85,3.40,0,1,1
49,90,1.40,0,0,0
57,59,3.70,134,0,0
64,84,2.00,0,0,0
47,95,3.90,0,0,1
30,13,0.90,0,0,0
42,88,0.80,0,0,0
53,34,0.60,0,0,0
50,11,0.60,0,0,0
62,80,1.70,0,0,0
34,41,1.33,0,0,0
47,90,0.80,0,0,0
62,93,3.00,0,1,1
61,81,1.90,0,0,0
59,60,2.80,0,0,0
47,39,0.60,0,0,0
65,22,0.70,0,0,0
56,32,0.80,79,0,0
56,28,1.20,0,0,0
31,35,1.00,0,0,0
61,154,7.50,351,1,1
42,189,7.60,0,0,0
44,40,1.90,84,0,0
47,88,1.70,0,0,0
30,124,0.60,0,0,0
62,23,0.30,0,0,0
56,23,0.70,0,0,0
25,139,2.00,0,0,0
53,173,2.70,427,0,1
26,42,1.30,153,0,0
59,161,2.90,160,0,0
62,28,0.70,0,0,0
58,191,5.20,194,0,1
40,42,0.30,106,0,0
35,81,4.00,0,0,0
51,175,0.70,312,0,1
41,82,0.10,0,0,0
51,53,1.80,0,0,0
27,142,5.50,0,0,1
46,42,1.90,0,0,0
46,64,2.90,189,0,0
31,90,1.30,0,0,0
58,44,0.80,0,0,0
42,29,0.30,0,0,0
59,93,1.60,0,0,0
54,69,1.40,132,0,0
35,82,1.70,0,0,0
34,180,6.50,0,1,1
46,13,0.70,0,0,0
52,72,0.00,178,0,0
55,54,1.70,0,0,0
34,104,4.60,0,0,0
57,44,1.90,157,0,0
45,40,0.20,0,1,0
29,190,4.50,246,0,0
49,64,2.60,0,0,0
36,9,0.30,99,0,0
57,38,0.70,0,0,0
25,72,2.60,0,0,0
43,82,5.20,79,0,0
27,48,1.60,119,0,0
54,82,2.60,294,0,0
53,14,1.00,83,0,0
55,162,2.90,0,0,0
43,54,1.70,0,0,0
35,90,0.00,0,0,0
59,64,1.70,0,0,0
42,65,2.10,0,0,0
51,113,6.30,0,0,0
57,38,2.10,0,0,0
39,65,1.50,0,0,0
53,39,1.50,0,0,0
31,174,6.70,0,0,0
33,59,1.75,0,0,0
38,43,1.70,0,0,0
47,24,0.10,0,0,0
63,50,0.00,166,0,0
44,68,3.70,0,0,0
61,61,2.00,0,0,0
52,21,0.50,0,0,0
59,21,0.50,0,0,0
56,31,1.30,0,0,0
58,70,0.70,0,0,0
30,25,1.00,135,0,0
42,78,1.00,0,0,0
51,19,0.20,0,0,0
60,23,0.30,0,0,0
30,40,0.80,0,0,0
49,22,0.30,0,0,0
26,71,1.80,0,0,0
36,58,3.60,0,0,0
65,75,2.20,0,0,0
27,40,2.00,110,0,0
60,155,1.50,0,0,1
32,83,2.20,0,0,0
46,99,1.10,0,0,0
60,59,0.00,0,0,0
28,53,2.40,0,0,0
50,11,0.20,0,0,0
52,179,4.20,0,0,1
29,71,1.75,0,0,0
30,85,2.10,0,0,0
42,49,2.10,0,0,0
32,122,1.30,0,0,0
40,171,3.30,0,0,0
49,138,2.20,0,0,1
53,8,0.40,0,0,0
42,59,0.40,0,0,0
38,49,2.80,0,0,0
60,92,2.00,0,0,0
27,75,0.00,0,0,0
61,60,2.80,0,0,0
27,41,1.70,0,0,0
45,40,0.60,0,0,0
41,81,0.40,146,0,0
44,52,0.80,196,0,0
38,25,1.00,0,0,0
39,139,3.40,353,0,0
48,54,1.20,0,0,0
47,81,2.90,0,0,0
64,73,2.20,0,0,0
27,30,1.00,0,0,0
66,59,2.40,0,0,0
43,21,1.50,0,0,0
34,65,0.70,104,0,0
28,41,1.10,161,0,0
52,52,0.10,121,0,0
45,84,1.10,180,0,0
24,135,7.20,0,0,0
39,18,0.20,0,0,0
40,34,0.70,0,0,0
30,85,1.80,0,0,0
49,23,1.40,0,0,0
53,65,2.80,0,0,0
56,195,2.90,0,0,0
50,40,2.60,89,0,0
53,141,0.20,0,0,1
60,95,0.70,322,0,0
58,23,1.30,131,0,0
43,82,1.80,0,0,0
46,53,1.90,0,0,0
29,10,0.40,87,0,0
56,75,1.90,125,0,0
48,23,0.40,122,0,0
61,133,2.60,0,0,0
41,129,3.40,0,0,0
35,85,0.10,131,0,0
48,168,2.80,308,0,0
43,83,2.00,0,0,0
37,52,1.10,0,0,0
47,114,0.60,0,1,0
29,81,2.90,0,0,0
63,32,1.50,0,0,0
43,63,2.10,0,0,0
57,70,1.60,0,0,0
55,20,0.30,0,0,0
47,138,3.30,0,0,0
58,63,1.60,0,0,0
53,85,1.30,118,0,0
59,180,6.50,0,1,1
46,80,2.00,0,0,0
41,53,0.70,0,0,0
46,72,1.70,75,0,0
44,123,5.90,0,1,1
44,91,0.80,0,0,0
50,148,6.80,0,0,0
51,163,1.30,0,0,1
55,28,0.10,149,0,0
37,193,8.60,0,0,0
34,22,0.90,0,0,0
59,74,0.70,0,0,0
45,70,1.90,0,0,0
30,11,0.10,0,0,0
32,61,2.60,0,0,0
61,41,0.80,0,0,0
54,108,1.90,0,0,1
35,23,1.10,0,0,0
63,135,3.80,183,0,1
66,30,0.70,86,0,0
48,144,3.50,0,0,1
60,139,0.40,0,0,1
41,143,2.70,209,0,1
31,44,1.20,0,0,0
58,49,2.50,0,0,0
67,75,0.10,182,0,0
35,43,0.30,0,0,0
40,59,0.50,0,0,0
42,154,4.90,0,1,1
44,75,0.70,0,0,0
47,75,2.60,0,0,0
59,88,1.60,278,0,0
29,91,3.40,0,0,1
36,11,0.67,0,1,0
47,22,0.40,0,0,0
55,49,0.80,220,0,0
41,140,3.50,342,0,0
51,99,2.40,0,0,0
26,82,2.50,199,0,0
33,10,1.00,81,0,0
30,109,2.20,103,0,0
30,45,1.30,0,0,0
45,93,1.70,0,0,0
40,89,3.90,216,1,1
42,39,1.00,132,0,0
50,21,0.20,89,0,0
62,31,0.20,0,0,0
63,31,0.50,0,0,0
43,52,2.20,0,0,0
49,13,0.90,0,0,0
51,21,0.40,76,0,0
61,50,1.70,189,0,0
43,81,0.20,0,0,0
43,74,1.90,0,0,0
61,89,0.50,0,0,0
35,82,0.90,0,0,0
59,88,1.90,0,0,0
40,61,2.10,0,0,0
61,139,3.90,0,0,0
48,29,1.30,0,0,0
37,51,2.10,0,0,0
56,58,1.80,241,0,0
35,21,1.40,125,0,0
35,43,1.67,0,0,0
40,104,1.80,0,0,0
50,9,0.50,98,0,0
49,39,1.90,0,0,0
46,89,2.70,0,1,0
64,21,0.30,0,0,0
60,173,3.10,0,0,1
45,29,0.30,105,0,0
52,43,0.20,0,0,0
58,30,0.40,0,0,0
54,39,0.10,0,0,0
48,83,0.40,248,0,0
51,58,0.70,223,0,0
53,8,0.50,0,0,0
57,39,1.00,0,0,0
43,204,8.80,0,0,0
37,45,1.80,0,0,0
32,111,3.80,0,0,0
34,83,2.00,148,0,0
54,83,3.00,0,0,0
62,115,2.80,202,0,0
56,60,1.80,227,0,0
39,53,1.80,0,0,0
32,134,3.30,0,0,0
50,91,0.80,0,0,0
27,91,0.20,0,0,0
37,128,3.90,0,0,0
60,78,4.40,0,0,0
43,161,7.60,464,0,0
62,60,2.20,0,0,0
39,161,4.10,509,0,0
34,40,2.00,0,0,0
46,68,0.20,0,0,0
46,74,0.70,0,0,0
51,55,2.00,93,0,0
44,145,3.50,0,0,0
60,24,1.50,0,0,0
65,10,0.80,0,0,0
58,138,3.90,0,0,0
37,63,2.10,0,0,0
52,54,0.10,0,0,0
42,62,0.90,0,0,0
54,81,0.10,0,0,0
54,61,3.00,0,0,0
51,68,1.60,0,0,0
59,78,2.80,0,0,0
41,165,7.60,157,0,0
43,48,2.20,0,0,0
52,155,7.20,0,0,1
52,158,3.70,251,0,1
57,52,1.40,0,0,0
53,18,0.80,0,0,0
58,42,1.70,0,0,0
59,18,0.20,0,0,0
57,40,0.30,0,1,0
27,44,0.60,0,1,0
42,11,0.20,87,0,0
52,194,5.70,0,0,1
49,108,2.40,0,0,0
47,12,0.50,0,0,0
45,19,1.50,94,0,0
25,150,6.33,0,0,0
47,89,1.90,0,0,0
44,83,3.80,0,0,0
30,79,2.00,0,0,0
63,102,3.40,0,0,0
50,155,7.30,0,0,0
40,138,3.50,0,0,0
56,51,1.70,0,0,0
39,80,1.80,86,0,0
42,135,3.30,0,1,0
28,34,1.50,162,0,0
26,195,6.33,0,1,1
58,62,2.20,217,1,0
38,173,3.30,243,0,0
23,149,7.20,0,0,0
53,20,0.20,131,0,0
54,42,2.50,0,0,0
42,28,0.60,0,0,0
54,95,1.90,0,0,0
66,95,0.00,0,0,0
46,34,0.10,124,0,0
63,191,4.30,205,0,1
63,41,1.50,173,0,0
58,150,7.40,481,0,0
65,91,0.00,146,0,0
35,84,2.20,0,0,0
33,73,3.40,140,0,0
43,122,0.30,0,0,0
30,73,2.60,133,0,0
61,20,0.30,0,0,0
49,130,1.10,281,1,1
52,85,3.40,0,0,1
45,134,3.30,0,0,0
64,98,1.80,80,0,0
26,54,1.60,0,0,0
35,41,2.00,0,0,0
45,128,6.00,0,0,1
44,132,2.60,308,0,1
34,188,2.90,0,0,1
65,170,6.10,0,1,1
32,14,0.90,111,0,0
41,93,2.80,0,0,0
52,79,2.70,0,0,0
35,79,2.20,0,0,0
51,62,1.80,119,0,0
30,95,0.20,0,0,0
58,60,1.30,0,0,0
49,75,1.50,0,0,0
63,85,0.10,0,0,0
40,143,4.10,0,0,0
27,34,2.00,112,0,0
38,44,1.70,0,0,0
52,31,0.90,151,0,0
49,13,0.80,111,0,0
59,52,1.50,0,0,0
32,42,0.20,102,0,0
30,102,2.10,139,0,0
64,143,6.40,0,1,1
59,10,0.70,0,0,0
62,44,1.10,0,0,0
61,158,6.00,306,1,0
53,12,1.00,0,0,0
51,59,1.20,139,0,0
55,92,1.90,0,0,0
36,82,2.80,0,0,0
44,44,0.00,0,0,0
26,182,3.20,0,0,1
54,121,0.40,0,0,0
35,38,1.70,0,0,0
34,92,2.70,0,1,0
28,53,1.60,0,0,0
32,45,2.30,83,0,0
38,63,3.60,0,0,0
53,181,8.10,0,0,0
26,184,4.20,577,1,1
45,33,0.50,136,1,0
58,22,0.20,0,0,0
59,99,2.70,0,0,0
45,44,1.00,193,0,0
64,101,3.40,0,0,0
30,32,2.00,0,0,0
40,59,2.67,0,0,0
61,25,0.50,0,0,0
40,140,5.60,0,0,1
40,29,0.75,0,0,0
43,35,0.70,0,0,0
39,141,6.30,0,1,1
35,75,2.00,79,0,0
38,58,2.80,0,0,0
67,41,1.10,0,0,0
55,42,2.00,196,0,0
28,55,1.10,0,0,0
30,18,0.30,84,0,0
59,75,2.30,0,0,0
26,85,2.50,0,0,0
52,43,1.10,0,0,0
40,149,3.90,319,0,0
31,25,1.00,0,1,0
50,19,0.40,103,0,0
27,18,0.40,0,0,0
64,13,0.60,0,0,0
34,41,2.40,0,0,0
30,139,4.30,0,0,0
39,62,2.33,131,1,0
34,51,2.00,130,0,0
40,71,3.00,272,0,0
33,145,2.70,0,0,1
38,45,1.20,138,0,0
42,53,1.90,0,0,0
37,64,1.50,0,0,0
33,39,0.80,0,0,0
60,38,2.20,0,0,0
28,85,2.50,0,0,0
45,61,2.70,0,0,0
56,23,1.20,127,0,0
53,122,2.40,330,0,0
37,72,0.70,0,0,0
47,123,7.30,0,0,0
58,40,1.60,0,1,0
52,62,2.80,0,0,0
46,113,3.30,0,0,0
52,81,3.80,0,0,0
24,59,1.60,0,0,0
57,25,0.70,103,0,0
66,25,0.60,0,0,0
30,14,0.50,0,0,0
48,19,0.10,0,0,0
63,61,2.50,0,0,0
48,21,0.10,0,0,0
34,44,1.33,0,0,0
60,42,1.50,0,0,0
55,52,1.40,207,0,0
50,112,0.00,0,0,0
29,34,0.40,0,0,0
61,83,1.70,245,0,0
50,24,0.40,137,0,0
37,71,1.70,0,0,0
64,181,2.30,0,1,1
43,75,0.20,102,0,0
39,153,3.00,0,0,0
23,75,1.80,0,0,0
34,19,0.40,0,0,0
29,31,1.50,0,0,0
33,178,8.50,0,1,1
60,65,1.50,220,0,0
49,8,0.30,97,0,0
54,92,1.10,0,0,0
59,145,1.80,198,0,1
42,85,3.70,272,0,0
62,149,4.70,0,0,0
63,9,0.60,100,0,0
57,164,3.80,422,1,1
61,40,0.50,100,0,0
35,54,2.50,0,0,0
26,164,4.00,301,0,1
33,140,4.60,0,0,0
31,18,0.40,0,0,0
51,12,1.00,0,0,0
55,140,2.70,0,0,0
38,24,0.80,0,0,0
38,60,1.80,0,0,0
53,50,0.80,0,0,0
62,44,1.90,0,0,0
35,51,2.20,110,0,0
46,34,1.30,116,0,0
60,33,0.50,0,0,0
63,63,1.50,0,0,0
43,22,0.00,0,0,0
33,104,3.60,0,0,1
43,75,0.30,0,0,0
62,75,1.70,0,0,0
48,62,3.60,83,0,0
38,48,1.80,169,0,0
36,73,2.80,0,0,0
49,135,1.40,82,0,0
61,61,2.20,117,0,0
49,78,2.00,0,0,0
59,40,0.90,0,0,0
30,44,0.20,0,0,0
44,45,2.50,0,0,0
67,18,0.40,0,0,0
59,53,2.30,174,0,0
37,11,0.10,0,0,0
50,38,0.60,0,0,0
56,28,1.50,0,1,0
29,35,0.30,88,1,0
55,81,1.70,171,0,0
48,90,0.80,205,0,0
32,115,4.00,0,0,0
47,78,0.20,0,0,0
46,30,1.90,0,0,0
33,39,0.80,0,0,0
39,69,0.10,0,0,0
60,29,0.20,79,0,0
39,54,2.20,0,0,0
34,60,2.80,0,1,0
55,99,0.10,0,0,0
67,51,2.20,0,0,0
40,53,0.50,0,1,0
44,111,5.30,0,0,1
56,79,0.80,302,0,0
50,90,2.80,0,0,0
31,18,0.30,124,0,0
66,73,2.40,0,0,0
43,59,0.80,91,0,0
58,40,0.30,0,0,0
33,41,1.50,0,1,0
33,53,2.10,0,0,0
32,128,4.33,0,0,0
55,145,6.00,0,0,1
25,35,1.00,0,0,0
40,28,0.80,0,0,0
54,155,1.00,256,0,0
36,195,3.00,0,0,0
35,50,2.20,0,0,0
44,48,0.80,0,0,0
38,81,3.60,0,0,0
30,50,1.50,0,0,0
39,21,0.20,0,0,0
35,142,0.00,0,0,0
41,64,0.40,0,0,0
56,91,3.00,0,0,0
52,74,2.60,0,0,0
29,182,3.70,0,0,1
38,82,2.67,0,0,0
51,45,2.60,0,0,0
45,85,3.20,0,0,0
51,133,0.60,328,0,0
53,22,0.50,0,0,0
50,24,0.50,0,0,0
59,38,2.20,178,1,0
57,80,0.00,0,0,0
45,33,0.50,108,0,0
27,41,1.80,147,0,0
40,90,1.10,0,0,0
39,89,2.80,153,0,0
26,8,0.90,0,0,0
27,85,1.90,0,0,0
55,53,1.70,0,0,0
64,20,0.10,0,0,0
41,9,1.00,0,0,0
46,25,0.60,0,0,0
43,114,1.70,0,0,0
24,41,1.00,0,0,0
29,49,2.10,0,0,0
58,12,0.70,0,0,0
45,50,2.50,0,0,0
53,30,0.20,0,0,0
45,32,0.60,77,0,0
32,41,2.00,0,0,0
56,25,0.10,0,0,0
31,29,0.30,0,0,0
29,50,1.70,0,0,0
48,79,0.70,0,0,0
36,110,3.80,0,0,0
36,40,1.67,129,0,0
41,18,0.60,0,0,0
48,48,0.30,0,0,0
27,40,1.00,0,0,0
33,19,1.00,92,0,0
31,35,1.33,131,0,0
48,133,3.10,0,0,1
59,19,0.50,0,0,0
41,83,2.67,0,0,0
42,39,2.10,0,0,0
62,38,0.50,0,0,0
62,63,2.50,0,0,0
51,85,2.00,0,0,0
48,14,1.00,0,0,0
56,64,1.50,0,0,0
62,124,3.80,405,0,0
53,20,0.20,0,1,0
62,33,0.10,0,0,0
28,80,2.50,0,0,0
61,35,0.20,0,0,0
48,74,0.70,0,0,0
50,32,0.70,0,0,0
58,73,0.70,241,0,0
53,41,0.80,0,0,0
65,18,1.50,0,0,0
27,28,1.50,0,0,0
50,64,2.67,0,0,0
50,44,0.70,192,0,0
41,109,1.00,0,0,0
43,71,0.30,179,0,0
55,79,1.10,0,0,0
33,30,1.00,0,0,0
44,82,0.40,0,0,0
47,101,2.00,270,0,0
43,13,0.10,0,1,0
59,59,1.40,0,0,0
65,64,1.50,0,0,0
28,188,4.50,0,0,0
58,28,0.30,148,0,0
33,120,4.20,76,0,1
24,131,5.40,0,0,0
46,19,0.50,97,0,0
26,44,1.30,0,0,0
47,49,2.20,0,0,0
32,99,4.50,249,0,0
58,95,3.00,0,0,0
32,81,1.80,0,0,0
46,73,0.80,264,1,0
35,193,6.50,0,0,0
53,115,0.50,0,0,1
55,41,0.60,0,0,0
63,80,1.70,0,0,0
45,90,1.10,0,0,0
58,41,0.20,81,0,0
50,102,6.30,0,0,0
37,59,1.50,0,0,0
25,69,0.30,0,0,0
52,83,3.10,0,0,1
26,49,2.40,0,0,0
35,180,3.60,571,1,1
58,61,2.20,0,0,0
37,59,0.20,0,0,0
35,85,2.10,0,0,0
31,13,0.50,0,0,0
58,151,0.60,0,0,1
43,44,1.00,0,0,0
43,53,0.80,154,0,0
54,133,5.00,0,0,1
53,31,0.90,78,0,0
32,101,2.20,0,0,0
37,61,2.80,0,0,0
34,68,2.60,0,0,0
51,21,0.80,0,0,0
49,149,0.40,0,0,0
54,75,1.40,0,0,0
37,55,2.50,0,0,0
57,81,3.70,226,0,0
37,179,8.60,0,0,0
32,81,3.40,0,0,1
48,42,1.20,0,0,0
44,199,6.67,0,0,0
50,18,0.50,0,0,0
44,28,0.30,0,0,0
54,80,2.60,143,0,0
37,79,3.60,104,0,0
34,52,1.00,0,0,0
32,18,0.30,0,0,0
63,52,1.70,218,0,0
56,15,0.70,102,0,0
37,84,0.70,0,0,0
66,114,0.80,0,0,0
38,41,0.50,0,0,0
35,29,0.90,126,0,0
61,23,0.10,96,0,0
52,84,2.40,0,0,0
57,60,1.70,0,1,0
47,13,0.67,0,0,0
50,45,0.60,0,0,0
36,83,2.80,0,0,0
45,102,4.70,81,0,1
58,58,2.30,169,0,0
27,134,1.70,307,0,1
27,130,2.90,0,0,1
48,148,3.30,0,1,0
46,92,0.20,0,0,0
32,142,6.20,120,1,1
54,62,0.70,0,0,0
31,50,1.50,0,0,0
42,29,0.60,0,0,0
30,85,2.50,293,1,0
41,78,0.40,0,0,0
44,85,1.90,0,0,0
37,89,1.70,0,0,0
51,33,0.90,0,0,0
30,42,2.10,0,0,0
36,31,1.70,124,0,0
65,143,6.60,0,0,1
33,35,0.80,0,0,0
58,22,0.10,0,0,0
34,45,1.70,84,0,0
38,119,3.30,0,0,0
59,43,1.30,0,0,0
37,75,0.90,0,0,0
59,121,4.30,0,0,0
47,63,0.80,0,0,0
48,58,1.70,0,0,0
38,184,8.00,0,0,1
34,155,6.50,0,0,0
44,69,2.67,0,0,0
33,188,7.00,581,0,1
47,38,0.60,0,0,0
41,9,0.30,0,0,0
36,69,2.10,0,0,0
28,199,6.33,0,0,0
59,38,0.80,0,0,0
43,129,5.00,0,0,0
56,59,1.90,0,0,0
28,115,1.90,200,0,0
62,83,0.10,0,0,0
40,65,3.20,0,0,0
34,72,2.30,124,0,0
52,72,1.60,0,0,0
40,63,0.50,221,0,0
27,64,1.80,0,0,0
52,194,1.70,0,0,0
39,104,4.00,0,1,0
52,180,1.70,550,0,0
50,18,1.00,88,0,0
40,93,2.80,328,1,0
35,32,1.33,137,0,0
39,68,2.10,0,0,0
25,38,1.60,0,0,0
33,115,2.70,283,0,0
26,161,7.20,0,0,0
46,154,2.80,94,0,0
27,68,0.00,0,0,0
55,44,1.00,0,0,0
52,149,0.40,0,0,0
59,103,2.60,0,0,0
63,41,1.30,0,0,0
61,113,2.80,0,0,0
58,48,1.30,0,0,0
29,69,1.80,0,0,0
51,43,1.10,164,0,0
59,19,0.30,0,0,0
41,65,2.10,0,0,0
59,32,0.40,0,0,0
52,20,0.30,0,0,0
39,25,0.80,0,0,0
45,70,2.80,0,0,0
59,70,2.30,0,0,0
49,103,2.00,167,0,0
48,162,1.40,400,0,1
61,61,2.80,153,0,0
31,170,6.00,0,0,0
42,49,2.80,0,0,0
35,108,2.75,0,0,1
57,62,2.00,0,0,0
54,102,1.70,0,0,0
61,141,0.70,0,1,1
60,8,1.00,0,0,0
59,91,1.60,0,0,0
62,10,0.50,0,0,0
26,35,1.70,119,0,0
41,71,0.30,0,0,0
65,59,2.40,0,0,0
25,14,0.90,0,0,0
25,122,0.20,0,0,0
27,81,1.50,307,1,0
65,35,0.50,150,0,0
60,83,1.40,75,0,0
29,121,1.50,0,0,0
32,35,1.00,0,0,0
32,140,6.60,0,1,1
41,88,2.80,0,0,0
52,70,1.10,0,0,0
40,63,1.50,0,0,0
39,125,3.50,0,0,0
34,21,1.00,0,0,0
34,75,1.80,0,0,0
34,38,1.33,0,0,0
41,58,2.67,0,0,0
59,31,0.40,0,0,0
40,18,1.50,0,0,0
52,29,1.50,159,0,0
37,29,1.40,0,0,0
39,69,0.10,247,0,0
49,121,4.90,0,0,0
63,64,1.80,147,0,0
34,84,2.20,323,0,0
51,65,0.70,0,0,0
61,85,1.80,0,0,0
56,44,1.50,153,0,0
62,174,4.70,0,0,0
56,178,2.90,0,0,0
58,55,2.50,0,0,0
58,25,0.90,90,0,0
50,21,0.20,0,0,0
44,72,0.30,0,0,0
49,129,0.30,0,0,0
31,18,0.40,0,0,0
49,91,1.40,0,0,0
43,38,0.50,144,0,0
31,21,1.00,0,0,0
66,38,1.10,0,0,0
41,154,1.70,0,0,0
39,178,4.10,207,0,0
46,85,0.20,0,1,0
57,93,1.60,161,0,0
59,151,6.00,0,0,0
30,78,2.20,236,0,0
26,135,1.50,0,0,0
46,40,0.30,116,0,0
66,80,0.10,0,0,0
50,18,0.00,0,0,0
61,74,0.70,0,0,0
37,94,1.80,232,0,0
51,173,0.50,0,0,1
56,88,1.00,0,0,0
58,82,4.30,263,0,0
41,54,2.10,0,0,0
35,45,0.90,101,0,0
38,39,2.00,0,0,0
26,20,1.00,116,0,0
35,93,1.80,0,0,0
36,85,1.20,0,0,0
26,95,0.80,0,0,0
53,48,1.90,0,0,0
56,22,1.20,0,0,0
44,33,0.75,171,0,0
47,40,2.10,156,0,0
32,30,0.40,78,0,0
52,22,0.80,0,0,0
39,20,0.60,0,0,0
47,49,2.50,0,0,0
35,25,0.10,0,0,0
26,150,7.20,0,0,0
43,32,0.30,0,0,0
52,9,0.20,0,0,0
30,23,0.90,0,0,0
36,18,1.00,0,0,0
48,42,0.60,121,0,0
36,39,2.00,153,0,0
58,84,1.60,0,0,0
35,101,3.80,150,0,1
59,43,0.40,0,0,0
36,28,1.00,130,0,0
45,59,2.50,155,0,0
56,29,1.50,146,0,0
46,39,1.30,101,0,0
26,42,1.30,0,0,0
37,24,1.00,0,0,0
44,62,0.30,0,0,0
44,33,0.30,142,0,0
33,73,2.50,135,0,0
34,88,0.00,121,0,0
35,58,2.80,0,0,0
48,48,2.10,0,0,0
58,40,2.80,0,0,0
30,160,4.30,249,0,0
62,39,1.50,0,0,0
40,53,2.00,0,0,0
42,32,0.50,0,0,0
43,32,0.60,0,0,0
58,11,0.30,96,0,0
36,123,3.00,0,0,1
29,184,2.20,612,0,1
49,60,0.70,142,0,0
60,41,2.20,0,0,0
58,99,1.40,0,0,0
50,83,3.00,0,0,0
46,134,3.30,0,0,0
45,85,1.70,0,0,0
32,41,0.90,179,0,0
42,44,0.30,0,1,0
30,62,0.10,0,0,0
60,149,4.70,0,0,0
46,115,4.20,0,1,1
32,25,1.00,0,0,0
56,84,1.60,0,0,0
56,81,0.00,225,0,0
30,181,4.30,230,0,0
52,62,1.80,0,0,0
31,11,0.50,80,0,0
37,60,2.10,217,0,0
30,42,2.10,144,0,0
29,83,2.20,0,0,0
49,109,0.60,0,0,0
49,70,0.30,217,0,0
65,25,0.40,113,0,0
54,72,1.40,218,0,0
36,183,0.00,0,0,0
56,44,2.50,0,0,0
34,52,0.20,0,0,0
33,18,0.40,0,0,0
59,40,0.40,135,0,0
49,174,4.60,590,0,1
61,41,2.50,0,0,0
31,81,2.50,313,0,0
45,128,4.70,0,0,0
35,135,4.80,0,0,1
37,65,2.40,260,0,0
58,145,0.50,119,0,0
49,65,1.00,0,0,0
63,119,2.90,0,0,0
55,124,0.30,0,0,0
38,33,1.50,0,0,0
45,41,0.20,0,0,0
44,105,4.70,0,0,0
58,130,2.70,0,0,0
56,80,1.30,0,0,0
37,115,0.80,0,0,0
50,62,0.80,0,0,0
34,165,7.00,541,0,1
51,34,0.60,128,0,0
49,18,0.40,121,0,0
33,44,0.30,0,0,0
61,25,0.80,142,0,0
41,52,2.20,0,0,0
50,133,1.40,342,0,1
41,71,3.20,0,0,0
38,61,0.20,0,0,0
51,62,3.20,118,0,0
63,33,0.10,0,0,0
55,28,2.00,0,0,0
46,53,1.90,187,0,0
27,69,0.70,0,0,0
59,165,6.00,0,0,0
26,75,0.30,0,0,0
61,54,1.50,0,0,0
44,142,1.50,0,0,1
53,53,0.10,0,0,0
34,41,1.00,0,0,0
40,43,1.70,98,0,0
56,79,2.67,0,0,0
57,24,0.20,140,0,0
43,73,2.33,0,1,0
38,129,4.10,0,1,1
60,50,2.20,0,0,0
54,28,0.80,0,0,0
51,64,1.80,0,0,0
41,49,0.90,0,1,0
25,121,5.40,158,0,0
58,58,2.00,0,0,0
61,51,1.40,0,0,0
56,61,0.90,0,1,0
43,35,0.30,120,0,0
42,39,2.00,0,1,0
48,74,1.40,0,0,0
45,201,2.80,0,0,0
40,81,0.40,0,0,0
43,44,2.40,0,0,0
52,19,1.40,96,0,0
54,85,1.30,299,0,0
26,74,2.20,0,0,0
26,54,1.10,0,0,0
33,58,2.50,0,0,0
40,18,0.10,119,0,0
64,88,3.80,243,0,0
62,19,0.50,89,0,0
54,49,2.20,128,0,0
34,101,0.60,0,0,0
40,138,6.10,0,0,0
41,25,0.10,0,0,0
48,120,0.00,0,0,0
46,153,7.50,0,0,0
51,28,1.30,94,0,0
30,110,2.90,0,0,0
65,94,2.00,0,0,0
49,48,1.30,0,0,0
29,123,0.60,0,0,0
36,33,1.20,82,0,0
50,42,0.70,110,0,0
41,68,3.00,0,0,0
42,28,1.50,91,0,0
37,42,0.50,0,0,0
31,28,0.30,0,0,0
40,73,3.00,0,0,0
36,89,2.70,0,0,0
64,82,3.40,0,0,0
37,83,1.70,0,0,0
43,121,0.70,0,1,1
57,28,1.20,98,0,0
62,39,0.30,0,0,0
63,110,1.80,109,0,0
57,55,1.40,0,0,0
59,111,4.30,0,0,0
47,94,4.70,0,0,0
26,85,1.60,0,0,0
59,81,1.40,0,0,0
45,94,0.50,0,0,0
33,162,8.60,0,1,0
61,80,1.70,0,0,0
54,70,2.00,116,0,0
46,19,0.50,0,0,0
28,112,1.60,0,0,1
52,109,2.40,308,1,0
26,12,0.10,0,0,0
49,33,1.70,0,0,0
42,49,1.70,106,0,0
51,42,1.30,0,0,0
39,41,0.30,108,0,0
44,43,0.70,0,0,0
29,64,0.00,249,0,0
47,19,1.00,0,0,0
53,65,2.20,0,0,0
29,53,1.80,0,0,0
47,32,1.50,75,0,0
45,22,1.50,0,0,0
63,39,0.70,0,0,0
39,59,0.20,0,0,0
29,50,1.75,0,0,0
50,19,0.90,0,0,0
51,55,1.60,197,0,0
58,81,3.00,0,0,0
39,108,1.20,0,0,0
46,122,3.00,0,1,1
32,98,4.50,306,0,0
53,110,4.90,0,0,0
29,33,1.80,78,0,0
41,34,0.70,143,0,0
41,69,0.10,0,0,0
58,41,2.50,0,0,0
45,60,0.40,250,0,0
37,95,1.70,0,0,0
58,73,1.40,0,0,0
58,41,2.20,148,0,0
31,68,4.00,0,0,0
59,64,1.70,0,0,0
38,29,1.00,0,0,0
29,31,1.80,0,0,0
40,54,0.80,0,0,0
57,63,2.00,0,0,0
50,92,2.60,213,0,0
29,135,5.30,0,1,1
34,195,3.00,122,0,0
36,45,0.20,0,0,0
